Time (ms),Estimated HR (Hz),Estimated HR (bpm),Time to next peak (ms),Heart rate pulse interval (ms),Red LED ADC,IR LED ADC,Filtered,ZeroCross
44760,1,60,550,1000,1824,1332,-142802,0
44800,1,60,510,1000,1815,1375,-139085,0
44840,1,60,470,1000,1781,1395,-130381,0
53250,1,60,356,1000,2829741,3383292,41711.7,0
53290,1,60,316,1000,2829738,3383275,534400,0
53330,1,60,276,1000,2829717,3383252,1.09766e+06,0
53370,1,60,236,1000,2829704,3383256,1.38035e+06,0
53410,1,60,196,1000,2829690,3383282,1.293e+06,0
53470,1,60,136,1000,2829689,3383312,923290,0
53510,1,60,96,1000,2829683,3383327,429106,0
53550,1,60,750,1000,2829696,3383335,-44912.2,1
53590,1,60,710,1000,2829682,3383334,-409642,0
53630,1,60,670,1000,2829663,3383351,-636827,0
53670,1,60,630,1000,2829667,3383356,-742172,0
53710,1,60,590,1000,2829659,3383359,-761721,0
53750,1,60,550,1000,2829657,3383360,-732354,0
53790,1,60,510,1000,2829647,3383353,-680953,0
53830,1,60,470,1000,2829584,3383182,-621860,0
53890,1,60,410,1000,2829501,3382964,-559664,0
53930,1,60,370,1000,2829465,3382860,-493882,0
53970,1,60,330,1000,2829437,3382827,-423076,0
54010,1,60,290,1000,2829426,3382803,-347233,0
54050,1,60,250,1000,2829423,3382772,-268380,0
54100,1,60,200,1000,2829421,3382874,-189984,0
54140,1,60,160,1000,2829380,3382857,-115917,0
54180,1,60,120,1000,2829335,3382795,-49512.4,0
54220,1,60,80,1000,2829332,3382812,6980.24,0
54260,1,60,40,1000,2829348,3382797,52521.4,0
54300,1,60,0,1000,2829370,3382884,87091.1,0
54320,1,60,980,1000,2829381,3382884,111369,0
54360,1,60,940,1000,2829389,3382904,126423,0
54400,1,60,900,1000,2829396,3382926,133487,0
54440,1,60,860,1000,2829405,3382921,133824,0
54480,1,60,820,1000,2829415,3382936,128669,0
54540,1,60,760,1000,2829449,3382959,119207,0
54580,1,60,720,1000,2829486,3383015,106566,0
54620,1,60,680,1000,2829468,3382985,91800.7,0
54660,1,60,640,1000,2829467,3382969,75873.3,0
54700,1,60,600,1000,2829421,3382856,59638.6,0
54740,1,60,560,1000,2829331,3382629,43822.6,0
54760,1,60,540,1000,2829273,3382461,29011.5,0
54800,1,60,500,1000,2829254,3382411,15655.9,0
54840,1,60,460,1000,2829254,3382390,4069.32,0
54880,0.967693,58,774,1033,2829264,3382398,-5571.97,1
54920,0.967693,58,734,1033,2829233,3382426,-13218.4,0
54980,0.967693,58,674,1033,2829229,3382426,-18922.5,0
55020,0.967693,58,634,1033,2829246,3382431,-22806.1,0
55060,0.967693,58,594,1033,2829280,3382433,-25037.9,0
55100,0.967693,58,554,1033,2829294,3382430,-25823.7,0
55140,0.967693,58,514,1033,2829303,3382441,-25394.9,0
55180,0.967693,58,474,1033,2829304,3382463,-23992.9,0
55180,0.967693,58,474,1033,2829305,3382510,-21854.1,0
55220,0.967693,58,434,1033,2829291,3382490,-19201.2,0
55260,0.967693,58,394,1033,2829287,3382477,-16236.4,0
55300,0.967693,58,354,1033,2829265,3382458,-13137.7,0
55340,0.967693,58,314,1033,2829260,3382457,-10056.1,0
55400,0.967693,58,254,1033,2829243,3382465,-7114.31,0
55440,0.967693,58,214,1033,2829245,3382448,-4407.18,0
55480,0.967693,58,174,1033,2829213,3382456,-2004.53,0
55520,0.967693,58,134,1033,2829194,3382441,46.4496,0
55560,0.967693,58,94,1033,2829137,3382278,1720.51,0
55610,0.967693,58,44,1033,2829069,3382065,3011.61,0
55650,0.967693,58,4,1033,2829031,3381932,3934.18,0
55690,0.967693,58,997,1033,2828993,3381864,4522.12,0
55730,0.967693,58,957,1033,2828982,3381828,4819.38,0
55770,0.967693,58,917,1033,2828974,3381825,4872.64,0
55830,0.967693,58,857,1033,2828961,3381832,4725.67,0
55870,0.967693,58,817,1033,2828949,3381792,4417.58,0
55910,0.967693,58,777,1033,2828929,3381770,3985.06,0
55950,0.967693,58,737,1033,2828922,3381791,3464.49,0
55990,0.967693,58,697,1033,2828913,3381810,2892.34,0
56030,0.967693,58,657,1033,2828929,3381809,2303.62,0
56080,0.967693,58,607,1033,2828927,3381834,1728.49,0
56120,0.967693,58,567,1033,2828916,3381821,1187.8,0
56160,0.967693,58,527,1033,2828892,3381809,693.896,0
56200,0.967693,58,487,1033,2828892,3381807,256.626,0
56250,0.979083,58,765,1021,2828900,3381816,-113.614,1
56290,0.979083,58,725,1021,2828895,3381826,-410.243,0
56330,0.979083,58,685,1021,2828903,3381828,-633.385,0
56370,0.979083,58,645,1021,2828891,3381830,-787.943,0
56410,0.979083,58,605,1021,2828865,3381756,-883.367,0
56470,0.979083,58,545,1021,2828796,3381534,-932.931,0
56510,0.979083,58,505,1021,2828736,3381361,-948.907,0
56550,0.979083,58,465,1021,2828725,3381255,-933.943,0
56590,0.979083,58,425,1021,2828691,3381206,-884.194,0
56630,0.979083,58,385,1021,2828673,3381165,-800.982,0
56670,0.979083,58,345,1021,2828665,3381184,-690.805,0
56690,0.979083,58,325,1021,2828647,3381197,-562.927,0
56730,0.979083,58,285,1021,2828637,3381184,-428.867,0
56770,0.979083,58,245,1021,2828628,3381133,-298.554,0
56810,0.979083,58,205,1021,2828597,3381123,-180.08,0
56850,0.979083,58,165,1021,2828591,3381108,-78.8523,0
56890,0.979083,58,125,1021,2828588,3381109,5.46011,0
56930,0.979083,58,85,1021,2828577,3381139,75.1313,0
56970,0.979083,58,45,1021,2828555,3381149,129.781,0
57010,0.979083,58,5,1021,2828555,3381145,169.101,0
57050,0.979083,58,986,1021,2828537,3381144,194.686,0
57100,0.979083,58,936,1021,2828554,3381121,209.265,0
57140,0.979083,58,896,1021,2828527,3381146,214.822,0
57180,0.979083,58,856,1021,2828528,3381157,210.907,0
57220,0.979083,58,816,1021,2828522,3381155,198.51,0
57260,0.979083,58,776,1021,2828513,3381160,179.958,0
57300,0.979083,58,736,1021,2828474,3381100,154.914,0
57320,0.979083,58,716,1021,2828432,3380900,121.441,0
57360,0.979083,58,676,1021,2828345,3380702,77.7878,0
57400,0.979083,58,636,1021,2828312,3380602,26.5943,0
57440,0.959413,57,781,1042,2828307,3380539,-19.978,1
57480,0.959413,57,741,1042,2828288,3380514,-49.4613,0
57520,0.959413,57,701,1042,2828265,3380459,-60.3283,0
57560,0.959413,57,661,1042,2828272,3380511,-56.9473,0
57600,0.959413,57,621,1042,2828243,3380482,-44.9872,0
57640,0.959413,57,581,1042,2828216,3380425,-32.6678,0
57680,0.959413,57,541,1042,2828194,3380401,-25.7023,0
57740,0.959413,57,481,1042,2828177,3380405,-23.7722,0
57780,0.959413,57,441,1042,2828186,3380431,-22.3055,0
57820,0.959413,57,401,1042,2828192,3380449,-15.8041,0
57860,0.959413,57,361,1042,2828190,3380459,-3.22785,0
57900,0.959413,57,321,1042,2828183,3380464,11.4563,0
57950,0.959413,57,271,1042,2828173,3380467,23.3575,0
57990,0.959413,57,231,1042,2828158,3380455,29.3211,0
58030,0.959413,57,191,1042,2828160,3380464,29.6051,0
58080,0.959413,57,141,1042,2828155,3380480,27.2902,0
58120,0.959413,57,101,1042,2828156,3380496,25.0287,0
58170,0.959413,57,51,1042,2828150,3380481,23.6815,0
58210,0.959413,57,11,1042,2828127,3380398,21.6369,0
58250,0.959413,57,1013,1042,2828053,3380193,13.0722,0
58290,0.997836,59,751,1002,2827998,3379995,-7.42999,1
58330,0.997836,59,711,1002,2827954,3379894,-36.4529,0
58380,0.997836,59,661,1002,2827924,3379818,-63.7171,0
58420,0.997836,59,621,1002,2827893,3379793,-80.4442,0
58460,0.997836,59,581,1002,2827885,3379790,-82.4857,0
58500,0.997836,59,541,1002,2827863,3379805,-70.5089,0
58540,0.997836,59,501,1002,2827861,3379767,-49.0839,0
58590,0.997836,59,451,1002,2827831,3379727,-24.6817,0
58630,0.997836,59,411,1002,2827828,3379737,-3.10552,0
58670,0.997836,59,371,1002,2827811,3379723,13.4121,0
58710,0.997836,59,331,1002,2827786,3379720,24.0089,0
58750,0.997836,59,291,1002,2827786,3379731,29.2319,0
58790,0.997836,59,251,1002,2827773,3379725,32.2535,0
58810,0.997836,59,231,1002,2827756,3379730,34.4085,0
58850,0.997836,59,191,1002,2827744,3379732,35.1034,0
58890,0.997836,59,151,1002,2827739,3379726,34.824,0
58930,0.997836,59,111,1002,2827732,3379747,34.6515,0
58970,0.997836,59,71,1002,2827721,3379737,34.5046,0
59010,0.997836,59,31,1002,2827720,3379763,33.8661,0
59050,0.997836,59,993,1002,2827708,3379763,32.5418,0
59090,0.997836,59,953,1002,2827701,3379769,29.9424,0
59130,0.997836,59,913,1002,2827696,3379724,26.0954,0
59170,0.997836,59,873,1002,2827636,3379547,18.7777,0
59230,0.997836,59,813,1002,2827585,3379326,2.93224,0
59270,0.992131,59,755,1007,2827529,3379223,-21.8612,1
59310,0.992131,59,715,1007,2827495,3379149,-49.2884,0
59350,0.992131,59,675,1007,2827476,3379089,-69.979,0
59390,0.992131,59,635,1007,2827444,3379071,-77.7375,0
59440,0.992131,59,585,1007,2827428,3379066,-72.8045,0
59480,0.992131,59,545,1007,2827419,3379008,-57.9413,0
59520,0.992131,59,505,1007,2827369,3378978,-38.9425,0
59560,0.992131,59,465,1007,2827366,3378942,-22.2668,0
59600,0.992131,59,425,1007,2827346,3378972,-8.69039,0
59660,0.992131,59,365,1007,2827346,3379002,3.7083,0
59700,0.992131,59,325,1007,2827331,3379012,15.8308,0
59740,0.992131,59,285,1007,2827324,3379010,27.062,0
59780,0.992131,59,245,1007,2827297,3378992,35.2791,0
59820,0.992131,59,205,1007,2827324,3379012,40.8821,0
59860,0.992131,59,165,1007,2827321,3378995,47.3807,0
59900,0.992131,59,125,1007,2827316,3378997,54.4799,0
59940,0.992131,59,85,1007,2827317,3379005,59.0158,0
59980,0.992131,59,45,1007,2827294,3378936,58.6264,0
60020,0.992131,59,5,1007,2827288,3379005,51.913,0
60080,0.992131,59,952,1007,2827304,3379025,42.1656,0
60120,0.992131,59,912,1007,2827267,3378979,32.5182,0
60160,0.992131,59,872,1007,2827220,3378782,19.2163,0
60200,1.00303,60,747,996,2827154,3378590,-2.63695,1
60240,1.00303,60,707,996,2827101,3378467,-32.5153,0
60280,1.00303,60,667,996,2827078,3378394,-62.6442,0
60290,1.00303,60,657,996,2827054,3378347,-82.5201,0
60330,1.00303,60,617,996,2827033,3378340,-87.1008,0
60370,1.00303,60,577,996,2827033,3378343,-76.9343,0
60410,1.00303,60,537,996,2827011,3378350,-56.1536,0
60450,1.00303,60,497,996,2826999,3378319,-31.9554,0
60490,1.00303,60,457,996,2826999,3378287,-9.44968,0
60530,1.00303,60,417,996,2826980,3378263,9.21056,0
60570,1.00303,60,377,996,2826973,3378272,22.375,0
60610,1.00303,60,337,996,2826949,3378264,29.5344,0
60650,1.00303,60,297,996,2826940,3378271,31.4618,0
60710,1.00303,60,237,996,2826941,3378281,31.2232,0
60750,1.00303,60,197,996,2826915,3378281,31.0534,0
60790,1.00303,60,157,996,2826927,3378291,31.1728,0
60830,1.00303,60,117,996,2826908,3378315,32.1452,0
60870,1.00303,60,77,996,2826904,3378309,32.882,0
60910,1.00303,60,37,996,2826884,3378304,31.5162,0
60930,1.00303,60,17,996,2826890,3378319,28.1627,0
60970,1.00303,60,973,996,2826870,3378314,24.0183,0
61010,1.00303,60,933,996,2826863,3378335,19.1246,0
61050,1.00303,60,893,996,2826849,3378307,13.443,0
61090,1.00303,60,853,996,2826784,3378165,4.50361,0
61150,1.00657,60,744,993,2826726,3377943,-12.8068,1
61190,1.00657,60,704,993,2826694,3377788,-36.9286,0
61230,1.00657,60,664,993,2826673,3377730,-58.5338,0
61270,1.00657,60,624,993,2826669,3377709,-68.4781,0
61310,1.00657,60,584,993,2826654,3377682,-63.5409,0
61350,1.00657,60,544,993,2826641,3377708,-47.5211,0
61390,1.00657,60,504,993,2826634,3377691,-26.7737,0
61430,1.00657,60,464,993,2826594,3377656,-8.01014,0
61470,1.00657,60,424,993,2826583,3377635,3.63378,0
61510,1.00657,60,384,993,2826579,3377625,9.53856,0
61570,1.00657,60,324,993,2826579,3377660,14.6363,0
61610,1.00657,60,284,993,2826555,3377689,20.4094,0
61650,1.00657,60,244,993,2826570,3377669,26.3258,0
61690,1.00657,60,204,993,2826564,3377684,33.2008,0
61730,1.00657,60,164,993,2826557,3377688,39.9005,0
61780,1.00657,60,114,993,2826562,3377680,44.3661,0
61820,1.00657,60,74,993,2826542,3377670,45.4946,0
61860,1.00657,60,34,993,2826540,3377661,42.218,0
61900,1.00657,60,987,993,2826550,3377702,36.6502,0
61940,1.00657,60,947,993,2826536,3377721,31.4817,0
61980,1.00657,60,907,993,2826536,3377733,26.4306,0
62020,1.00657,60,867,993,2826544,3377727,21.965,0
62060,1.00657,60,827,993,2826486,3377586,16.0276,0
62100,1.00657,60,787,993,2826418,3377370,0.85072,0
62140,1.00505,60,745,994,2826390,3377260,-25.1777,1
62200,1.00505,60,685,994,2826371,3377163,-52.1577,0
62240,1.00505,60,645,994,2826324,3377111,-71.0853,0
62280,1.00505,60,605,994,2826304,3377079,-79.8595,0
62320,1.00505,60,565,994,2826291,3377089,-77.835,0
62360,1.00505,60,525,994,2826289,3377036,-64.9286,0
62400,1.00505,60,485,994,2826284,3377016,-43.7008,0
62420,1.00505,60,465,994,2826285,3377001,-18.6181,0
62460,1.00505,60,425,994,2826285,3376989,5.91682,0
62500,1.00505,60,385,994,2826286,3377027,26.7244,0
62540,1.00505,60,345,994,2826314,3377037,43.6337,0
62580,1.00505,60,305,994,2826312,3377068,57.7439,0
62640,1.00505,60,245,994,2826320,3377035,67.5863,0
62680,1.00505,60,205,994,2826321,3377107,71.5735,0
62720,1.00505,60,165,994,2826311,3377144,69.106,0
62760,1.00505,60,125,994,2826321,3377156,61.0522,0
62800,1.00505,60,85,994,2826341,3377150,51.799,0
62840,1.00505,60,45,994,2826340,3377179,44.7335,0
62840,1.00505,60,45,994,2826334,3377215,38.302,0
62880,1.00505,60,5,994,2826343,3377232,30.5484,0
62920,1.00505,60,959,994,2826346,3377256,22.2468,0
62960,1.00505,60,919,994,2826328,3377230,13.1704,0
63000,1.00505,60,879,994,2826295,3377093,0.364619,0
63060,1.01664,60,737,983,2826230,3376925,-19.9405,1
63100,1.01664,60,697,983,2826195,3376834,-47.7605,0
63140,1.01664,60,657,983,2826193,3376786,-74.3259,0
63180,1.01664,60,617,983,2826182,3376772,-88.4792,0
63220,1.01664,60,577,983,2826160,3376750,-87.5175,0
63270,1.01664,60,527,983,2826172,3376788,-74.6289,0
63310,1.01664,60,487,983,2826152,3376793,-54.1638,0
63350,1.01664,60,447,983,2826151,3376791,-32.159,0
63390,1.01664,60,407,983,2826143,3376782,-12.9648,0
63430,1.01664,60,367,983,2826157,3376770,2.97481,0
63490,1.01664,60,307,983,2826153,3376818,16.6828,0
63530,1.01664,60,267,983,2826148,3376825,27.4907,0
63570,1.01664,60,227,983,2826136,3376830,33.5837,0
63610,1.01664,60,187,983,2826140,3376860,35.1223,0
63650,1.01664,60,147,983,2826143,3376869,34.6707,0
63690,1.01664,60,107,983,2826143,3376870,34.306,0
63690,1.01664,60,107,983,2826143,3376885,34.0821,0
63730,1.01664,60,67,983,2826159,3376896,34.2435,0
63770,1.01664,60,27,983,2826146,3376930,34.4363,0
63810,1.01664,60,970,983,2826147,3376964,32.4163,0
63850,1.01664,60,930,983,2826177,3376982,29.2729,0
63910,1.01664,60,870,983,2826163,3377003,27.3011,0
63950,1.01664,60,830,983,2826161,3377017,24.1861,0
63990,1.01664,60,790,983,2826108,3376842,15.1777,0
64030,1.01528,60,738,984,2826057,3376667,-4.21933,1
64070,1.01528,60,698,984,2826046,3376480,-31.1591,0
64129,1.01528,60,639,984,2826006,3376525,-56.3128,0
64170,1.01528,60,598,984,2825987,3376502,-73.5577,0
64210,1.01528,60,558,984,2826000,3376509,-78.4423,0
64250,1.01528,60,518,984,2826003,3376535,-68.0026,0
64290,1.01528,60,478,984,2825995,3376485,-46.393,0
64330,1.01528,60,438,984,2826001,3376499,-21.5024,0
64330,1.01528,60,438,984,2825978,3376480,-0.1338,0
64370,1.01528,60,398,984,2825989,3376494,14.0243,0
64410,1.01528,60,358,984,2825988,3376500,22.4476,0
64449,1.01528,60,319,984,2825998,3376535,28.2971,0
64489,1.01528,60,279,984,2826008,3376560,33.7608,0
64540,1.01528,60,228,984,2826004,3376566,38.9736,0
64580,1.01528,60,188,984,2826024,3376619,42.9822,0
64620,1.01528,60,148,984,2826043,3376637,46.8158,0
64660,1.01528,60,108,984,2826041,3376595,50.1584,0
64699,1.01528,60,69,984,2826055,3376648,50.6124,0
64760,1.01528,60,8,984,2826066,3376652,47.9103,0
64800,1.01528,60,952,984,2826074,3376668,43.0328,0
64839,1.01528,60,913,984,2826074,3376712,36.0063,0
64879,1.01528,60,873,984,2826082,3376734,26.9947,0
64920,1.01528,60,832,984,2826064,3376641,16.0215,0
64980,1.01999,61,735,980,2825977,3376348,-2.04333,1
65019,1.01999,61,696,980,2825964,3376308,-30.6927,0
65059,1.01999,61,656,980,2825941,3376234,-61.2912,0
65100,1.01999,61,615,980,2825937,3376233,-82.2356,0
65140,1.01999,61,575,980,2825955,3376252,-86.6225,0
65180,1.01999,61,535,980,2825955,3376258,-73.587,0
65220,1.01999,61,495,980,2825954,3376255,-50.0194,0
65260,1.01999,61,455,980,2825965,3376177,-24.3125,0
65300,1.01999,61,415,980,2825951,3376221,-2.5129,0
65339,1.01999,61,376,980,2825957,3376239,11.731,0
65400,1.01999,61,315,980,2825963,3376243,19.3927,0
65440,1.01999,61,275,980,2825970,3376250,23.8208,0
65480,1.01999,61,235,980,2825966,3376241,26.6205,0
65519,1.01999,61,196,980,2825970,3376284,27.8447,0
65560,1.01999,61,155,980,2825965,3376317,27.4209,0
65610,1.01999,61,105,980,2825980,3376314,26.1516,0
65650,1.01999,61,65,980,2825990,3376341,25.9055,0
65690,1.01999,61,25,980,2826009,3376384,27.864,0
65730,1.01999,61,965,980,2826046,3376358,32.9573,0
65770,1.01999,61,925,980,2826039,3376446,39.6803,0
65810,1.01999,61,885,980,2826044,3376473,42.471,0
65810,1.01999,61,885,980,2826029,3376404,37.2831,0
65850,1.01999,61,845,980,2826005,3376258,23.0505,0
65890,1.01999,61,805,980,2825973,3376102,0.735101,0
65930,1.02306,61,732,977,2825943,3376008,-26.0147,1
65970,1.02306,61,692,977,2825920,3375957,-51.5939,0
66030,1.02306,61,632,977,2825918,3375919,-69.442,0
66070,1.02306,61,592,977,2825929,3375944,-73.9016,0
66110,1.02306,61,552,977,2825931,3375957,-64.0347,0
66150,1.02306,61,512,977,2825920,3375950,-45.6204,0
66190,1.02306,61,472,977,2825912,3375913,-26.8773,0
66250,1.02306,61,412,977,2825898,3375883,-13.2172,0
66290,1.02306,61,372,977,2825904,3375901,-5.23844,0
66330,1.02306,61,332,977,2825915,3375911,0.696266,0
66370,1.02306,61,292,977,2825921,3375926,8.01391,0
66410,1.02306,61,252,977,2825916,3375956,16.2406,0
66450,1.02306,61,212,977,2825930,3375958,23.6027,0
950,1.02306,61,253,977,2825948,3375989,30.5688,0
990,1.02306,61,213,977,2825969,3375975,38.3127,0
1030,1.02306,61,173,977,2825972,3376038,45.5766,0
1070,1.02306,61,133,977,2825976,3376055,49.0601,0
1110,1.02306,61,93,977,2825986,3376104,47.2344,0
1150,1.02306,61,53,977,2826014,3376131,42.6353,0
1190,1.02306,61,13,977,2826010,3376127,37.7281,0
1230,1.02306,61,950,977,2826014,3376185,31.3904,0
1270,1.02306,61,910,977,2825990,3376100,21.1524,0
1310,1.02306,61,870,977,2825955,3375940,4.4248,0
1370,1.02306,61,810,977,2825923,3375827,-19.1193,1
1410,1.02306,61,770,977,2825919,3375737,-43.9389,0
1450,1.02306,61,730,977,2825878,3375735,-63.5779,0
1490,1.02306,61,690,977,2825897,3375682,-74.133,0
1530,1.02306,61,650,977,2825893,3375698,-72.1807,0
1590,1.02306,61,590,977,2825902,3375699,-58.5196,0
1630,1.02306,61,550,977,2825907,3375664,-38.0833,0
1670,1.02306,61,510,977,2825907,3375674,-16.4689,0
1710,1.02306,61,470,977,2825920,3375696,2.11576,0
1750,1.02306,61,430,977,2825915,3375719,15.8488,0
1800,1.02306,61,380,977,2825922,3375725,24.0096,0
1840,1.02306,61,340,977,2825935,3375744,28.1958,0
1880,1.02306,61,300,977,2825942,3375792,30.9838,0
1920,1.02306,61,260,977,2825955,3375790,33.4506,0
1960,1.02306,61,220,977,2825958,3375809,35.35,0
2010,1.02306,61,170,977,2825965,3375831,35.6054,0
2050,1.02306,61,130,977,2826006,3375844,35.649,0
2090,1.02306,61,90,977,2825995,3375877,36.8358,0
2130,1.02306,61,50,977,2826001,3375920,35.7605,0
2170,1.02306,61,10,977,2826014,3375949,30.6981,0
2220,1.02306,61,937,977,2826004,3375931,22.7384,0
2260,1.02306,61,897,977,2826002,3375767,11.9247,0
2300,1.02306,61,857,977,2825962,3375658,-2.64077,1
2340,1.02306,61,817,977,2825952,3375580,-21.0958,0
2380,1.02306,61,777,977,2825932,3375531,-39.8502,0
2420,1.02306,61,737,977,2825937,3375505,-53.4163,0
2440,1.02306,61,717,977,2825938,3375466,-57.6266,0
2480,1.02306,61,677,977,2825937,3375518,-52.2265,0
2520,1.02306,61,637,977,2825933,3375517,-40.992,0
2560,1.02306,61,597,977,2825938,3375504,-27.9432,0
2600,1.02306,61,557,977,2825924,3375502,-16.2685,0
2640,1.02306,61,517,977,2825937,3375491,-7.53283,0
2680,1.02306,61,477,977,2825926,3375497,-1.17192,0
2720,1.02306,61,437,977,2825950,3375536,4.35951,0
2760,1.02306,61,397,977,2825956,3375566,11.2302,0
2800,1.02306,61,357,977,2825962,3375587,19.2474,0
2860,1.02306,61,297,977,2825970,3375584,26.194,0
2900,1.02306,61,257,977,2825984,3375628,31.2229,0
2940,1.02306,61,217,977,2825998,3375652,34.7064,0
2980,1.02306,61,177,977,2826004,3375666,36.574,0
3020,1.02306,61,137,977,2826015,3375720,36.1544,0
3060,1.02306,61,97,977,2826022,3375747,33.4234,0
3080,1.02306,61,77,977,2826023,3375775,28.4515,0
3120,1.02306,61,37,977,2826048,3375801,22.5006,0
3160,1.02306,61,974,977,2826029,3375691,16.473,0
3200,1.02306,61,934,977,2825995,3375519,6.50952,0
3240,1.02306,61,894,977,2825977,3375418,-10.3492,1
3290,1.02306,61,844,977,2825980,3375377,-29.4304,0
3330,1.02306,61,804,977,2825950,3375337,-44.7182,0
3370,1.02306,61,764,977,2825947,3375336,-54.3348,0
3410,1.02306,61,724,977,2825960,3375350,-56.1107,0
3450,1.02306,61,684,977,2825962,3375364,-48.4344,0
3500,1.02306,61,634,977,2825946,3375346,-35.346,0
3540,1.02306,61,594,977,2825967,3375343,-21.6454,0
3580,1.02306,61,554,977,2825982,3375388,-7.49843,0
3620,1.02306,61,514,977,2825990,3375411,7.04639,0
3660,1.02306,61,474,977,2825989,3375423,19.1304,0
3710,1.02306,61,424,977,2825992,3375449,26.1572,0
3750,1.02306,61,384,977,2826005,3375460,28.5589,0
3790,1.02306,61,344,977,2826005,3375477,28.3502,0
3830,1.02306,61,304,977,2826028,3375510,27.4421,0
3870,1.02306,61,264,977,2826031,3375549,27.3719,0
3930,1.02306,61,204,977,2826056,3375567,28.4197,0
3970,1.02306,61,164,977,2826088,3375615,31.5736,0
4010,1.02306,61,124,977,2826096,3375654,36.5116,0
4050,1.02306,61,84,977,2826098,3375677,38.9278,0
4090,1.02306,61,44,977,2826073,3375557,33.5824,0
4150,1.02306,61,961,977,2826034,3375402,16.7627,0
4190,1.02306,61,921,977,2826013,3375306,-10.0756,1
4230,1.02306,61,881,977,2825988,3375283,-39.5672,0
4270,1.02306,61,841,977,2825993,3375242,-62.6513,0
4310,1.02306,61,801,977,2825986,3375240,-72.8106,0
4350,1.02306,61,761,977,2826010,3375295,-68.2433,0
4350,1.02306,61,761,977,2826003,3375276,-51.9969,0
4390,1.02306,61,721,977,2826001,3375274,-31.6782,0
4430,1.02306,61,681,977,2826009,3375275,-13.7658,0
4470,1.02306,61,641,977,2826007,3375261,-0.398172,0
4510,1.02306,61,601,977,2826014,3375303,8.25976,0
4570,1.02306,61,541,977,2826014,3375326,13.2948,0
4610,1.02306,61,501,977,2826054,3375382,18.0315,0
4650,1.02306,61,461,977,2826059,3375406,25.6648,0
4690,1.02306,61,421,977,2826060,3375428,33.7598,0
4730,1.02306,61,381,977,2826074,3375467,38.3519,0
4780,1.02306,61,331,977,2826068,3375475,38.262,0
4820,1.02306,61,291,977,2826079,3375520,33.6427,0
4860,1.02306,61,251,977,2826102,3375563,27.5812,0
4900,1.02306,61,211,977,2826123,3375603,24.2286,0
4940,1.02306,61,171,977,2826139,3375656,24.4789,0
4980,1.02306,61,131,977,2826137,3375661,25.3178,0
4990,1.02306,61,121,977,2826109,3375510,20.975,0
5030,1.02306,61,81,977,2826087,3375370,7.19506,0
5070,1.02306,61,41,977,2826054,3375281,-14.9712,1
5110,1.02306,61,1,977,2826048,3375259,-39.5922,0
