Time (s)	Red	IR
58.586	2818904	3111413
58.626	2818902	3111512
58.645	2818930	3111557
58.685	2818934	3111524
58.725	2818926	3111577
58.765	2818943	3111572
58.805	2818934	3111571
58.849	2818936	3111553
58.889	2818920	3111636
58.929	2818924	3111656
58.969	2818882	3111516
59.009	2818796	3111208
59.071	2818755	3111088
59.111	2818771	3111205
59.151	2818797	3111267
59.191	2818829	3111354
59.231	2818850	3111352
59.291	2818830	3111330
59.331	2818841	3111309
59.371	2818808	3111330
59.411	2818835	3111374
59.451	2818851	3111414
59.496	2818868	3111445
59.536	2818874	3111495
59.576	2818881	3111515
59.616	2818878	3111539
59.656	2818865	3111530
59.717	2818882	3111570
59.757	2818906	3111609
59.797	2818882	3111569
59.837	2818813	3111346
59.877	2818705	3111069
59.937	2818670	3110977
59.977	2818692	3111037
60.017	2818740	3111126
60.057	2818760	3111239
60.097	2818782	3111303
60.137	2818793	3111317
60.142	2818785	3111341
60.182	2818799	3111332
60.222	2818778	3111356
60.262	2818795	3111385
60.302	2818815	3111440
60.362	2818802	3111450
60.402	2818813	3111463
60.442	2818801	3111494
60.482	2818809	3111469
60.522	2818823	3111482
60.583	2818824	3111508
60.623	2818834	3111548
60.663	2818856	3111564
60.703	2818820	3111518
60.743	2818741	3111287
60.783	2818673	3111051
60.788	2818653	3111032
60.828	2818683	3111108
60.868	2818728	3111219
60.908	2818762	3111319
60.948	2818790	3111420
60.988	2818795	3111442
61.028	2818820	3111497
61.068	2818850	3111568
61.108	2818879	3111690
61.148	2818975	3111872
61.188	2819033	3112014
61.228	2819042	3112079
61.268	2819009	3112019
61.308	2818995	3111973
61.348	2818969	3111927
61.391	2818964	3111873
61.431	2818950	3111880
61.471	2818959	3111862
61.511	2818978	3111851
61.551	2818912	3111634
61.612	2818779	3111388
61.652	2818726	3111233
61.692	2818750	3111296
61.732	2818819	3111402
61.772	2818882	3111618
61.813	2818969	3111793
61.853	2819011	3111877
61.893	2818989	3111837
61.933	2818978	3111858
61.973	2818979	3111916
62.016	2818994	3111964
62.056	2819027	3111982
62.096	2819085	3112076
62.136	2819069	3112139
62.176	2819117	3112216
62.236	2819156	3112246
62.276	2819162	3112336
62.316	2819190	3112393
62.356	2819206	3112466
62.396	2819267	3112534
62.436	2819260	3112535
62.439	2819170	3112293
62.479	2819093	3112050
62.519	2819074	3112050
62.559	2819103	3112124
62.599	2819147	3112232
62.661	2819187	3112360
62.701	2819225	3112439
62.741	2819236	3112477
62.781	2819266	3112487
62.821	2819250	3112456
62.861	2819266	3112504
62.901	2819288	3112543
62.941	2819301	3112578
62.981	2819319	3112638
63.021	2819316	3112657
63.064	2819307	3112632
63.104	2819304	3112588
63.144	2819282	3112580
63.184	2819287	3112594
63.224	2819280	3112615
63.286	2819146	3112275
63.326	2819113	3112112
63.366	2819098	3112084
63.406	2819117	3112108
63.446	2819086	3112183
63.486	2819128	3112220
63.526	2819139	3112234
63.566	2819089	3112167
63.606	2819059	3112124
63.646	2819073	3112139
63.69	2819097	3112199
63.73	2819149	3112296
63.77	2819194	3112426
63.81	2819257	3112561
63.85	2819299	3112682
63.909	2819309	3112745
63.949	2819323	3112762
63.989	2819360	3112831
64.029	2819385	3112868
64.069	2819308	3112688
64.131	2819076	3112067
64.171	2819062	3112021
64.211	2819077	3112070
64.251	2819129	3112201
64.291	2819202	3112380
64.334	2819215	3112430
64.374	2819199	3112376
64.414	2819163	3112303
64.454	2819125	3112247
64.494	2819118	3112218
64.556	2819108	3112230
64.596	2819137	3112241
64.636	2819163	3112304
64.676	2819223	3112451
64.716	2819297	3112649
64.756	2819376	3112744
64.778	2819387	3112812
64.818	2819354	3112797
64.858	2819239	3112514
64.898	2819083	3112157
64.938	2818976	3111835
64.979	2818930	3111753
65.019	2818881	3111732
65.059	2818912	3111782
65.099	2818957	3111892
65.139	2818987	3111951
65.181	2818960	3111907
65.221	2818938	3111878
65.261	2818940	3111849
65.301	2818912	3111846
65.341	2818907	3111822
65.381	2818904	3111837
65.421	2818903	3111841
65.461	2818907	3111826
65.501	2818900	3111830
65.541	2818915	3111844
65.584	2818902	3111815
65.624	2818914	3111826
65.664	2818863	3111703
65.704	2818779	3111457
65.744	2818722	3111286
65.806	2818721	3111285
65.846	2818753	3111385
65.886	2818799	3111528
65.926	2818831	3111635
65.966	2818865	3111696
66.006	2818855	3111710
66.026	2818870	3111728
66.066	2818890	3111749
66.106	2818912	3111814
66.146	2818921	3111864
66.186	2818927	3111877
66.23	2818942	3111904
66.27	2818928	3111916
66.31	2818929	3111949
66.35	2818986	3112050
66.39	2819006	3112118
66.451	2819043	3112214
66.491	2819037	3112158
66.531	2818969	3111936
66.571	2818903	3111793
66.611	2818907	3111809
66.651	2818942	3111875
66.67	2818963	3111992
66.71	2819020	3112131
66.75	2819085	3112248
66.79	2819074	3112254
66.83	2819101	3112278
66.875	2819139	3112334
66.915	2819131	3112381
66.955	2819118	3112394
66.995	2819162	3112454
67.035	2819166	3112501
67.095	2819154	3112504
67.135	2819174	3112544
67.175	2819203	3112606
67.215	2819196	3112630
67.255	2819142	3112442
67.295	2819064	3112244
67.335	2819039	3112112
67.375	2819043	3112179
67.415	2819085	3112245
67.455	2819072	3112301
67.499	2819066	3112336
67.539	2819107	3112322
67.579	2819069	3112302
67.619	2819059	3112316
67.659	2819084	3112342
67.72	2819081	3112352
67.76	2819100	3112412
67.8	2819123	3112408
67.84	2819121	3112430
67.88	2819122	3112436
67.92	2819156	3112520
67.96	2819149	3112521
68	2819126	3112447
68.04	2819023	3112196
68.124	2818952	3112000
68.164	2818972	3112026
68.204	2818999	3112091
68.244	2819001	3112196
68.284	2819014	3112175
68.345	2818983	3112168
68.385	2818970	3112174
68.425	2818962	3112135
68.465	2818967	3112152
68.505	2818977	3112213
68.545	2819081	3112332
68.585	2819144	3112452
68.625	2819184	3112545
68.665	2819173	3112583
68.705	2819158	3112565
68.748	2819185	3112585
68.788	2819135	3112496
68.828	2819083	3112267
68.868	2819003	3112007
68.908	2818972	3111885
68.969	2818964	3111847
69.009	2818940	3111899
69.049	2818996	3111991
69.089	2818993	3112024
69.129	2818984	3112008
69.169	2819004	3112006
69.17	2819011	3112029
69.21	2819031	3112054
69.25	2819005	3112069
69.29	2819005	3112129
69.33	2819014	3112134
69.372	2818986	3112108
69.412	2819013	3112130
69.452	2819015	3112170
69.492	2819036	3112172
69.532	2819004	3112110
69.593	2818894	3111829
69.633	2818750	3111481
69.673	2818636	3111230
69.713	2818597	3111186
69.753	2818636	3111302
69.795	2818702	3111496
69.835	2818742	3111566
69.875	2818693	3111514
69.915	2818653	3111418
69.955	2818610	3111341
70.017	2818578	3111238
70.057	2818590	3111221
70.097	2818573	3111204
70.137	2818596	3111216
70.177	2818609	3111252
70.217	2818631	3111310
70.238	2818612	3111306
70.278	2818623	3111288
70.318	2818583	3111170
70.358	2818342	3110555
70.398	2817874	3109220
70.44	2817460	3107935
70.48	2817216	3107151
70.52	2817164	3107114
70.56	2817302	3107484
70.6	2817465	3108021
70.642	2817614	3108452
70.682	2817652	3108554
70.722	2817633	3108509
70.762	2817629	3108458
70.802	2817602	3108438
70.862	2817580	3108382
70.902	2817590	3108452
70.942	2817613	3108574
70.982	2817653	3108701
71.022	2817728	3108936
71.062	2817784	3109041
71.066	2817770	3109040
71.106	2817523	3108349
71.146	2817064	3107022
71.186	2816794	3106312
71.226	2816805	3106356
71.288	2816970	3106880
71.328	2817175	3107424
71.368	2817286	3107670
71.408	2817290	3107721
71.448	2817284	3107722
71.508	2817290	3107724
71.548	2817290	3107748
71.588	2817356	3107904
71.628	2817423	3108031
71.668	2817443	3108098
71.708	2817472	3108146
71.712	2817459	3108162
71.752	2817439	3108168
71.792	2817490	3108308
71.832	2817520	3108369
71.872	2817354	3107952
71.933	2816984	3106901
71.973	2816609	3105817
72.013	2816477	3105462
72.053	2816570	3105774
72.093	2816784	3106386
72.154	2817048	3107116
72.194	2817092	3107281
72.234	2817147	3107387
72.274	2817216	3107623
72.314	2817289	3107839
72.358	2817355	3108038
72.398	2817454	3108279
72.438	2817508	3108412
72.478	2817552	3108544
72.518	2817585	3108694
72.578	2817668	3108844
72.618	2817693	3108982
72.658	2817608	3108736
72.698	2817268	3107833
72.738	2817018	3107098
72.778	2816966	3107002
72.799	2817106	3107345
72.839	2817288	3107876
72.879	2817416	3108228
72.919	2817456	3108369
72.959	2817453	3108346
73.003	2817447	3108311
73.043	2817453	3108380
73.083	2817488	3108510
73.123	2817537	3108616
73.163	2817587	3108749
73.225	2817623	3108852
73.265	2817626	3108886
73.305	2817638	3108925
73.345	2817661	3108946
73.385	2817664	3108992
73.425	2817568	3108755
73.425	2817214	3107810
73.465	2816901	3106876
73.505	2816819	3106654
73.545	2816931	3106981
73.585	2817110	3107502
73.629	2817234	3107871
73.669	2817287	3107987
73.709	2817270	3107956
73.749	2817217	3107830
73.789	2817214	3107822
73.849	2817219	3107849
73.889	2817227	3107873
73.929	2817253	3107941
73.969	2817247	3107951
74.009	2817273	3107968
74.07	2817261	3108044
74.11	2817283	3108074
74.15	2817280	3108134
74.19	2817082	3107557
74.23	2816570	3106067
74.27	2816144	3104861
74.275	2816007	3104631
74.315	2816154	3104951
74.355	2816381	3105538
74.395	2816570	3106071
74.435	2816653	3106335
74.475	2816629	3106308
74.515	2816604	3106288
74.555	2816640	3106397
74.595	2816696	3106560
74.635	2816776	3106789
74.675	2816848	3106942
74.715	2816907	3107112
74.755	2816955	3107229
74.795	2816966	3107303
74.835	2816994	3107432
74.878	2817034	3107561
74.918	2816810	3106943
74.958	2816335	3105525
74.998	2815959	3104476
75.038	2815903	3104367
75.098	2816041	3104777
75.138	2816259	3105391
75.178	2816418	3105861
75.218	2816505	3106094
75.258	2816531	3106156
75.3	2816534	3106191
75.34	2816591	3106299
75.38	2816639	3106489
75.42	2816723	3106740
75.46	2816791	3106934
75.522	2816871	3107117
75.562	2816895	3107225
75.602	2816935	3107352
75.642	2816981	3107510
75.682	2817007	3107561
75.722	2816801	3107002
75.744	2816352	3105679
75.784	2816041	3104753
75.824	2816008	3104695
75.864	2816181	3105152
75.904	2816395	3105795
75.947	2816628	3106419
75.987	2816634	3106415
76.027	2816608	3106388
76.067	2816643	3106491
76.169	2816748	3106798
76.209	2816815	3106992
76.249	2816863	3107119
76.289	2816881	3107198
76.329	2816913	3107286
76.391	2816933	3107382
76.431	2816928	3107394
76.471	2816684	3106735
76.511	2816264	3105431
76.551	2815961	3104548
76.591	2815944	3104539
76.595	2816118	3105012
76.635	2816308	3105572
76.675	2816432	3105953
76.715	2816500	3106115
76.755	2816462	3106012
76.815	2816433	3105949
76.855	2816466	3106065
76.895	2816507	3106219
76.935	2816564	3106365
76.975	2816630	3106517
77.038	2816663	3106600
77.078	2816711	3106756
77.118	2816730	3106882
77.158	2816797	3107006
77.198	2816792	3107052
77.238	2816536	3106314
77.241	2816070	3104946
77.281	2815824	3104246
77.321	2815834	3104321
77.361	2816036	3104837
77.401	2816261	3105502
77.463	2816400	3105923
77.503	2816478	3106109
77.543	2816488	3106183
77.583	2816518	3106240
77.623	2816543	3106325
77.683	2816628	3106532
77.723	2816698	3106802
77.763	2816773	3106974
77.803	2816820	3107149
77.843	2816854	3107270
77.883	2816899	3107381
77.886	2816944	3107551
77.926	2817007	3107617
77.966	2816771	3107045
78.006	2816435	3106053
78.046	2816197	3105322
78.108	2816220	3105380
78.148	2816392	3105880
78.188	2816550	3106349
78.228	2816647	3106617
78.268	2816672	3106711
78.308	2816629	3106587
78.348	2816624	3106547
78.388	2816635	3106633
78.428	2816684	3106761
78.468	2816719	3106870
78.512	2816762	3106957
78.552	2816769	3107046
78.592	2816799	3107111
78.632	2816821	3107157
78.672	2816858	3107265
78.734	2816798	3107130
78.774	2816432	3106057
78.814	2815965	3104695
78.854	2815733	3104084
78.894	2815752	3104118
78.934	2815904	3104563
78.954	2816091	3105097
78.994	2816214	3105431
79.034	2816234	3105514
79.074	2816204	3105475
79.114	2816223	3105518
79.157	2816341	3105857
79.197	2816422	3106066
79.237	2816467	3106248
79.277	2816484	3106302
79.358	2816563	3106472
79.398	2816622	3106678
79.438	2816561	3106488
79.478	2816183	3105367
79.58	2815546	3103558
79.62	2815601	3103735
79.66	2815748	3104203
79.7	2815963	3104789
79.74	2816097	3105143
79.784	2816099	3105162
79.824	2816097	3105168
79.864	2816092	3105192
79.904	2816136	3105314
79.944	2816207	3105545
80.003	2816262	3105715
80.043	2816315	3105801
80.083	2816343	3105873
80.123	2816358	3105907
80.163	2816398	3106043
80.203	2816458	3106245
80.223	2816413	3106113
80.263	2816035	3105007
80.303	2815574	3103645
80.343	2815371	3103127
80.383	2815395	3103246
80.427	2815546	3103677
80.467	2815761	3104213
80.507	2815867	3104541
80.547	2815873	3104630
80.587	2815863	3104611
80.648	2815909	3104726
80.688	2815964	3104874
80.728	2816068	3105164
80.768	2816147	3105402
80.808	2816175	3105544
80.848	2816241	3105686
80.869	2816261	3105712
80.909	2816288	3105799
80.949	2816354	3106007
80.989	2816402	3106012
81.029	2816139	3105281
81.073	2815623	3103722
81.113	2815300	3102826
81.153	2815238	3102693
81.193	2815365	3103079
81.233	2815597	3103726
81.295	2815757	3104199
81.335	2815841	3104362
81.375	2815804	3104288
81.415	2815800	3104296
81.455	2815863	3104476
81.495	2815945	3104708
81.516	2816002	3104899
81.556	2816064	3105098
81.596	2816111	3105247
81.636	2816129	3105311
81.676	2816149	3105356
81.719	2816189	3105485
81.759	2816262	3105719
81.799	2816238	3105618
81.839	2815876	3104493
81.879	2815395	3103032
81.941	2815197	3102483
81.981	2815219	3102544
82.021	2815377	3103041
82.061	2815613	3103668
82.101	2815751	3104083
82.141	2815768	3104128
82.161	2815770	3104192
82.201	2815825	3104301
82.241	2815911	3104529
82.281	2816021	3104856
82.321	2816088	3105093
82.364	2816174	3105328
82.404	2816237	3105535
82.444	2816287	3105670
82.484	2816327	3105810
82.524	2816415	3105983
82.585	2816489	3106227
82.625	2816501	3106242
82.665	2816181	3105267
82.705	2815704	3103795
82.745	2815531	3103251
82.785	2815596	3103416
82.806	2815775	3103976
82.846	2816016	3104706
82.886	2816169	3105103
82.926	2816175	3105139
82.966	2816172	3105135
83.009	2816201	3105210
83.049	2816241	3105294
83.089	2816302	3105470
83.129	2816379	3105689
83.169	2816441	3105900
83.231	2816546	3106213
83.271	2816557	3106281
83.311	2816603	3106423
83.351	2816654	3106558
83.391	2816665	3106590
83.431	2816405	3105882
83.471	2815993	3104454
83.511	2815729	3103652
83.551	2815715	3103614
83.591	2815858	3104057
83.634	2816064	3104704
83.674	2816188	3105027
83.714	2816217	3105098
83.754	2816194	3105074
83.794	2816182	3105057
83.856	2816224	3105175
83.896	2816289	3105343
83.936	2816327	3105483
83.976	2816387	3105659
84.016	2816433	3105786
84.056	2816452	3105838
84.077	2816534	3105979
84.117	2816529	3106071
84.157	2816571	3106187
84.197	2816573	3106239
84.237	2816271	3105261
84.28	2815725	3103547
84.32	2815419	3102646
84.36	2815380	3102551
84.4	2815503	3102896
84.44	2815720	3103552
84.502	2815883	3104095
84.542	2815957	3104289
84.582	2815950	3104268
84.622	2815988	3104407
84.662	2816054	3104564
84.702	2816136	3104830
84.724	2816236	3105098
84.764	2816284	3105280
84.804	2816327	3105460
84.844	2816377	3105585
84.884	2816376	3105600
84.926	2816419	3105693
84.966	2816486	3105895
85.006	2816506	3106013
85.046	2816294	3105323
85.086	2815781	3103725
85.127	2815435	3102644
85.167	2815378	3102488
85.207	2815466	3102740
85.247	2815692	3103398
85.287	2815887	3104007
85.349	2815988	3104317
85.389	2816037	3104443
85.429	2816051	3104540
85.469	2816116	3104703
85.509	2816213	3104972
85.549	2816316	3105304
85.551	2816388	3105503
85.591	2816448	3105680
85.631	2816483	3105829
85.671	2816519	3105891
85.711	2816536	3105980
85.753	2816585	3106144
85.793	2816658	3106343
85.833	2816604	3106146
85.873	2816216	3104928
85.913	2815799	3103565
85.975	2815656	3103117
86.015	2815712	3103303
86.055	2815895	3103868
86.095	2816106	3104460
86.135	2816214	3104755
86.177	2816258	3104866
86.217	2816253	3104887
86.257	2816279	3104997
86.297	2816350	3105189
86.337	2816434	3105447
86.379	2816594	3105977
86.419	2816670	3106148
86.459	2816664	3106227
86.499	2816678	3106288
86.599	2816773	3106580
86.639	2816796	3106645
86.679	2816589	3105930
86.719	2816153	3104540
86.759	2815881	3103631
86.803	2815895	3103659
86.843	2816047	3104085
86.883	2816233	3104691
86.923	2816378	3105149
86.963	2816425	3105252
87.003	2816397	3105202
87.043	2816385	3105151
87.083	2816408	3105237
87.123	2816459	3105430
87.163	2816538	3105656
87.224	2816592	3105858
87.264	2816670	3106068
87.304	2816702	3106169
87.344	2816720	3106201
87.384	2816710	3106154
87.427	2816769	3106369
87.467	2816670	3106103
87.507	2816283	3104886
87.547	2815870	3103588
87.587	2815695	3103048
87.628	2815751	3103224
87.668	2815946	3103764
87.708	2816106	3104259
87.748	2816212	3104554
87.788	2816226	3104656
87.85	2816241	3104679
87.89	2816289	3104863
87.93	2816379	3105127
87.97	2816467	3105361
88.01	2816512	3105545
88.054	2816568	3105713
88.094	2816582	3105762
88.134	2816596	3105794
88.174	2816637	3105898
88.214	2816688	3106065
88.276	2816769	3106308
88.316	2816809	3106409
88.356	2816584	3105773
88.396	2816208	3104618
88.436	2816009	3103991
88.476	2816076	3104140
88.498	2816256	3104717
88.538	2816459	3105312
88.578	2816577	3105660
88.618	2816594	3105709
88.658	2816518	3105529
88.699	2816466	3105366
88.739	2816505	3105427
88.779	2816551	3105654
88.819	2816601	3105779
88.859	2816638	3105899
88.901	2816674	3106000
88.941	2816668	3106007
88.981	2816679	3106051
89.021	2816726	3106164
89.061	2816758	3106266
89.121	2816695	3106070
89.161	2816267	3104788
89.201	2815815	3103376
89.241	2815657	3102954
89.281	2815705	3103130
89.321	2815891	3103696
89.324	2816086	3104277
89.364	2816199	3104606
89.404	2816217	3104682
89.444	2816203	3104695
89.484	2816262	3104792
89.546	2816289	3104967
89.586	2816355	3105102
89.626	2816400	3105239
89.666	2816409	3105363
89.706	2816477	3105503
89.765	2816512	3105620
89.805	2816540	3105693
89.845	2816589	3105869
89.885	2816603	3105925
89.925	2816281	3104972
89.965	2815783	3103393
89.969	2815460	3102481
90.009	2815430	3102426
90.049	2815582	3102822
90.089	2815784	3103429
90.129	2815982	3104021
90.191	2816070	3104274
90.231	2816089	3104331
90.271	2816109	3104407
90.311	2816155	3104544
90.351	2816217	3104781
90.412	2816369	3105227
90.452	2816440	3105388
90.492	2816451	3105461
90.532	2816482	3105575
90.572	2816527	3105754
90.615	2816625	3106003
90.655	2816538	3105738
90.695	2816153	3104561
90.735	2815750	3103286
90.775	2815637	3102934
90.837	2815712	3103141
90.877	2815888	3103663
90.917	2816074	3104283
90.957	2816190	3104611
90.997	2816219	3104634
91.037	2816237	3104747
91.077	2816292	3104938
91.117	2816380	3105177
91.157	2816432	3105412
91.24	2816556	3105703
91.28	2816589	3105808
91.32	2816641	3105999
91.36	2816689	3106190
91.4	2816688	3106147
91.441	2816357	3105155
91.481	2815900	3103688
91.521	2815686	3103014
91.561	2815712	3103099
91.601	2815876	3103570
91.661	2816086	3104238
91.701	2816240	3104652
91.741	2816263	3104758
91.781	2816271	3104812
91.821	2816301	3104942
