Time (ms),Estimated HR (Hz),Estimated HR (bpm),Time to next peak (ms),Heart rate pulse interval (ms),Red LED ADC,IR LED ADC,Filtered,ZeroCross
47580,0.946763,56,242,1056,2819251,3111453,-281.485,0
47620,0.946763,56,202,1056,2819258,3111477,-140.033,0
47660,0.946763,56,162,1056,2819253,3111519,-26.8334,0
47680,0.946763,56,142,1056,2819271,3111551,56.2591,0
47720,0.946763,56,102,1056,2819270,3111593,114.455,0
47760,0.946763,56,62,1056,2819281,3111624,153.973,0
47800,0.946763,56,22,1056,2819304,3111656,180.928,0
47840,0.946763,56,1038,1056,2819304,3111667,199.29,0
47880,0.946763,56,998,1056,2819312,3111680,208.661,0
47920,0.946763,56,958,1056,2819340,3111712,209.487,0
47960,0.946763,56,918,1056,2819350,3111774,203.93,0
48000,0.946763,56,878,1056,2819380,3111828,193.134,0
48040,0.946763,56,838,1056,2819367,3111839,176.431,0
48100,0.946763,56,778,1056,2819318,3111694,148.637,0
48140,0.946763,56,738,1056,2819293,3111581,106.232,0
48180,0.946763,56,698,1056,2819327,3111672,58.4717,0
48220,0.946763,56,658,1056,2819362,3111801,21.9357,0
48260,0.946763,56,618,1056,2819403,3111903,5.70164,0
48300,0.946763,56,578,1056,2819422,3111975,6.63473,0
48300,0.946763,56,578,1056,2819399,3111953,12.1447,0
48340,0.946763,56,538,1056,2819364,3111852,7.63461,0
48380,0.927618,55,808,1078,2819354,3111775,-11.7973,1
48420,0.927618,55,768,1078,2819341,3111709,-39.2909,0
48460,0.927618,55,728,1078,2819313,3111710,-66.1291,0
48510,0.927618,55,678,1078,2819340,3111779,-84.7163,0
48550,0.927618,55,638,1078,2819400,3111954,-85.1393,0
48590,0.927618,55,598,1078,2819490,3112153,-60.0827,0
48630,0.927618,55,558,1078,2819543,3112251,-13.5524,0
48670,0.927618,55,518,1078,2819515,3112187,34.5962,0
48730,0.927618,55,458,1078,2819463,3112069,58.5878,0
48770,0.927618,55,418,1078,2819470,3112068,49.6358,0
48810,0.927618,55,378,1078,2819483,3112094,21.8117,0
48850,1.02762,61,729,973,2819533,3112181,-3.77866,1
48890,1.02762,61,689,973,2819484,3112005,-17.8222,0
48930,1.02762,61,649,973,2819411,3111809,-29.7785,0
48970,1.02762,61,609,973,2819366,3111687,-50.2211,0
49010,1.02762,61,569,973,2819351,3111619,-75.1593,0
49050,1.02762,61,529,973,2819361,3111689,-92.0354,0
49090,1.02762,61,489,973,2819367,3111694,-91.5745,0
49130,1.02762,61,449,973,2819330,3111596,-76.3946,0
49170,1.02762,61,409,973,2819310,3111500,-57.3052,0
49210,1.02762,61,369,973,2819277,3111439,-42.3493,0
49250,1.02762,61,329,973,2819277,3111439,-32.6159,0
49290,1.02762,61,289,973,2819259,3111413,-24.8219,0
49350,1.02762,61,229,973,2819288,3111403,-14.4332,0
49390,1.02762,61,189,973,2819285,3111468,1.61441,0
49430,1.02762,61,149,973,2819320,3111561,22.6693,0
49470,1.02762,61,109,973,2819319,3111602,45.2988,0
49510,1.02762,61,69,973,2819333,3111614,64.1768,0
49550,1.02762,61,29,973,2819356,3111697,76.3681,0
49550,1.02762,61,29,973,2819333,3111699,80.4914,0
49590,1.02762,61,962,973,2819332,3111653,74.1497,0
49630,1.02762,61,922,973,2819260,3111464,55.4924,0
49670,1.02762,61,882,973,2819143,3111099,19.4883,0
49710,0.991585,59,756,1008,2819124,3110951,-31.0255,1
49780,0.991585,59,686,1008,2819109,3110969,-76.7856,0
49820,0.991585,59,646,1008,2819121,3111049,-99.3486,0
49860,0.991585,59,606,1008,2819164,3111184,-91.3197,0
49900,0.991585,59,566,1008,2819205,3111292,-55.3089,0
49940,0.991585,59,526,1008,2819236,3111383,-3.72603,0
50000,0.991585,59,466,1008,2819230,3111356,45.284,0
50040,0.991585,59,426,1008,2819238,3111330,76.7372,0
50080,0.991585,59,386,1008,2819213,3111333,85.045,0
50120,0.991585,59,346,1008,2819232,3111317,74.2869,0
50160,0.991585,59,306,1008,2819216,3111322,54.3269,0
50200,0.991585,59,266,1008,2819218,3111344,33.1942,0
50200,0.991585,59,266,1008,2819206,3111418,15.1354,0
50240,0.991585,59,226,1008,2819281,3111523,6.21441,0
50280,0.991585,59,186,1008,2819312,3111614,12.7426,0
50320,0.991585,59,146,1008,2819342,3111676,30.9883,0
50360,0.991585,59,106,1008,2819318,3111670,47.5583,0
50400,0.991585,59,66,1008,2819283,3111507,48.5359,0
50440,0.991585,59,26,1008,2819153,3111183,23.1717,0
50480,1.03123,61,726,969,2819060,3110932,-31.3107,1
50520,1.03123,61,686,969,2819041,3110866,-98.1319,0
50560,1.03123,61,646,969,2819079,3110995,-145.66,0
50620,1.03123,61,586,969,2819131,3111173,-150.422,0
50660,1.03123,61,546,969,2819185,3111333,-110.744,0
50700,1.03123,61,506,969,2819226,3111428,-43.491,0
50740,1.03123,61,466,969,2819241,3111484,26.6724,0
50780,1.03123,61,426,969,2819226,3111469,77.2108,0
50820,1.03123,61,386,969,2819193,3111404,95.1645,0
50860,1.03123,61,346,969,2819178,3111375,81.8418,0
50900,1.03123,61,306,969,2819170,3111326,50.8333,0
50940,1.03123,61,266,969,2819187,3111315,19.5032,0
50980,1.03123,61,226,969,2819187,3111311,-0.170143,0
51020,1.13123,67,662,883,2819227,3111445,-4.17261,1
51060,1.13123,67,622,883,2819272,3111548,7.5206,0
51100,1.13123,67,582,883,2819298,3111703,29.8502,0
51140,1.13123,67,542,883,2819298,3111693,51.2985,0
51250,1.13123,67,432,883,2819106,3111114,50.0489,0
51290,1.13123,67,392,883,2819006,3110883,6.3144,0
51330,1.23123,73,609,812,2819010,3110878,-64.5192,1
51370,1.23123,73,569,812,2819030,3110996,-121.88,0
51410,1.23123,73,529,812,2819092,3111082,-137.105,0
51450,1.23123,73,489,812,2819114,3111254,-106.967,0
51490,1.23123,73,449,812,2819158,3111368,-48.5977,0
51530,1.23123,73,409,812,2819188,3111386,15.88,0
51570,1.23123,73,369,812,2819177,3111374,67.0946,0
51610,1.23123,73,329,812,2819175,3111394,92.1556,0
51670,1.23123,73,269,812,2819193,3111396,92.0817,0
51710,1.23123,73,229,812,2819178,3111410,76.4874,0
51750,1.23123,73,189,812,2819189,3111454,54.4135,0
51790,1.23123,73,149,812,2819208,3111504,34.5987,0
51830,1.23123,73,109,812,2819219,3111573,22.8556,0
51870,1.23123,73,69,812,2819268,3111669,20.8848,0
51870,1.23123,73,69,812,2819319,3111824,29.5365,0
51910,1.23123,73,29,812,2819389,3111996,47.6326,0
51950,1.23123,73,801,812,2819395,3112037,67.8603,0
51990,1.23123,73,761,812,2819291,3111797,71.4876,0
52030,1.23123,73,721,812,2819138,3111387,36.341,0
52080,1.14733,68,653,871,2819018,3110984,-40.9529,1
52120,1.14733,68,613,871,2818982,3110827,-134.609,0
52160,1.14733,68,573,871,2818980,3110803,-205.544,0
52200,1.14733,68,533,871,2819005,3110921,-227.166,0
52230,1.14733,68,503,871,2819023,3110990,-197.043,0
52300,1.14733,68,433,871,2819022,3111049,-133.263,0
52340,1.14733,68,393,871,2819013,3110977,-62.0417,0
52380,1.14733,68,353,871,2818999,3110942,-4.05798,0
52420,1.14733,68,313,871,2818988,3110943,31.8108,0
52460,1.14733,68,273,871,2818999,3110941,48.4613,0
52520,1.14733,68,213,871,2819001,3110979,54.8668,0
52560,1.14733,68,173,871,2818998,3110990,57.7142,0
52600,1.14733,68,133,871,2819012,3111063,60.2621,0
52640,1.14733,68,93,871,2819023,3111081,64.5536,0
52680,1.14733,68,53,871,2818992,3111077,67.9184,0
52720,1.14733,68,13,871,2819010,3111094,66.1943,0
52720,1.14733,68,13,871,2819023,3111153,61.5056,0
52760,1.14733,68,844,871,2819024,3111191,56.9073,0
52800,1.14733,68,804,871,2819004,3111152,50.427,0
52840,1.14733,68,764,871,2818930,3110833,35.5147,0
52880,1.14733,68,724,871,2818813,3110509,3.18833,0
52920,1.14896,68,652,870,2818754,3110458,-46.5553,1
52960,1.14896,68,612,870,2818764,3110491,-95.1976,0
53000,1.14896,68,572,870,2818805,3110609,-117.495,0
53040,1.14896,68,532,870,2818843,3110721,-101.746,0
53080,1.14896,68,492,870,2818876,3110778,-55.5888,0
53140,1.14896,68,432,870,2818863,3110768,0.432393,0
53180,1.14896,68,392,870,2818876,3110747,45.6473,0
53220,1.14896,68,352,870,2818860,3110809,69.9524,0
53260,1.14896,68,312,870,2818887,3110859,74.7824,0
53300,1.14896,68,272,870,2818897,3110916,69.0684,0
53350,1.14896,68,222,870,2818904,3110946,60.5815,0
53390,1.14896,68,182,870,2818928,3111016,53.2462,0
53430,1.14896,68,142,870,2818927,3111068,48.4701,0
53470,1.14896,68,102,870,2818955,3111119,45.3286,0
53510,1.14896,68,62,870,2818970,3111118,43.4883,0
53570,1.14896,68,2,870,2818978,3111149,41.5948,0
53610,1.14896,68,832,870,2818961,3111228,35.6671,0
53650,1.14896,68,792,870,2818983,3111233,24.3166,0
53690,1.14896,68,752,870,2818927,3111076,7.96598,0
53730,1.15974,69,646,862,2818782,3110679,-21.9689,1
53770,1.15974,69,606,862,2818682,3110422,-73.8519,0
53790,1.15974,69,586,862,2818681,3110432,-133.063,0
53830,1.15974,69,546,862,2818711,3110527,-169.048,0
53870,1.15974,69,506,862,2818759,3110682,-162.039,0
53910,1.15974,69,466,862,2818814,3110813,-113.456,0
53950,1.15974,69,426,862,2818826,3110881,-41.9213,0
53990,1.15974,69,386,862,2818843,3110887,27.2064,0
54030,1.15974,69,346,862,2818829,3110876,74.9053,0
54070,1.15974,69,306,862,2818838,3110896,94.6513,0
54110,1.15974,69,266,862,2818854,3110924,92.7369,0
54150,1.15974,69,226,862,2818864,3110966,80.7929,0
54210,1.15974,69,166,862,2818876,3111002,67.3474,0
54250,1.15974,69,126,862,2818877,3111033,56.0185,0
54290,1.15974,69,86,862,2818904,3111073,47.9325,0
54330,1.15974,69,46,862,2818904,3111092,43.0188,0
54370,1.15974,69,6,862,2818906,3111118,38.297,0
54410,1.15974,69,828,862,2818910,3111152,30.942,0
54430,1.15974,69,808,862,2818917,3111191,21.2376,0
54470,1.15974,69,768,862,2818932,3111240,11.4441,0
54510,1.15974,69,728,862,2818934,3111223,3.43318,0
54550,1.16458,69,643,858,2818828,3110910,-9.2646,1
54590,1.16458,69,603,858,2818719,3110573,-39.9232,0
54640,1.16458,69,553,858,2818669,3110534,-88.2562,0
54680,1.16458,69,513,858,2818713,3110624,-131.246,0
54720,1.16458,69,473,858,2818771,3110803,-141.181,0
54760,1.16458,69,433,858,2818855,3110982,-107.138,0
54800,1.16458,69,393,858,2818859,3111089,-42.3988,0
54860,1.16458,69,333,858,2818909,3111155,26.8082,0
54900,1.16458,69,293,858,2818903,3111183,79.592,0
54940,1.16458,69,253,858,2818917,3111228,105.614,0
54980,1.16458,69,213,858,2818917,3111282,105.498,0
55020,1.16458,69,173,858,2818954,3111343,89.6106,0
55080,1.16458,69,113,858,2818960,3111379,70.0299,0
55120,1.16458,69,73,858,2818982,3111410,53.3928,0
55160,1.16458,69,33,858,2818991,3111456,41.2398,0
55200,1.16458,69,851,858,2818990,3111473,31.6557,0
55240,1.16458,69,811,858,2818988,3111475,21.0705,0
55280,1.16458,69,771,858,2818991,3111520,8.25894,0
55320,1.18199,70,634,846,2819018,3111571,-3.90129,1
55360,1.18199,70,594,846,2818965,3111461,-15.0357,0
55400,1.18199,70,554,846,2818870,3111137,-34.4751,0
55500,1.18199,70,454,846,2818754,3110819,-71.9655,0
55540,1.18199,70,414,846,2818770,3110877,-118.89,0
55580,1.18199,70,374,846,2818812,3110996,-147.883,0
55620,1.18199,70,334,846,2818852,3111077,-139.186,0
55660,1.18199,70,294,846,2818873,3111124,-96.6522,0
55720,1.18199,70,234,846,2818867,3111107,-40.0625,0
55760,1.18199,70,194,846,2818863,3111118,9.19385,0
55800,1.18199,70,154,846,2818822,3111069,37.5274,0
55840,1.18199,70,114,846,2818820,3111109,42.5121,0
55880,1.18199,70,74,846,2818847,3111176,34.9415,0
55930,1.18199,70,24,846,2818890,3111249,30.8249,0
55970,1.18199,70,830,846,2818899,3111300,37.428,0
56010,1.18199,70,790,846,2818889,3111307,48.9984,0
56050,1.18199,70,750,846,2818903,3111346,56.9132,0
56090,1.18199,70,710,846,2818910,3111371,58.6062,0
56150,1.18199,70,650,846,2818928,3111374,55.539,0
56190,1.18199,70,610,846,2818935,3111419,49.8278,0
56230,1.18199,70,570,846,2818936,3111420,42.148,0
56270,1.18199,70,530,846,2818872,3111275,28.498,0
56310,1.18199,70,490,846,2818758,3110935,-0.665018,0
56350,1.14759,68,653,871,2818695,3110753,-48.2769,1
56390,1.14759,68,613,871,2818717,3110771,-97.1468,0
56430,1.14759,68,573,871,2818739,3110877,-122.031,0
56470,1.14759,68,533,871,2818780,3111019,-111.456,0
56510,1.14759,68,493,871,2818821,3111093,-70.6928,0
56550,1.14759,68,453,871,2818826,3111137,-16.2012,0
56590,1.14759,68,413,871,2818826,3111140,31.7156,0
56630,1.14759,68,373,871,2818803,3111094,58.9359,0
56670,1.14759,68,333,871,2818806,3111111,62.9342,0
56710,1.14759,68,293,871,2818821,3111120,52.5542,0
56770,1.14759,68,233,871,2818835,3111170,39.9439,0
56810,1.14759,68,193,871,2818832,3111214,31.2939,0
56850,1.14759,68,153,871,2818844,3111215,26.8919,0
56890,1.14759,68,113,871,2818866,3111281,26.4685,0
56930,1.14759,68,73,871,2818861,3111316,28.5043,0
56970,1.14759,68,33,871,2818856,3111314,28.3689,0
56970,1.14759,68,33,871,2818885,3111324,24.8086,0
57010,1.14759,68,864,871,2818880,3111351,20.3638,0
57050,1.14759,68,824,871,2818886,3111403,15.2228,0
57090,1.14759,68,784,871,2818903,3111436,9.80211,0
57130,1.14759,68,744,871,2818849,3111301,2.46817,0
57170,1.16871,70,641,855,2818725,3110964,-17.6904,1
57220,1.16871,70,591,855,2818688,3110793,-56.1615,0
57260,1.16871,70,551,855,2818694,3110806,-96.8786,0
57300,1.16871,70,511,855,2818716,3110870,-117.073,0
57340,1.16871,70,471,855,2818743,3111005,-106.804,0
57400,1.16871,70,411,855,2818793,3111112,-69.5613,0
57440,1.16871,70,371,855,2818805,3111133,-17.8772,0
57480,1.16871,70,331,855,2818807,3111147,30.442,0
57520,1.16871,70,291,855,2818801,3111126,61.3425,0
57560,1.16871,70,251,855,2818811,3111112,71.6596,0
57600,1.16871,70,211,855,2818805,3111153,66.551,0
57640,1.16871,70,171,855,2818814,3111187,53.5396,0
57680,1.16871,70,131,855,2818841,3111223,40.9217,0
57720,1.16871,70,91,855,2818851,3111248,34.4595,0
57760,1.16871,70,51,855,2818857,3111265,33.2282,0
57800,1.16871,70,11,855,2818868,3111295,33.3166,0
57840,1.16871,70,826,855,2818873,3111324,31.9928,0
57880,1.16871,70,786,855,2818882,3111356,28.0335,0
57920,1.16871,70,746,855,2818875,3111377,20.9648,0
57960,1.16871,70,706,855,2818895,3111434,11.8662,0
58000,1.16871,70,666,855,2818902,3111475,3.83421,0
58040,1.16271,69,645,860,2818908,3111462,-1.66901,1
58080,1.16271,69,605,860,2818824,3111242,-10.4877,0
58120,1.16271,69,565,860,2818736,3110962,-33.7176,0
58160,1.16271,69,525,860,2818718,3110901,-70.4851,0
58200,1.16271,69,485,860,2818717,3110962,-103.242,0
58240,1.16271,69,445,860,2818781,3111096,-112.485,0
58280,1.16271,69,405,860,2818813,3111207,-89.6816,0
58330,1.16271,69,355,860,2818836,3111304,-43.8336,0
58370,1.16271,69,315,860,2818863,3111331,7.28401,0
58430,1.16271,69,255,860,2818868,3111360,48.9246,0
58470,1.16271,69,215,860,2818853,3111357,71.2485,0
58510,1.16271,69,175,860,2818866,3111374,72.7763,0
58550,1.16271,69,135,860,2818900,3111363,62.831,0
58590,1.16271,69,95,860,2818904,3111413,51.9951,0
58630,1.16271,69,55,860,2818902,3111512,42.8175,0
58650,1.16271,69,35,860,2818930,3111557,35.1437,0
58690,1.16271,69,855,860,2818934,3111524,30.0397,0
58730,1.16271,69,815,860,2818926,3111577,25.2333,0
58770,1.16271,69,775,860,2818943,3111572,18.2526,0
58800,1.16271,69,745,860,2818934,3111571,9.68806,0
58850,1.16271,69,695,860,2818936,3111553,-0.0719244,0
58890,1.16576,69,642,857,2818920,3111636,-11.002,1
58930,1.16576,69,602,857,2818924,3111656,-22.0614,0
58970,1.16576,69,562,857,2818882,3111516,-33.057,0
59010,1.16576,69,522,857,2818796,3111208,-49.2947,0
59070,1.16576,69,462,857,2818755,3111088,-74.4527,0
59110,1.16576,69,422,857,2818771,3111205,-98.3101,0
59150,1.16576,69,382,857,2818797,3111267,-104.287,0
59190,1.16576,69,342,857,2818829,3111354,-85.167,0
59230,1.16576,69,302,857,2818850,3111352,-46.6574,0
59290,1.16576,69,242,857,2818830,3111330,-3.76657,0
59330,1.16576,69,202,857,2818841,3111309,28.8326,0
59370,1.16576,69,162,857,2818808,3111330,44.6018,0
59410,1.16576,69,122,857,2818835,3111374,45.4944,0
59450,1.16576,69,82,857,2818851,3111414,41.008,0
59500,1.16576,69,32,857,2818868,3111445,39.3839,0
59540,1.16576,69,849,857,2818874,3111495,41.678,0
59580,1.16576,69,809,857,2818881,3111515,45.0207,0
59620,1.16576,69,769,857,2818878,3111539,45.804,0
59660,1.16576,69,729,857,2818865,3111530,41.047,0
59720,1.16576,69,669,857,2818882,3111570,31.2468,0
59760,1.16576,69,629,857,2818906,3111609,21.9627,0
59800,1.16576,69,589,857,2818882,3111569,15.5785,0
59840,1.16576,69,549,857,2818813,3111346,4.70479,0
59880,1.14346,68,655,874,2818705,3111069,-21.6308,1
59940,1.14346,68,595,874,2818670,3110977,-63.3076,0
59980,1.14346,68,555,874,2818692,3111037,-101.591,0
60020,1.14346,68,515,874,2818740,3111126,-113.387,0
60060,1.14346,68,475,874,2818760,3111239,-91.4137,0
60100,1.14346,68,435,874,2818782,3111303,-46.9388,0
60140,1.14346,68,395,874,2818793,3111317,2.20104,0
60140,1.14346,68,395,874,2818785,3111341,40.7578,0
60180,1.14346,68,355,874,2818799,3111332,61.2634,0
60220,1.14346,68,315,874,2818778,3111356,64.4397,0
60260,1.14346,68,275,874,2818795,3111385,55.513,0
60300,1.14346,68,235,874,2818815,3111440,43.7205,0
60360,1.14346,68,175,874,2818802,3111450,35.0926,0
60400,1.14346,68,135,874,2818813,3111463,29.0198,0
60440,1.14346,68,95,874,2818801,3111494,23.8,0
60480,1.14346,68,55,874,2818809,3111469,18.24,0
60520,1.14346,68,15,874,2818823,3111482,13.3391,0
60580,1.14346,68,829,874,2818824,3111508,10.5046,0
60620,1.14346,68,789,874,2818834,3111548,9.00522,0
60660,1.14346,68,749,874,2818856,3111564,8.93738,0
60700,1.14346,68,709,874,2818820,3111518,8.27058,0
60740,1.15364,69,649,866,2818741,3111287,-2.05222,1
60780,1.15364,69,609,866,2818673,3111051,-29.2538,0
60790,1.15364,69,599,866,2818653,3111032,-66.4781,0
60830,1.15364,69,559,866,2818683,3111108,-94.6148,0
60870,1.15364,69,519,866,2818728,3111219,-96.1432,0
60910,1.15364,69,479,866,2818762,3111319,-67.9261,0
60950,1.15364,69,439,866,2818790,3111420,-21.4611,0
60990,1.15364,69,399,866,2818795,3111442,25.8184,0
61030,1.15364,69,359,866,2818820,3111497,60.494,0
61070,1.15364,69,319,866,2818850,3111568,79.4326,0
61110,1.15364,69,279,866,2818879,3111690,86.4825,0
61150,1.15364,69,239,866,2818975,3111872,90.1707,0
61190,1.15364,69,199,866,2819033,3112014,99.4788,0
61230,1.15364,69,159,866,2819042,3112079,111.053,0
61270,1.15364,69,119,866,2819009,3112019,110.174,0
61310,1.15364,69,79,866,2818995,3111973,87.0194,0
61350,1.15364,69,39,866,2818969,3111927,45.0105,0
61390,1.21475,72,617,823,2818964,3111873,-4.14041,1
61430,1.21475,72,577,823,2818950,3111880,-47.9932,0
61470,1.21475,72,537,823,2818959,3111862,-77.9502,0
61510,1.21475,72,497,823,2818978,3111851,-89.7101,0
61550,1.21475,72,457,823,2818912,3111634,-88.5876,0
61610,1.21475,72,397,823,2818779,3111388,-93.5146,0
61650,1.21475,72,357,823,2818726,3111233,-116.947,0
61690,1.21475,72,317,823,2818750,3111296,-144.723,0
61730,1.21475,72,277,823,2818819,3111402,-149.235,0
61770,1.21475,72,237,823,2818882,3111618,-115.407,0
61810,1.21475,72,197,823,2818969,3111793,-48.3717,0
61850,1.21475,72,157,823,2819011,3111877,33.0897,0
61890,1.21475,72,117,823,2818989,3111837,101.923,0
61930,1.21475,72,77,823,2818978,3111858,135.666,0
61970,1.21475,72,37,823,2818979,3111916,131.715,0
62020,1.21475,72,810,823,2818994,3111964,104.382,0
62060,1.21475,72,770,823,2819027,3111982,72.5832,0
62100,1.21475,72,730,823,2819085,3112076,51.8366,0
62140,1.21475,72,690,823,2819069,3112139,45.2365,0
62180,1.21475,72,650,823,2819117,3112216,45.2841,0
62240,1.21475,72,590,823,2819156,3112246,47.9878,0
62280,1.21475,72,550,823,2819162,3112336,50.431,0
62320,1.21475,72,510,823,2819190,3112393,47.545,0
62360,1.21475,72,470,823,2819206,3112466,38.5374,0
62400,1.21475,72,430,823,2819267,3112534,27.8517,0
62440,1.21475,72,390,823,2819260,3112535,19.0009,0
62440,1.21475,72,390,823,2819170,3112293,3.36383,0
62480,1.16008,69,646,862,2819093,3112050,-31.8696,1
62520,1.16008,69,606,862,2819074,3112050,-82.2358,0
62560,1.16008,69,566,862,2819103,3112124,-125.557,0
62600,1.16008,69,526,862,2819147,3112232,-140.394,0
62660,1.16008,69,466,862,2819187,3112360,-120.788,0
62700,1.16008,69,426,862,2819225,3112439,-76.4296,0
62740,1.16008,69,386,862,2819236,3112477,-24.8823,0
62780,1.16008,69,346,862,2819266,3112487,18.1059,0
62820,1.16008,69,306,862,2819250,3112456,43.648,0
62860,1.16008,69,266,862,2819266,3112504,49.7636,0
62900,1.16008,69,226,862,2819288,3112543,43.1882,0
62940,1.16008,69,186,862,2819301,3112578,33.5719,0
62980,1.16008,69,146,862,2819319,3112638,26.1805,0
63020,1.16008,69,106,862,2819316,3112657,21.5318,0
63060,1.16008,69,66,862,2819307,3112632,16.3963,0
63100,1.16008,69,26,862,2819304,3112588,8.08676,0
63140,1.23525,74,606,809,2819282,3112580,-3.70675,1
63180,1.23525,74,566,809,2819287,3112594,-17.2626,0
63220,1.23525,74,526,809,2819280,3112615,-28.7121,0
63290,1.23525,74,456,809,2819146,3112275,-42.9624,0
63330,1.23525,74,416,809,2819113,3112112,-68.9462,0
63370,1.23525,74,376,809,2819098,3112084,-98.3295,0
63410,1.23525,74,336,809,2819117,3112108,-113.127,0
63450,1.23525,74,296,809,2819086,3112183,-106.191,0
63490,1.23525,74,256,809,2819128,3112220,-81.1237,0
