Time (ms),Estimated HR (Hz),Estimated HR (bpm),Time to next peak (ms),Heart rate pulse interval (ms),Red LED ADC,IR LED ADC,Filtered,ZeroCross
51880,0.913912,54,660,1094,3362879,3383367,-188.775,0
51880,0.913912,54,660,1094,3362940,3383492,-138.231,0
51920,0.913912,54,620,1094,3362955,3383516,-74.7316,0
51960,0.913912,54,580,1094,3362876,3383486,-20.8767,0
52000,0.913912,54,540,1094,3362853,3383486,3.53318,0
52040,0.913912,54,500,1094,3362879,3383550,2.87997,0
52080,1.01391,60,739,986,3362888,3383613,-3.62357,1
52120,1.01391,60,699,986,3362862,3383623,-5.75831,0
52160,1.01391,60,659,986,3362924,3383711,-0.301325,0
52200,1.01391,60,619,986,3362927,3383743,15.5969,0
52240,1.01391,60,579,986,3362962,3383836,38.1173,0
52300,1.01391,60,519,986,3362909,3383847,56.3405,0
52340,1.01391,60,479,986,3362902,3383863,59.4693,0
52380,1.01391,60,439,986,3362951,3383941,50.7173,0
52420,1.01391,60,399,986,3362890,3383894,38.6122,0
52460,1.01391,60,359,986,3362827,3383734,19.15,0
52520,1.08467,65,690,921,3362715,3383479,-14.8791,1
52560,1.08467,65,650,921,3362697,3383439,-59.1062,0
52600,1.08467,65,610,921,3362727,3383507,-93.4262,0
52640,1.08467,65,570,921,3362713,3383578,-100.753,0
52680,1.08467,65,530,921,3362754,3383691,-80.8963,0
52720,1.08467,65,490,921,3362768,3383751,-42.0468,0
52730,1.08467,65,480,921,3362822,3383829,5.26464,0
52770,1.08467,65,440,921,3362810,3383840,49.1859,0
52800,1.08467,65,410,921,3362825,3383869,78.438,0
52840,1.08467,65,370,921,3362786,3383871,86.7721,0
52880,1.08467,65,330,921,3362801,3383884,76.0271,0
52950,1.08467,65,260,921,3362838,3383966,58.1991,0
52990,1.08467,65,220,921,3362812,3383959,43.708,0
53030,1.08467,65,180,921,3362835,3384049,33.2162,0
53070,1.08467,65,140,921,3362839,3384050,26.6322,0
53110,1.08467,65,100,921,3362831,3384074,22.4363,0
53170,1.08467,65,40,921,3362826,3384112,16.7423,0
53210,1.08467,65,0,921,3362796,3384098,6.75704,0
53250,1.05975,63,707,943,3362792,3384084,-7.77746,1
53290,1.05975,63,667,943,3362674,3383859,-29.1049,0
53330,1.05975,63,627,943,3362605,3383674,-62.4974,0
53370,1.05975,63,587,943,3362555,3383616,-102.532,0
53370,1.05975,63,587,943,3362576,3383645,-131.285,0
53410,1.05975,63,547,943,3362566,3383691,-133.912,0
53450,1.05975,63,507,943,3362576,3383770,-109.959,0
53490,1.05975,63,467,943,3362591,3383829,-68.5448,0
53530,1.05975,63,427,943,3362552,3383806,-23.5042,0
53570,1.05975,63,387,943,3362569,3383786,12.2853,0
53610,1.05975,63,347,943,3362580,3383818,36.9551,0
53650,1.05975,63,307,943,3362561,3383836,52.5426,0
53690,1.05975,63,267,943,3362575,3383862,59.7954,0
53730,1.05975,63,227,943,3362574,3383878,62.0889,0
53790,1.05975,63,167,943,3362566,3383922,61.5836,0
53830,1.05975,63,127,943,3362575,3383973,58.8119,0
53870,1.05975,63,87,943,3362594,3383997,56.3235,0
53910,1.05975,63,47,943,3362567,3384025,54.03,0
53950,1.05975,63,7,943,3362597,3384072,49.8038,0
54010,1.05975,63,890,943,3362564,3384054,43.2844,0
54050,1.05975,63,850,943,3362530,3384030,31.0508,0
54090,1.05975,63,810,943,3362490,3383881,10.0882,0
54130,1.05784,63,708,945,3362366,3383621,-21.8972,1
54170,1.05784,63,668,945,3362398,3383637,-60.3795,0
54210,1.05784,63,628,945,3362439,3383668,-84.1215,0
54220,1.05784,63,618,945,3362454,3383788,-78.0679,0
54260,1.05784,63,578,945,3362472,3383882,-48.3008,0
54300,1.05784,63,538,945,3362425,3383815,-12.6225,0
54340,1.05784,63,498,945,3362420,3383785,11.7519,0
54380,1.05784,63,458,945,3362396,3383745,19.5967,0
54440,1.05784,63,398,945,3362346,3383697,12.7976,0
54480,1.15784,69,647,863,3362365,3383704,-2.09012,1
54520,1.15784,69,607,863,3362404,3383785,-10.5934,0
54560,1.15784,69,567,863,3362418,3383842,-3.16833,0
54600,1.15784,69,527,863,3362409,3383789,15.0116,0
54660,1.15784,69,467,863,3362399,3383846,32.0763,0
54700,1.15784,69,427,863,3362362,3383793,38.6043,0
54740,1.15784,69,387,863,3362347,3383836,31.5195,0
54780,1.15784,69,347,863,3362349,3383818,16.5411,0
54820,1.15784,69,307,863,3362292,3383747,-0.1822,0
54860,1.25784,75,596,795,3362245,3383577,-19.2601,1
54900,1.25784,75,556,795,3362168,3383383,-42.4541,0
54940,1.25784,75,516,795,3362127,3383341,-67.6795,0
54980,1.25784,75,476,795,3362207,3383442,-81.4344,0
55020,1.25784,75,436,795,3362193,3383466,-69.5662,0
55060,1.25784,75,396,795,3362242,3383603,-35.4479,0
55100,1.25784,75,356,795,3362261,3383651,9.34089,0
55140,1.25784,75,316,795,3362211,3383551,48.7545,0
55180,1.25784,75,276,795,3362175,3383525,65.6546,0
55220,1.25784,75,236,795,3362194,3383569,59.6285,0
55280,1.25784,75,176,795,3362165,3383555,43.0365,0
55320,1.25784,75,136,795,3362162,3383599,25.0911,0
55360,1.25784,75,96,795,3362215,3383671,14.6658,0
55400,1.25784,75,56,795,3362195,3383666,17.0529,0
55440,1.25784,75,16,795,3362202,3383741,25.8285,0
55480,1.25784,75,771,795,3362218,3383786,34.1789,0
55520,1.25784,75,731,795,3362278,3383856,43.1981,0
55560,1.25784,75,691,795,3362249,3383849,52.3857,0
55600,1.25784,75,651,795,3362198,3383771,51.3163,0
55680,1.25784,75,571,795,3361995,3383321,22.4502,0
55720,1.1754,70,637,850,3361983,3383282,-37.62,1
55760,1.1754,70,597,850,3362001,3383358,-99.4701,0
55800,1.1754,70,557,850,3362017,3383430,-129.687,0
55900,1.1754,70,457,850,3362013,3383498,-121.093,0
55940,1.1754,70,417,850,3361942,3383412,-90.1998,0
55980,1.1754,70,377,850,3361994,3383474,-55.4123,0
56020,1.1754,70,337,850,3361977,3383430,-21.7911,0
56060,1.1754,70,297,850,3362008,3383532,8.79459,0
56100,1.1754,70,257,850,3361996,3383535,33.6287,0
56140,1.1754,70,217,850,3361998,3383552,50.2217,0
56180,1.1754,70,177,850,3362012,3383612,58.6235,0
56220,1.1754,70,137,850,3362017,3383676,62.2334,0
56260,1.1754,70,97,850,3362018,3383716,62.7326,0
56310,1.1754,70,47,850,3362067,3383774,62.9012,0
56350,1.1754,70,7,850,3362064,3383795,65.4879,0
56390,1.1754,70,817,850,3362038,3383765,65.2734,0
56430,1.1754,70,777,850,3361946,3383558,50.8163,0
56470,1.1754,70,737,850,3361867,3383330,14.5848,0
56520,1.19137,71,629,839,3361801,3383214,-37.9164,1
56560,1.19137,71,589,839,3361788,3383243,-88.8853,0
56600,1.19137,71,549,839,3361857,3383351,-114.968,0
56650,1.19137,71,499,839,3361880,3383468,-102.121,0
56690,1.19137,71,459,839,3361899,3383569,-58.9884,0
56740,1.19137,71,409,839,3361871,3383505,-8.64484,0
56780,1.19137,71,369,839,3361880,3383537,29.1665,0
56830,1.19137,71,319,839,3361884,3383553,48.668,0
56870,1.19137,71,279,839,3361902,3383635,54.5612,0
56910,1.19137,71,239,839,3361880,3383651,52.0187,0
56950,1.19137,71,199,839,3361855,3383649,42.1158,0
56990,1.19137,71,159,839,3361873,3383701,28.0192,0
57030,1.19137,71,119,839,3361868,3383693,16.6637,0
57070,1.19137,71,79,839,3361895,3383753,12.281,0
57110,1.19137,71,39,839,3361860,3383731,13.0636,0
57170,1.19137,71,818,839,3361835,3383722,11.3769,0
57210,1.19137,71,778,839,3361782,3383627,0.718816,0
57250,1.21495,72,617,823,3361676,3383371,-23.3397,1
57290,1.21495,72,577,823,3361633,3383152,-59.8228,0
57330,1.21495,72,537,823,3361600,3383082,-95.6765,0
57370,1.21495,72,497,823,3361631,3383139,-113.285,0
57390,1.21495,72,477,823,3361647,3383222,-101.959,0
57430,1.21495,72,437,823,3361686,3383335,-63.9577,0
57470,1.21495,72,397,823,3361648,3383350,-14.6026,0
57510,1.21495,72,357,823,3361678,3383377,28.32,0
57550,1.21495,72,317,823,3361664,3383359,56.8837,0
57590,1.21495,72,277,823,3361684,3383423,71.0928,0
57630,1.21495,72,237,823,3361699,3383448,75.5456,0
57670,1.21495,72,197,823,3361703,3383517,75.4031,0
57710,1.21495,72,157,823,3361748,3383601,74.4819,0
57750,1.21495,72,117,823,3361730,3383618,74.271,0
57790,1.21495,72,77,823,3361750,3383650,71.4981,0
57830,1.21495,72,37,823,3361751,3383619,64.5076,0
57870,1.21495,72,820,823,3361746,3383636,53.3728,0
57910,1.21495,72,780,823,3361740,3383671,37.8763,0
57950,1.21495,72,740,823,3361717,3383633,18.6485,0
58020,1.21845,73,615,820,3361653,3383472,-5.90472,1
58050,1.21845,73,585,820,3361533,3383190,-41.5443,0
58090,1.21845,73,545,820,3361497,3383079,-87.6483,0
58130,1.21845,73,505,820,3361489,3383086,-127.831,0
58170,1.21845,73,465,820,3361555,3383221,-140.47,0
58220,1.21845,73,415,820,3361562,3383304,-116.881,0
58230,1.21845,73,405,820,3361576,3383398,-68.8929,0
58270,1.21845,73,365,820,3361576,3383404,-16.5918,0
58310,1.21845,73,325,820,3361553,3383342,23.6667,0
58350,1.21845,73,285,820,3361572,3383416,45.1036,0
58390,1.21845,73,245,820,3361525,3383384,49.49,0
58440,1.21845,73,195,820,3361557,3383454,42.4915,0
58480,1.21845,73,155,820,3361534,3383511,32.9312,0
58520,1.21845,73,115,820,3361558,3383575,26.8244,0
58560,1.21845,73,75,820,3361584,3383611,27.9111,0
58600,1.21845,73,35,820,3361576,3383627,35.6487,0
58660,1.21845,73,795,820,3361596,3383661,44.1234,0
58700,1.21845,73,755,820,3361587,3383686,48.8284,0
58740,1.21845,73,715,820,3361609,3383694,48.2318,0
58780,1.21845,73,675,820,3361599,3383699,43.0773,0
58820,1.21845,73,635,820,3361534,3383486,30.1978,0
58860,1.21845,73,595,820,3361400,3383191,-0.393523,0
58880,1.20645,72,621,828,3361340,3383102,-51.1916,1
58920,1.20645,72,581,828,3361364,3383105,-102.424,0
58960,1.20645,72,541,828,3361358,3383145,-128.276,0
59000,1.20645,72,501,828,3361382,3383223,-120.218,0
59040,1.20645,72,461,828,3361390,3383258,-85.3288,0
59080,1.20645,72,421,828,3361369,3383217,-39.8109,0
59120,1.20645,72,381,828,3361346,3383212,-1.70505,0
59160,1.20645,72,341,828,3361361,3383261,21.4877,0
59200,1.20645,72,301,828,3361391,3383322,35.2513,0
59240,1.20645,72,261,828,3361361,3383300,44.6919,0
59280,1.20645,72,221,828,3361418,3383376,51.4931,0
59320,1.20645,72,181,828,3361395,3383376,58.1714,0
59360,1.20645,72,141,828,3361430,3383446,63.8135,0
59400,1.20645,72,101,828,3361424,3383419,66.8611,0
59440,1.20645,72,61,828,3361439,3383452,66.2964,0
59500,1.20645,72,1,828,3361444,3383463,61.636,0
59540,1.20645,72,789,828,3361409,3383439,51.46,0
59580,1.20645,72,749,828,3361494,3383486,38.8621,0
59620,1.20645,72,709,828,3361411,3383283,28.243,0
59660,1.20645,72,669,828,3361302,3383040,7.4749,0
59700,1.21115,72,618,825,3361307,3383019,-29.7868,1
59710,1.21115,72,608,825,3361305,3383033,-66.288,0
59750,1.21115,72,568,825,3361367,3383178,-81.9782,0
59790,1.21115,72,528,825,3361360,3383222,-70.6134,0
59830,1.21115,72,488,825,3361376,3383268,-42.2776,0
59870,1.21115,72,448,825,3361411,3383272,-9.43742,0
59910,1.21115,72,408,825,3361331,3383186,15.5201,0
59950,1.21115,72,368,825,3361389,3383233,24.0356,0
59990,1.21115,72,328,825,3361390,3383230,23.4666,0
60030,1.21115,72,288,825,3361447,3383330,24.7982,0
60070,1.21115,72,248,825,3361488,3383427,34.027,0
60130,1.21115,72,188,825,3361450,3383424,46.6779,0
60170,1.21115,72,148,825,3361547,3383588,55.759,0
60210,1.21115,72,108,825,3361461,3383497,58.5559,0
60250,1.21115,72,68,825,3361466,3383556,47.3272,0
60290,1.21115,72,28,825,3361469,3383547,23.8096,0
60330,1.27189,76,589,786,3361456,3383533,-1.34147,1
60370,1.27189,76,549,786,3361392,3383432,-25.8422,0
60410,1.27189,76,509,786,3361259,3383135,-57.5046,0
60450,1.27189,76,469,786,3361244,3383040,-98.2692,0
60490,1.27189,76,429,786,3361209,3382995,-133.227,0
60530,1.27189,76,389,786,3361261,3383114,-144.411,0
60570,1.27189,76,349,786,3361276,3383186,-123.392,0
60610,1.27189,76,309,786,3361356,3383305,-73.8393,0
60650,1.27189,76,269,786,3361377,3383338,-8.51421,0
60690,1.27189,76,229,786,3361315,3383230,49.0247,0
60750,1.27189,76,169,786,3361321,3383278,77.8112,0
60790,1.27189,76,129,786,3361369,3383381,81.6997,0
60830,1.27189,76,89,786,3361352,3383369,75.3857,0
60870,1.27189,76,49,786,3361390,3383456,66.8572,0
60910,1.27189,76,9,786,3361483,3383620,65.8234,0
60970,1.27189,76,735,786,3361454,3383625,75.3941,0
61010,1.27189,76,695,786,3361498,3383699,84.7259,0
61050,1.27189,76,655,786,3361507,3383744,86.6139,0
61090,1.27189,76,615,786,3361473,3383712,77.0475,0
61130,1.27189,76,575,786,3361408,3383612,49.5355,0
61180,1.27189,76,525,786,3361318,3383271,1.72858,0
61220,1.23355,74,607,810,3361215,3383030,-61.9414,1
61260,1.23355,74,567,810,3361201,3383019,-126.293,0
61300,1.23355,74,527,810,3361204,3383088,-167.991,0
61340,1.23355,74,487,810,3361263,3383263,-169.942,0
61400,1.23355,74,427,810,3361335,3383423,-129.007,0
61440,1.23355,74,387,810,3361332,3383391,-60.5186,0
61480,1.23355,74,347,810,3361332,3383377,6.97257,0
61520,1.23355,74,307,810,3361363,3383446,54.3289,0
61560,1.23355,74,267,810,3361331,3383412,76.8246,0
61620,1.23355,74,207,810,3361372,3383500,77.9745,0
61660,1.23355,74,167,810,3361368,3383538,68.4393,0
61700,1.23355,74,127,810,3361385,3383592,56.9684,0
61740,1.23355,74,87,810,3361334,3383563,44.1855,0
61780,1.23355,74,47,810,3361368,3383620,29.3961,0
61820,1.23355,74,7,810,3361423,3383725,20.5487,0
61860,1.23355,74,777,810,3361414,3383674,22.8191,0
61900,1.23355,74,737,810,3361257,3383346,19.463,0
61940,1.26602,75,591,789,3361129,3382980,-13.665,1
62020,1.26602,75,511,789,3361122,3383014,-72.0466,0
62060,1.26602,75,471,789,3361118,3383088,-123.785,0
62100,1.26602,75,431,789,3361196,3383295,-140.126,0
62140,1.26602,75,391,789,3361189,3383269,-113.892,0
62180,1.26602,75,351,789,3361178,3383330,-63.3125,0
62240,1.26602,75,291,789,3361186,3383361,-12.4333,0
62280,1.26602,75,251,789,3361145,3383331,23.8013,0
62320,1.26602,75,211,789,3361183,3383437,41.5118,0
62360,1.26602,75,171,789,3361199,3383495,49.1494,0
62400,1.26602,75,131,789,3361232,3383583,56.0915,0
62460,1.26602,75,71,789,3361183,3383564,61.6395,0
62500,1.26602,75,31,789,3361214,3383611,61.0041,0
62540,1.26602,75,780,789,3361187,3383577,54.6934,0
62580,1.26602,75,740,789,3361083,3383465,38.3603,0
62620,1.26602,75,700,789,3361112,3383510,9.92098,0
62670,1.27365,76,588,785,3360971,3383346,-24.1796,1
62710,1.27365,76,548,785,3360773,3382910,-71.228,0
62750,1.27365,76,508,785,3360603,3382575,-139.98,0
62790,1.27365,76,468,785,3360584,3382628,-211.24,0
62830,1.27365,76,428,785,3360569,3382619,-248.955,0
62890,1.27365,76,368,785,3360591,3382713,-232.607,0
62930,1.27365,76,328,785,3360575,3382740,-169.026,0
62970,1.27365,76,288,785,3360600,3382764,-80.884,0
63010,1.27365,76,248,785,3360535,3382699,5.05936,0
63050,1.27365,76,208,785,3360551,3382761,68.6215,0
63110,1.27365,76,148,785,3360614,3382853,110.803,0
63150,1.27365,76,108,785,3360521,3382822,136.934,0
63190,1.27365,76,68,785,3360536,3382901,143.022,0
63230,1.27365,76,28,785,3360580,3382989,137.503,0
63270,1.27365,76,773,785,3360561,3383005,132.838,0
63310,1.27365,76,733,785,3360555,3383038,128.029,0
63310,1.27365,76,733,785,3360544,3383011,118.842,0
63350,1.27365,76,693,785,3360577,3383100,106.628,0
63390,1.27365,76,653,785,3360598,3383138,96.4655,0
63430,1.27365,76,613,785,3360646,3383176,91.8375,0
63470,1.27365,76,573,785,3360517,3382938,83.6179,0
63510,1.27365,76,533,785,3360405,3382670,50.9314,0
63550,1.24903,74,600,800,3360376,3382561,-8.30754,1
63590,1.24903,74,560,800,3360361,3382564,-69.8621,0
63630,1.24903,74,520,800,3360359,3382605,-109.94,0
63670,1.24903,74,480,800,3360381,3382728,-118.203,0
63730,1.24903,74,420,800,3360456,3382907,-93.4366,0
63770,1.24903,74,380,800,3360442,3382924,-45.6194,0
63810,1.24903,74,340,800,3360475,3382993,5.11957,0
63850,1.24903,74,300,800,3360537,3383043,47.1363,0
63890,1.24903,74,260,800,3360631,3383156,82.8231,0
63930,1.24903,74,220,800,3360667,3383263,114.147,0
63970,1.24903,74,180,800,3360765,3383417,138.768,0
64010,1.24903,74,140,800,3360721,3383396,150.342,0
64050,1.24903,74,100,800,3360763,3383507,140.431,0
64089,1.24903,74,61,800,3360737,3383464,109.927,0
64140,1.24903,74,10,800,3360764,3383499,67.6729,0
64180,1.24903,74,770,800,3360827,3383611,28.1038,0
64220,1.24903,74,730,800,3360851,3383606,3.75429,0
64260,1.28176,76,585,780,3360877,3383612,-6.21849,1
64300,1.28176,76,545,780,3360815,3383419,-13.8498,0
64360,1.28176,76,485,780,3360700,3383151,-37.5707,0
64390,1.28176,76,455,780,3360684,3383178,-82.8715,0
64440,1.28176,76,405,780,3360776,3383346,-125.646,0
64470,1.28176,76,375,780,3360866,3383501,-133.779,0
64519,1.28176,76,326,780,3360907,3383661,-100.439,0
64559,1.28176,76,286,780,3360966,3383742,-43.6837,0
64580,1.28176,76,265,780,3360937,3383695,10.6715,0
64620,1.28176,76,225,780,3360951,3383684,41.7146,0
64660,1.28176,76,185,780,3360941,3383686,44.7866,0
64699,1.28176,76,146,780,3360910,3383656,26.1021,0
64739,1.38176,82,542,723,3360906,3383724,-4.63384,1
64780,1.38176,82,501,723,3360915,3383789,-33.8098,0
64820,1.38176,82,461,723,3360842,3383729,-55.1447,0
64860,1.38176,82,421,723,3360932,3383848,-65.9421,0
64900,1.38176,82,381,723,3360983,3383969,-55.7866,0
64940,1.38176,82,341,723,3361012,3384002,-24.2619,0
65000,1.38176,82,281,723,3361030,3384060,13.6881,0
65040,1.38176,82,241,723,3360963,3383958,38.9423,0
65080,1.38176,82,201,723,3360844,3383596,32.3554,0
65120,1.48176,88,505,674,3360836,3383484,-7.04662,1
65160,1.48176,88,465,674,3360861,3383500,-53.1273,0
65199,1.48176,88,426,674,3360768,3383417,-84.4985,0
65220,1.48176,88,405,674,3360768,3383506,-100.085,0
65260,1.48176,88,365,674,3360798,3383620,-97.4418,0
65300,1.48176,88,325,674,3360735,3383603,-77.8094,0
65339,1.48176,88,286,674,3360742,3383630,-53.242,0
65379,1.48176,88,246,674,3360737,3383586,-29.9295,0
65420,1.48176,88,205,674,3360708,3383598,-10.0499,0
65460,1.48176,88,165,674,3360805,3383785,9.28331,0
65500,1.48176,88,125,674,3360809,3383780,35.8049,0
