Time (s),Red,IR
58.697,3094192,3388712
58.737,3094198,3388763
58.777,3094201,3388774
58.817,3094208,3388801
58.857,3094221,3388826
58.897,3094243,3388863
58.897,3094256,3388897
58.937,3094273,3388929
58.977,3094263,3388944
59.017,3094264,3388944
59.057,3094275,3388964
59.103,3094282,3388982
59.143,3094276,3388987
59.183,3094265,3388967
59.223,3094196,3388834
59.263,3094070,3388534
59.31,3094060,3388498
59.35,3094120,3388652
59.39,3094173,3388800
59.43,3094204,3388889
59.47,3094218,3388928
59.515,3094226,3388948
59.555,3094214,3388941
59.595,3094210,3388959
59.635,3094219,3388963
59.675,3094226,3388987
59.717,3094231,3389021
59.757,3094233,3389050
59.797,3094234,3389051
59.837,3094222,3389057
59.877,3094220,3389071
59.917,3094216,3389090
59.957,3094233,3389091
59.997,3094201,3389069
60.037,3094124,3388894
60.077,3094045,3388719
60.119,3094062,3388773
60.159,3094106,3388912
60.199,3094155,3389014
60.239,3094170,3389071
60.279,3094179,3389086
60.325,3094170,3389081
60.365,3094170,3389083
60.405,3094159,3389099
60.445,3094171,3389131
60.485,3094183,3389146
60.529,3094175,3389178
60.569,3094182,3389185
60.609,3094180,3389198
60.649,3094178,3389210
60.689,3094178,3389207
60.731,3094188,3389234
60.771,3094150,3389192
60.811,3094086,3389048
60.851,3094047,3388981
60.891,3094067,3389041
60.938,3094113,3389138
60.978,3094142,3389204
61.018,3094150,3389228
61.058,3094137,3389225
61.098,3094129,3389222
61.143,3094119,3389222
61.183,3094130,3389230
61.223,3094118,3389244
61.263,3094132,3389260
61.303,3094124,3389260
61.348,3094120,3389266
61.388,3094121,3389275
61.428,3094115,3389285
61.468,3094108,3389293
61.508,3094117,3389296
61.551,3094102,3389302
61.591,3094076,3389240
61.631,3093990,3389093
61.671,3093951,3389004
61.711,3093974,3389070
61.754,3094017,3389156
61.794,3094033,3389224
61.834,3094036,3389251
61.874,3094034,3389262
61.914,3094029,3389252
61.958,3094020,3389267
61.998,3094026,3389273
62.038,3094019,3389288
62.078,3094027,3389304
62.118,3094025,3389305
62.164,3094029,3389316
62.204,3094014,3389319
62.244,3094002,3389312
62.284,3094000,3389320
62.324,3093998,3389327
62.364,3093996,3389331
62.365,3093975,3389313
62.405,3093917,3389190
62.445,3093856,3389068
62.485,3093863,3389102
62.525,3093893,3389169
62.568,3093919,3389243
62.608,3093934,3389281
62.648,3093939,3389297
62.688,3093927,3389297
62.728,3093915,3389281
62.774,3093897,3389286
62.814,3093904,3389311
62.854,3093899,3389311
62.894,3093901,3389323
62.934,3093906,3389320
62.976,3093892,3389336
63.016,3093889,3389332
63.056,3093891,3389346
63.096,3093891,3389348
63.136,3093889,3389346
63.18,3093865,3389344
63.22,3093855,3389295
63.26,3093788,3389178
63.3,3093750,3389083
63.34,3093764,3389133
63.381,3093781,3389202
63.421,3093809,3389269
63.461,3093814,3389283
63.501,3093814,3389295
63.541,3093801,3389277
63.582,3093793,3389282
63.622,3093792,3389291
63.662,3093788,3389285
63.702,3093789,3389308
63.742,3093782,3389317
63.787,3093778,3389325
63.827,3093770,3389319
63.867,3093773,3389314
63.907,3093765,3389334
63.947,3093770,3389331
63.994,3093758,3389330
64.034,3093749,3389321
64.074,3093711,3389262
64.114,3093662,3389141
64.154,3093644,3389103
64.197,3093676,3389217
64.237,3093685,3389254
64.277,3093694,3389281
64.317,3093682,3389275
64.357,3093675,3389265
64.403,3093675,3389274
64.443,3093676,3389285
64.483,3093679,3389309
64.523,3093667,3389304
64.563,3093669,3389314
64.608,3093680,3389298
64.648,3093663,3389319
64.688,3093662,3389322
64.728,3093665,3389321
64.768,3093661,3389322
64.811,3093652,3389331
64.851,3093636,3389330
64.891,3093614,3389267
64.931,3093547,3389157
64.971,3093530,3389122
65.016,3093535,3389174
65.056,3093579,3389238
65.096,3093582,3389276
65.136,3093588,3389291
65.176,3093590,3389298
65.221,3093573,3389285
65.261,3093569,3389275
65.301,3093583,3389308
65.341,3093572,3389305
65.381,3093558,3389313
65.425,3093559,3389299
65.465,3093564,3389323
65.505,3093556,3389330
65.545,3093541,3389329
65.585,3093544,3389329
65.63,3093546,3389332
65.67,3093538,3389333
65.71,3093533,3389327
65.75,3093502,3389282
65.79,3093450,3389166
65.83,3093426,3389129
65.834,3093442,3389176
65.874,3093467,3389237
65.914,3093483,3389290
65.954,3093494,3389300
65.994,3093485,3389293
66.037,3093462,3389288
66.077,3093466,3389277
66.117,3093470,3389288
66.157,3093474,3389301
66.197,3093464,3389318
66.242,3093458,3389313
66.282,3093452,3389317
66.322,3093447,3389304
66.362,3093445,3389323
66.402,3093433,3389312
66.442,3093438,3389306
66.482,3093433,3389322
66.522,3093434,3389317
66.562,3093404,3389263
66.602,3093352,3389169
66.649,3093349,3389169
66.689,3093369,3389205
66.729,3093374,3389281
66.769,3093400,3389317
66.809,3093398,3389331
66.853,3093385,3389316
66.893,3093390,3389314
66.933,3093371,3389322
66.973,3093380,3389337
67.013,3093382,3389331
67.054,3093385,3389343
67.094,3093390,3389360
67.134,3093386,3389366
67.174,3093366,3389367
67.214,3093365,3389369
67.258,3093355,3389373
67.298,3093373,3389382
67.338,3093360,3389382
67.378,3093342,3389339
67.418,3093290,3389237
67.461,3093261,3389195
67.501,3093274,3389231
67.541,3093299,3389280
67.581,3093312,3389337
67.621,3093324,3389356
67.667,3093325,3389355
67.707,3093312,3389338
67.747,3093316,3389346
67.787,3093304,3389367
67.827,3093312,3389366
67.867,3093311,3389383
67.871,3093324,3389404
67.911,3093316,3389390
67.951,3093303,3389402
67.991,3093306,3389405
68.031,3093303,3389414
68.076,3093297,3389410
68.116,3093303,3389417
68.156,3093297,3389394
68.196,3093247,3389302
68.236,3093177,3389167
68.281,3093177,3389152
68.321,3093194,3389216
68.361,3093215,3389286
68.401,3093236,3389335
68.441,3093239,3389358
68.486,3093234,3389345
68.526,3093226,3389334
68.566,3093218,3389348
68.606,3093211,3389346
68.646,3093225,3389360
68.693,3093225,3389376
68.733,3093237,3389378
68.773,3093230,3389385
68.813,3093212,3389397
68.853,3093221,3389391
68.897,3093224,3389400
68.937,3093218,3389403
68.977,3093226,3389407
69.017,3093209,3389379
69.057,3093148,3389273
69.104,3093087,3389148
69.144,3093084,3389152
69.184,3093116,3389224
69.224,3093148,3389288
69.264,3093166,3389335
69.304,3093171,3389365
69.309,3093156,3389345
69.349,3093141,3389332
69.389,3093131,3389350
69.429,3093144,3389360
69.469,3093151,3389375
69.516,3093143,3389381
69.556,3093148,3389394
69.596,3093152,3389399
69.636,3093144,3389382
69.676,3093140,3389398
69.72,3093135,3389382
69.76,3093133,3389413
69.8,3093132,3389411
69.84,3093136,3389404
69.88,3093085,3389314
69.924,3093009,3389184
69.964,3092998,3389160
70.004,3093029,3389215
70.044,3093054,3389288
70.084,3093072,3389339
70.129,3093062,3389353
70.169,3093067,3389354
70.209,3093069,3389340
70.249,3093070,3389336
70.289,3093069,3389346
70.334,3093065,3389372
70.374,3093059,3389375
70.414,3093058,3389378
70.454,3093070,3389384
70.494,3093058,3389385
70.539,3093054,3389385
70.579,3093055,3389401
70.619,3093049,3389409
70.659,3093049,3389401
70.699,3093035,3389366
70.74,3092966,3389242
70.78,3092920,3389135
70.82,3092928,3389169
70.86,3092958,3389248
70.9,3092991,3389308
70.945,3093004,3389348
70.985,3092991,3389331
71.025,3092976,3389318
71.065,3092967,3389314
71.105,3092977,3389341
71.151,3092987,3389349
71.191,3092991,3389362
71.231,3092992,3389368
71.271,3092986,3389378
71.311,3092972,3389382
71.356,3092976,3389361
71.396,3092975,3389384
71.436,3092977,3389381
71.476,3092974,3389392
71.516,3092969,3389387
71.561,3092969,3389405
71.601,3092941,3389356
71.641,3092883,3389209
71.681,3092832,3389127
71.721,3092847,3389175
71.764,3092887,3389250
71.804,3092913,3389304
71.844,3092930,3389335
71.884,3092929,3389338
71.924,3092914,3389348
71.97,3092905,3389331
72.01,3092905,3389340
72.05,3092917,3389357
72.09,3092919,3389364
72.13,3092910,3389357
72.17,3092922,3389370
72.175,3092909,3389376
72.215,3092905,3389381
72.255,3092899,3389384
72.295,3092916,3389390
72.335,3092907,3389393
72.381,3092910,3389401
72.421,3092902,3389389
72.461,3092870,3389340
72.501,3092816,3389238
72.541,3092818,3389229
72.582,3092842,3389277
72.622,3092867,3389339
72.662,3092882,3389374
72.702,3092879,3389374
72.742,3092875,3389371
72.784,3092865,3389374
72.824,3092865,3389374
72.864,3092882,3389381
72.904,3092874,3389404
72.944,3092878,3389411
72.985,3092887,3389414
73.025,3092878,3389416
73.065,3092877,3389426
73.105,3092878,3389424
73.145,3092869,3389433
73.191,3092868,3389421
73.231,3092856,3389435
73.271,3092855,3389427
73.311,3092811,3389355
73.351,3092753,3389237
73.393,3092735,3389207
73.433,3092768,3389279
73.473,3092792,3389320
73.513,3092804,3389374
73.553,3092816,3389399
73.593,3092796,3389391
73.633,3092789,3389380
73.673,3092801,3389390
73.713,3092808,3389385
73.753,3092799,3389409
73.797,3092803,3389409
73.837,3092794,3389418
73.877,3092801,3389426
73.917,3092809,3389435
73.957,3092801,3389442
74.003,3092793,3389440
74.043,3092796,3389447
74.083,3092807,3389448
74.123,3092797,3389462
74.163,3092766,3389387
74.209,3092664,3389163
74.249,3092688,3389223
74.289,3092724,3389297
74.329,3092737,3389363
74.369,3092762,3389404
74.411,3092763,3389398
74.451,3092763,3389394
74.491,3092757,3389394
74.531,3092746,3389402
74.571,3092759,3389431
74.615,3092763,3389442
74.655,3092761,3389451
74.695,3092764,3389458
74.735,3092763,3389455
74.775,3092765,3389467
74.818,3092775,3389463
74.858,3092763,3389491
74.898,3092766,3389491
74.938,3092767,3389500
74.978,3092750,3389468
75.019,3092692,3389357
75.059,3092636,3389223
75.099,3092632,3389239
75.139,3092667,3389314
75.179,3092688,3389363
75.22,3092719,3389396
75.26,3092712,3389438
75.3,3092714,3389419
75.34,3092697,3389410
75.38,3092710,3389429
75.421,3092717,3389442
75.461,3092727,3389472
75.501,3092721,3389476
75.541,3092717,3389478
75.581,3092730,3389500
75.621,3092711,3389490
75.661,3092727,3389494
75.701,3092717,3389505
75.741,3092726,3389497
75.781,3092724,3389518
75.823,3092723,3389493
75.863,3092696,3389471
75.903,3092633,3389341
75.943,3092578,3389236
75.983,3092605,3389269
76.029,3092623,3389350
76.069,3092640,3389417
76.109,3092669,3389459
76.149,3092659,3389447
76.189,3092656,3389441
76.233,3092649,3389437
76.273,3092662,3389478
76.313,3092668,3389472
76.353,3092670,3389490
76.393,3092666,3389494
76.434,3092675,3389496
76.474,3092670,3389507
76.514,3092670,3389502
76.554,3092663,3389506
76.594,3092675,3389523
76.637,3092667,3389530
76.677,3092670,3389524
76.717,3092663,3389519
76.757,3092618,3389473
76.797,3092578,3389355
76.837,3092554,3389304
76.838,3092578,3389367
76.878,3092592,3389429
76.918,3092625,3389487
76.958,3092621,3389485
76.998,3092621,3389489
77.04,3092620,3389480
77.08,3092614,3389488
77.12,3092617,3389507
77.16,3092619,3389518
77.2,3092617,3389536
77.244,3092628,3389537
77.284,3092631,3389549
77.324,3092645,3389557
77.364,3092625,3389552
77.404,3092631,3389548
77.449,3092634,3389566
77.489,3092639,3389579
77.529,3092628,3389568
77.569,3092605,3389538
77.609,3092546,3389417
77.654,3092528,3389348
77.694,3092533,3389382
77.734,3092562,3389454
77.774,3092587,3389499
77.814,3092599,3389546
77.861,3092606,3389537
77.901,3092585,3389539
77.941,3092579,3389540
77.981,3092590,3389540
78.021,3092592,3389555
78.069,3092597,3389569
78.109,3092598,3389585
78.149,3092607,3389604
78.189,3092605,3389595
78.229,3092605,3389603
78.275,3092598,3389607
78.315,3092598,3389613
78.355,3092606,3389619
78.395,3092604,3389623
78.435,3092586,3389606
78.475,3092526,3389490
78.477,3092455,3389337
78.517,3092459,3389363
78.557,3092485,3389428
78.597,3092508,3389498
78.637,3092526,3389547
78.681,3092545,3389547
78.721,3092542,3389562
78.761,3092537,3389564
78.801,3092538,3389574
78.841,3092546,3389592
78.885,3092541,3389600
78.925,3092539,3389611
78.965,3092538,3389619
79.005,3092544,3389639
79.045,3092551,3389637
79.09,3092544,3389652
79.13,3092549,3389638
79.17,3092553,3389649
79.21,3092543,3389651
79.25,3092542,3389642
79.292,3092522,3389616
79.332,3092472,3389488
79.372,3092406,3389369
79.412,3092409,3389407
79.452,3092450,3389485
79.498,3092475,3389539
79.538,3092497,3389583
79.578,3092498,3389590
79.618,3092501,3389589
79.658,3092490,3389588
79.7,3092502,3389606
79.74,3092496,3389622
79.78,3092505,3389635
79.82,3092525,3389650
79.86,3092512,3389667
79.907,3092520,3389667
79.947,3092505,3389669
79.987,3092509,3389673
80.027,3092514,3389691
80.067,3092508,3389699
80.107,3092522,3389698
80.111,3092526,3389699
80.151,3092497,3389666
80.191,3092445,3389545
80.231,3092382,3389451
80.271,3092399,3389480
80.316,3092435,3389535
80.356,3092452,3389603
80.396,3092466,3389635
80.436,3092469,3389641
80.476,3092462,3389645
80.517,3092464,3389638
80.557,3092468,3389650
80.597,3092473,3389669
80.637,3092479,3389685
80.677,3092469,3389688
80.718,3092472,3389696
80.758,3092478,3389692
80.798,3092470,3389695
80.838,3092479,3389704
80.878,3092482,3389721
80.921,3092471,3389728
80.961,3092466,3389729
81.001,3092485,3389749
81.041,3092455,3389704
81.081,3092407,3389609
81.127,3092357,3389499
81.167,3092381,3389528
81.207,3092397,3389592
81.247,3092412,3389654
81.287,3092439,3389684
81.334,3092445,3389696
81.374,3092442,3389690
81.414,3092428,3389692
81.454,3092439,3389702
81.494,3092444,3389706
81.535,3092437,3389716
81.575,3092440,3389726
81.615,3092446,3389740
81.655,3092447,3389743
81.695,3092438,3389744
81.739,3092436,3389743
81.779,3092442,3389752
81.819,3092432,3389746
81.859,3092449,3389764
81.899,3092440,3389772
81.939,3092414,3389729
81.945,3092379,3389649
81.985,3092348,3389599
82.025,3092361,3389623
82.065,3092380,3389683
82.105,3092404,3389721
82.151,3092403,3389727
82.191,3092404,3389739
82.231,3092396,3389732
82.271,3092395,3389726
82.311,3092396,3389742
82.356,3092399,3389747
82.396,3092408,3389756
82.436,3092407,3389782
82.476,3092409,3389786
82.516,3092407,3389788
82.558,3092407,3389775
82.598,3092414,3389787
82.638,3092393,3389791
82.678,3092406,3389798
82.718,3092396,3389806
82.758,3092375,3389777
82.798,3092335,3389696
82.838,3092315,3389638
82.878,3092311,3389662
82.918,3092329,3389703
82.961,3092347,3389749
83.001,3092353,3389765
83.041,3092363,3389777
83.081,3092358,3389764
83.121,3092362,3389777
83.165,3092362,3389792
83.205,3092359,3389803
83.245,3092380,3389807
83.285,3092377,3389838
83.325,3092384,3389829
83.371,3092374,3389826
83.411,3092370,3389843
83.451,3092380,3389841
83.491,3092376,3389855
83.531,3092372,3389846
83.572,3092366,3389855
83.612,3092351,3389809
83.652,3092290,3389699
83.692,3092269,3389647
83.732,3092279,3389660
83.772,3092309,3389759
83.812,3092322,3389796
83.852,3092326,3389802
83.892,3092320,3389806
83.932,3092311,3389789
83.977,3092315,3389811
84.017,3092323,3389826
84.057,3092330,3389834
84.097,3092342,3389838
84.137,3092338,3389849
84.181,3092338,3389854
84.221,3092338,3389860
84.261,3092337,3389862
84.301,3092339,3389868
84.341,3092332,3389869
84.387,3092332,3389866
84.427,3092309,3389839
84.467,3092270,3389748
84.507,3092216,3389648
84.547,3092225,3389680
84.593,3092252,3389720
84.633,3092269,3389770
84.673,3092294,3389819
84.713,3092287,3389832
84.753,3092285,3389825
84.798,3092286,3389815
84.838,3092282,3389839
84.878,3092286,3389853
84.918,3092298,3389868
84.958,3092301,3389870
84.999,3092302,3389864
85.039,3092301,3389899
85.079,3092306,3389888
85.119,3092315,3389901
85.159,3092302,3389912
85.206,3092310,3389903
85.246,3092304,3389913
85.286,3092298,3389889
85.326,3092245,3389808
85.366,3092186,3389701
85.41,3092210,3389736
85.45,3092231,3389797
85.49,3092260,3389844
85.53,3092262,3389873
85.57,3092262,3389854
85.612,3092255,3389853
85.652,3092251,3389855
85.692,3092261,3389869
85.732,3092265,3389884
85.772,3092273,3389890
85.816,3092271,3389904
85.856,3092261,3389909
85.896,3092256,3389911
85.936,3092250,3389910
85.976,3092268,3389922
86.023,3092255,3389919
86.063,3092265,3389932
86.103,3092255,3389921
86.143,3092213,3389836
86.183,3092160,3389744
86.223,3092147,3389711
86.263,3092156,3389752
86.303,3092194,3389820
86.343,3092216,3389861
86.383,3092219,3389881
86.427,3092214,3389855
86.467,3092213,3389870
86.507,3092226,3389880
86.547,3092233,3389907
86.587,3092240,3389913
86.627,3092245,3389928
86.667,3092240,3389925
86.707,3092246,3389943
86.747,3092239,3389939
86.787,3092243,3389953
86.834,3092242,3389951
86.874,3092239,3389962
86.914,3092232,3389968
86.954,3092213,3389947
86.994,3092195,3389884
87.039,3092140,3389794
87.079,3092137,3389795
87.119,3092165,3389839
87.159,3092181,3389908
87.199,3092204,3389934
87.242,3092194,3389940
87.282,3092189,3389933
87.322,3092181,3389937
87.362,3092185,3389936
87.402,3092183,3389953
87.442,3092194,3389975
87.444,3092192,3389973
87.484,3092194,3389987
87.524,3092195,3389986
87.564,3092185,3389980
87.604,3092189,3389992
87.644,3092188,3389988
87.684,3092186,3390008
87.724,3092175,3389996
87.764,3092155,3389939
87.804,3092095,3389823
87.849,3092078,3389772
87.889,3092080,3389826
87.929,3092120,3389892
87.969,3092144,3389934
88.009,3092153,3389957
88.052,3092140,3389957
88.092,3092136,3389953
88.132,3092143,3389957
88.172,3092138,3389970
88.212,3092149,3389978
88.256,3092138,3389995
88.296,3092153,3389997
88.336,3092146,3390011
88.376,3092154,3390007
88.416,3092150,3390015
88.459,3092146,3390016
88.499,3092156,3390026
88.539,3092148,3390030
88.579,3092117,3389984
88.619,3092055,3389846
88.662,3091993,3389746
88.702,3092002,3389768
88.742,3092040,3389843
88.782,3092069,3389907
88.822,3092094,3389956
88.868,3092097,3389966
88.908,3092092,3389965
88.948,3092093,3389957
88.988,3092095,3389985
89.028,3092096,3389990
89.072,3092108,3390008
89.112,3092115,3390023
89.152,3092102,3390027
89.192,3092112,3390035
89.232,3092120,3390034
89.275,3092126,3390061
89.315,3092132,3390065
89.355,3092120,3390067
89.395,3092119,3390048
89.435,3092080,3389970
89.475,3092014,3389842
89.479,3091969,3389773
89.519,3091984,3389817
89.559,3092025,3389887
89.599,3092059,3389984
89.639,3092076,3390004
89.686,3092077,3390017
89.726,3092065,3389996
89.766,3092079,3389995
89.806,3092089,3390028
89.846,3092093,3390050
89.889,3092098,3390052
89.929,3092097,3390068
89.969,3092106,3390081
90.009,3092098,3390073
90.049,3092100,3390087
90.091,3092102,3390099
90.131,3092113,3390104
90.171,3092113,3390107
90.211,3092091,3390090
90.251,3092055,3390014
90.296,3091982,3389838
90.336,3091957,3389812
90.376,3091973,3389868
90.416,3092006,3389947
90.456,3092038,3390011
90.497,3092054,3390038
90.537,3092039,3390032
90.577,3092034,3390021
90.617,3092044,3390030
90.657,3092046,3390061
90.699,3092063,3390069
90.739,3092072,3390090
90.779,3092072,3390091
90.819,3092069,3390098
90.859,3092066,3390106
90.9,3092064,3390120
90.94,3092073,3390127
90.98,3092073,3390128
91.02,3092073,3390140
91.06,3092070,3390132
91.106,3092035,3390061
91.146,3091971,3389924
91.186,3091936,3389871
91.226,3091954,3389922
91.266,3091999,3390002
91.312,3092025,3390079
91.352,3092052,3390094
91.392,3092032,3390098
91.432,3092034,3390084
91.472,3092028,3390096
91.512,3092027,3390109
91.513,3092051,3390121
91.553,3092049,3390134
91.593,3092048,3390160
91.633,3092048,3390158
91.673,3092055,3390153
91.718,3092076,3390167
91.758,3092057,3390165
91.798,3092058,3390173
91.838,3092066,3390183
91.878,3092062,3390176
91.924,3092016,3390126
91.964,3091956,3389990
92.004,3091929,3389925
92.044,3091949,3389975
92.084,3091981,3390061
92.126,3091989,3390094
92.166,3092016,3390120
92.206,3092014,3390125
92.246,3091993,3390130
92.286,3092002,3390132
92.327,3092016,3390149
92.367,3092017,3390141
92.407,3092031,3390162
92.447,3092024,3390186
92.487,3092026,3390190
92.53,3092028,3390199
92.57,3092026,3390195
92.61,3092029,3390197
92.65,3092024,3390200
92.69,3092032,3390218
92.73,3092037,3390210
92.77,3091995,3390140
92.81,3091930,3390045
92.85,3091913,3390005
92.89,3091936,3390043
92.935,3091960,3390120
92.975,3091989,3390161
93.015,3091992,3390168
93.055,3091976,3390155
93.095,3091988,3390157
93.139,3091977,3390160
93.179,3091992,3390173
93.219,3092003,3390197
93.259,3091995,3390206
93.299,3092005,3390211
93.34,3091994,3390216
93.38,3091992,3390218
93.42,3091996,3390224
93.46,3091995,3390221
93.5,3091985,3390235
93.547,3091987,3390216
93.587,3091928,3390137
93.627,3091885,3390042
93.667,3091891,3390032
93.707,3091915,3390093
93.75,3091948,3390150
93.79,3091955,3390200
93.83,3091966,3390194
93.87,3091951,3390201
93.91,3091947,3390185
93.957,3091942,3390193
93.997,3091942,3390205
94.037,3091959,3390223
94.077,3091957,3390217
94.117,3091960,3390243
94.163,3091966,3390235
94.203,3091963,3390258
94.243,3091957,3390268
94.283,3091963,3390280
94.323,3091957,3390276
94.366,3091957,3390276
94.406,3091930,3390240
94.446,3091876,3390184
94.486,3091865,3390147
94.526,3091883,3390199
94.571,3091884,3390218
94.611,3091906,3390254
94.651,3091901,3390280
94.691,3091880,3390267
94.731,3091898,3390267
94.773,3091877,3390285
94.813,3091884,3390312
94.853,3091874,3390321
94.893,3091873,3390324
94.933,3091886,3390333
94.979,3091890,3390351
95.019,3091885,3390362
95.059,3091879,3390376
95.099,3091873,3390375
95.139,3091854,3390378
95.179,3091841,3390352
95.186,3091808,3390310
95.226,3091781,3390285
95.266,3091785,3390295
95.306,3091810,3390343
95.346,3091831,3390376
95.392,3091819,3390389
95.432,3091795,3390375
95.472,3091777,3390355
95.512,3091776,3390333
95.552,3091776,3390340
95.598,3091758,3390356
95.638,3091774,3390360
95.678,3091788,3390369
95.718,3091776,3390379
95.758,3091782,3390399
95.798,3091769,3390396
95.838,3091773,3390396
95.878,3091770,3390408
95.918,3091744,3390387
95.958,3091703,3390345
95.998,3091675,3390316
96.038,3091675,3390306
96.078,3091688,3390332
96.118,3091699,3390373
96.158,3091709,3390405
96.202,3091715,3390413
96.242,3091712,3390426
96.282,3091699,3390417
96.322,3091696,3390404
96.362,3091704,3390415
96.409,3091698,3390422
96.449,3091697,3390433
96.489,3091704,3390414
96.529,3091684,3390411
96.569,3091688,3390445
96.61,3091690,3390451
96.65,3091670,3390423
