Time (ms),Estimated HR (Hz),Estimated HR (bpm),Time to next peak (ms),Heart rate pulse interval (ms),Red LED ADC,IR LED ADC,Filtered,ZeroCross
64468,1.16422,69,523,858,3361952,3645393,-111604,0
64508,1.16422,69,483,858,3361264,3644815,-88359.3,0
64550,1.16422,69,441,858,3362262,3644744,-54922.8,0
64589,1.16422,69,402,858,3362955,3641336,-21686.2,0
64629,1.16422,69,362,858,3359153,3372324,4682,0
64670,1.16422,69,321,858,3094167,3369028,6724.73,0
64710,1.26422,75,593,791,3091606,3368948,-29352.5,1
64755,1.26422,75,548,791,3089990,3370094,-77605.7,0
64795,1.26422,75,508,791,3089012,3370177,-102540,0
64836,1.26422,75,467,791,3088570,3369988,-93795.7,0
64876,1.26422,75,427,791,3089046,3371396,-58591.6,0
64916,1.26422,75,387,791,3089509,3372958,-11564.9,0
64962,1.26422,75,341,791,3089507,3373445,33319.4,0
65003,1.26422,75,300,791,3089498,3373762,67131.2,0
65043,1.26422,75,260,791,3089610,3373721,86880.4,0
65083,1.26422,75,220,791,3089601,3373627,94057.6,0
65123,1.26422,75,180,791,3089539,3373646,92312,0
65165,1.26422,75,138,791,3089482,3373734,85486.4,0
65205,1.26422,75,98,791,3089490,3373859,76495.1,0
65245,1.26422,75,58,791,3089526,3373964,67003.5,0
65285,1.26422,75,18,791,3089549,3374039,57645,0
65324,1.26422,75,770,791,3089680,3374237,48469.8,0
65364,1.26422,75,730,791,3089724,3374337,39362.3,0
65365,1.26422,75,729,791,3089626,3374428,30280.3,0
65406,1.26422,75,688,791,3089491,3374414,21344.1,0
65446,1.26422,75,648,791,3089496,3374610,12835.4,0
65486,1.26422,75,608,791,3089415,3374988,5105.31,0
65526,1.18025,70,635,847,3089351,3375163,-1549.82,1
65571,1.18025,70,590,847,3089398,3375209,-6944.04,0
65611,1.18025,70,550,847,3089465,3375508,-11007.7,0
65651,1.18025,70,510,847,3089418,3375850,-13792.9,0
65691,1.18025,70,470,847,3089348,3375928,-15446.6,0
65731,1.18025,70,430,847,3089434,3376177,-16141.1,0
65778,1.18025,70,383,847,3089785,3376817,-16016.3,0
65818,1.18025,70,343,847,3090253,3377450,-15185.5,0
65858,1.18025,70,303,847,3090489,3377691,-13795.2,0
65898,1.18025,70,263,847,3090776,3378136,-12039.2,0
65938,1.18025,70,223,847,3090978,3378446,-10102.5,0
65981,1.18025,70,180,847,3091186,3378772,-8129.33,0
66021,1.18025,70,140,847,3091630,3379438,-6205.12,0
66061,1.18025,70,100,847,3091899,3379737,-4372.02,0
66101,1.18025,70,60,847,3091225,3378635,-2733.1,0
66141,1.18025,70,20,847,3090451,3377423,-1452.24,0
66182,1.18025,70,826,847,3090802,3377589,-532.026,0
66222,1.18025,70,786,847,3091187,3377951,233.654,0
66262,1.18025,70,746,847,3091130,3377893,985.311,0
66302,1.18025,70,706,847,3090951,3377761,1673.83,0
66342,1.18025,70,666,847,3090785,3377551,2194.7,0
66384,1.18025,70,624,847,3090636,3377349,2495.35,0
66424,1.18025,70,584,847,3090550,3377233,2587.39,0
66464,1.18025,70,544,847,3090518,3377242,2524.22,0
66504,1.18025,70,504,847,3090518,3377291,2369.18,0
66544,1.18025,70,464,847,3090536,3377347,2170.44,0
66590,1.18025,70,418,847,3090546,3377379,1952.44,0
66630,1.18025,70,378,847,3090521,3377386,1718.68,0
66670,1.18025,70,338,847,3090498,3377378,1463.77,0
66710,1.18025,70,298,847,3090472,3377373,1187.66,0
66750,1.18025,70,258,847,3090466,3377406,900.786,0
66797,1.18025,70,211,847,3090461,3377421,620.282,0
66837,1.18025,70,171,847,3090430,3377416,360.926,0
66877,1.18025,70,131,847,3090426,3377430,131.93,0
66917,1.15828,69,647,863,3090425,3377463,-59.1839,1
66957,1.15828,69,607,863,3090409,3377475,-209.055,0
67001,1.15828,69,563,863,3090334,3377454,-323.953,0
67041,1.15828,69,523,863,3090192,3377312,-419.228,0
67081,1.15828,69,483,863,3090121,3377168,-504.055,0
67121,1.15828,69,443,863,3090011,3377080,-571.931,0
67161,1.15828,69,403,863,3090018,3377108,-607.741,0
67206,1.15828,69,358,863,3090089,3377173,-591.411,0
67246,1.15828,69,318,863,3090169,3377253,-512.16,0
67286,1.15828,69,278,863,3090146,3377279,-388.224,0
67326,1.15828,69,238,863,3090124,3377298,-258.519,0
67366,1.15828,69,198,863,3090130,3377307,-151.762,0
67406,1.15828,69,158,863,3090083,3377294,-76.8286,0
67446,1.15828,69,118,863,3089897,3377225,-41.728,0
67486,1.15828,69,78,863,3089636,3377110,-59.5972,0
67526,1.15828,69,38,863,3089333,3376896,-132.956,0
67566,1.15828,69,861,863,3089082,3376642,-241.293,0
67610,1.15828,69,817,863,3088937,3376407,-342.18,0
67650,1.15828,69,777,863,3088838,3376278,-390.47,0
67690,1.15828,69,737,863,3088891,3376239,-357.418,0
67730,1.15828,69,697,863,3089215,3376565,-223.045,0
67770,1.15828,69,657,863,3090232,3377896,55.846,0
67813,1.15828,69,614,863,3091080,3378966,508.904,0
67853,1.15828,69,574,863,3091533,3379426,1044.48,0
67893,1.15828,69,534,863,3091949,3379998,1484.23,0
67933,1.15828,69,494,863,3092358,3380530,1707.85,0
67973,1.15828,69,454,863,3092239,3380421,1672.02,0
68018,1.15828,69,409,863,3091801,3379903,1356.65,0
68058,1.15828,69,369,863,3090654,3378402,754.542,0
68098,1.12277,67,667,890,3090273,3378020,-54.7625,1
68138,1.12277,67,627,890,3090175,3378066,-840.779,0
68178,1.12277,67,587,890,3090351,3378299,-1354.76,0
68219,1.12277,67,546,890,3090522,3378455,-1488.72,0
68259,1.12277,67,506,890,3090579,3378527,-1300.13,0
68299,1.12277,67,466,890,3090539,3378491,-950.031,0
68339,1.12277,67,426,890,3090511,3378476,-598.573,0
68379,1.12277,67,386,890,3090484,3378459,-337.11,0
68426,1.12277,67,339,890,3090449,3378442,-184.731,0
68466,1.12277,67,299,890,3090405,3378414,-117.419,0
68506,1.12277,67,259,890,3090371,3378402,-95.7715,0
68546,1.12277,67,219,890,3090315,3378351,-85.427,0
68586,1.12277,67,179,890,3090227,3378184,-69.8348,0
68628,1.12277,67,137,890,3090160,3378013,-47.2453,0
68668,1.12277,67,97,890,3090149,3377967,-16.6166,0
68708,1.12277,67,57,890,3090175,3378018,27.2976,0
68748,1.12277,67,17,890,3090197,3378079,85.6846,0
68788,1.12277,67,867,890,3090231,3378169,150.896,0
68835,1.12277,67,820,890,3090245,3378219,210.534,0
68875,1.12277,67,780,890,3090232,3378228,251.192,0
68915,1.12277,67,740,890,3090220,3378270,263.75,0
68955,1.12277,67,700,890,3090221,3378287,249.583,0
68995,1.12277,67,660,890,3090218,3378304,218.193,0
69035,1.12277,67,620,890,3090222,3378342,180.079,0
69035,1.12277,67,620,890,3090200,3378341,141.603,0
69075,1.12277,67,580,890,3090169,3378366,103.261,0
69115,1.12277,67,540,890,3090156,3378378,64.8282,0
69155,1.12277,67,500,890,3090131,3378374,28.6934,0
69195,1.10537,66,678,904,3090116,3378370,-2.74982,1
69240,1.10537,66,633,904,3090108,3378384,-27.2615,0
69280,1.10537,66,593,904,3090088,3378357,-43.8013,0
69320,1.10537,66,553,904,3090018,3378188,-57.0138,0
69360,1.10537,66,513,904,3089948,3378053,-74.9173,0
69400,1.10537,66,473,904,3089924,3378047,-97.3569,0
69441,1.10537,66,432,904,3089931,3378091,-112.777,0
69481,1.10537,66,392,904,3089940,3378185,-109.846,0
69521,1.10537,66,352,904,3089971,3378266,-85.8613,0
69561,1.10537,66,312,904,3089964,3378283,-47.5096,0
69601,1.10537,66,272,904,3089945,3378271,-8.82118,0
69642,1.10537,66,231,904,3089932,3378296,18.1889,0
69682,1.10537,66,191,904,3089939,3378310,31.6461,0
69722,1.10537,66,151,904,3089919,3378346,35.5968,0
69762,1.10537,66,111,904,3089925,3378359,34.2625,0
69802,1.10537,66,71,904,3089912,3378372,31.4974,0
69851,1.10537,66,22,904,3089897,3378391,28.5319,0
69891,1.10537,66,886,904,3089898,3378398,25.3976,0
69931,1.10537,66,846,904,3089888,3378405,23.0966,0
69971,1.10537,66,806,904,3089884,3378439,21.5929,0
70011,1.10537,66,766,904,3089868,3378437,19.7448,0
70051,1.10537,66,726,904,3089843,3378389,15.4904,0
70091,1.10537,66,686,904,3089745,3378185,3.06131,0
70131,1.10917,66,675,901,3089659,3378021,-24.3433,1
70171,1.10917,66,635,901,3089649,3378020,-60.4542,0
70211,1.10917,66,595,901,3089654,3378070,-85.8393,0
70252,1.10917,66,554,901,3089666,3378170,-86.5787,0
70292,1.10917,66,514,901,3089697,3378259,-61.783,0
70332,1.10917,66,474,901,3089698,3378297,-20.6475,0
70372,1.10917,66,434,901,3089684,3378308,20.9277,0
70412,1.10917,66,394,901,3089665,3378308,48.9352,0
70453,1.10917,66,353,901,3089665,3378338,59.3583,0
70493,1.10917,66,313,901,3089670,3378370,57.6921,0
70533,1.10917,66,273,901,3089664,3378394,51.3169,0
70573,1.10917,66,233,901,3089648,3378423,43.5209,0
70613,1.10917,66,193,901,3089636,3378427,34.7032,0
70657,1.10917,66,149,901,3089628,3378441,25.6371,0
70697,1.10917,66,109,901,3089622,3378452,17.7911,0
70737,1.10917,66,69,901,3089608,3378458,11.6293,0
70777,1.10917,66,29,901,3089600,3378485,6.5113,0
70817,1.10917,66,890,901,3089570,3378455,0.980902,0
70857,1.15289,69,650,867,3089525,3378346,-8.10543,1
70897,1.15289,69,610,867,3089423,3378114,-26.2614,0
70937,1.15289,69,570,867,3089369,3378029,-55.5514,0
70977,1.15289,69,530,867,3089377,3378066,-84.294,0
71017,1.15289,69,490,867,3089390,3378133,-94.3906,0
71059,1.15289,69,448,867,3089420,3378234,-77.7599,0
71099,1.15289,69,408,867,3089449,3378319,-38.7549,0
71139,1.15289,69,368,867,3089437,3378336,8.7023,0
71179,1.15289,69,328,867,3089423,3378342,47.114,0
71219,1.15289,69,288,867,3089414,3378357,66.6027,0
71259,1.15289,69,248,867,3089423,3378387,69.16,0
71299,1.15289,69,208,867,3089408,3378411,61.932,0
71339,1.15289,69,168,867,3089406,3378434,50.498,0
71379,1.15289,69,128,867,3089417,3378459,39.8572,0
71419,1.15289,69,88,867,3089402,3378469,32.8348,0
71463,1.15289,69,44,867,3089388,3378490,27.1886,0
71503,1.15289,69,4,867,3089386,3378499,20.6996,0
71543,1.15289,69,831,867,3089373,3378527,13.6143,0
71583,1.15289,69,791,867,3089376,3378541,6.88205,0
71623,1.15289,69,751,867,3089349,3378509,0.632827,0
71669,1.1515,69,651,868,3089170,3378108,-15.9221,1
71709,1.1515,69,611,868,3089153,3378095,-52.14,0
71749,1.1515,69,571,868,3089163,3378151,-90.4534,0
71789,1.1515,69,531,868,3089194,3378225,-105.012,0
71829,1.1515,69,491,868,3089207,3378322,-87.8848,0
71871,1.1515,69,449,868,3089226,3378401,-47.9176,0
71911,1.1515,69,409,868,3089217,3378392,-1.61939,0
71951,1.1515,69,369,868,3089198,3378402,34.7817,0
71991,1.1515,69,329,868,3089211,3378440,53.961,0
72031,1.1515,69,289,868,3089203,3378464,59.0064,0
72076,1.1515,69,244,868,3089205,3378479,55.5161,0
72116,1.1515,69,204,868,3089202,3378516,48.3645,0
72156,1.1515,69,164,868,3089204,3378541,41.2118,0
72196,1.1515,69,124,868,3089195,3378544,35.2621,0
72236,1.1515,69,84,868,3089190,3378568,29.7656,0
72281,1.1515,69,39,868,3089176,3378574,23.4804,0
72321,1.1515,69,867,868,3089179,3378588,16.3992,0
72361,1.1515,69,827,868,3089164,3378591,9.45025,0
72401,1.1515,69,787,868,3089134,3378528,1.40504,0
72441,1.16936,70,641,855,3089019,3378291,-14.8754,1
72485,1.16936,70,597,855,3088961,3378165,-45.4383,0
72525,1.16936,70,557,855,3088978,3378220,-79.0908,0
72565,1.16936,70,517,855,3088993,3378275,-94.7461,0
72605,1.16936,70,477,855,3089010,3378376,-83.2659,0
72645,1.16936,70,437,855,3089039,3378471,-49.6232,0
72690,1.16936,70,392,855,3089028,3378472,-6.75962,0
72730,1.16936,70,352,855,3089011,3378472,29.1137,0
72770,1.16936,70,312,855,3089006,3378479,48.3364,0
72810,1.16936,70,272,855,3089016,3378520,52.8031,0
72850,1.16936,70,232,855,3089017,3378541,49.7974,0
72892,1.16936,70,190,855,3089007,3378568,44.1462,0
72932,1.16936,70,150,855,3089004,3378588,37.4266,0
72972,1.16936,70,110,855,3088995,3378594,30.503,0
73012,1.16936,70,70,855,3088990,3378609,23.8133,0
73052,1.16936,70,30,855,3088987,3378619,17.7978,0
73098,1.16936,70,839,855,3088969,3378645,12.1493,0
73138,1.16936,70,799,855,3088970,3378635,6.2824,0
73178,1.16936,70,759,855,3088936,3378593,-0.365092,0
73218,1.17988,70,635,847,3088840,3378365,-13.6895,1
73258,1.17988,70,595,847,3088774,3378237,-40.0352,0
73302,1.17988,70,551,847,3088804,3378350,-69.7369,0
73342,1.17988,70,511,847,3088829,3378457,-82.0061,0
73382,1.17988,70,471,847,3088861,3378537,-66.8946,0
73422,1.17988,70,431,847,3088872,3378557,-31.0364,0
73462,1.17988,70,391,847,3088850,3378560,8.96336,0
73506,1.17988,70,347,847,3088846,3378563,37.4198,0
73546,1.17988,70,307,847,3088833,3378595,48.9244,0
73586,1.17988,70,267,847,3088844,3378623,47.3895,0
73626,1.17988,70,227,847,3088846,3378644,40.6552,0
73666,1.17988,70,187,847,3088836,3378678,33.76,0
73713,1.17988,70,140,847,3088832,3378658,27.4908,0
73753,1.17988,70,100,847,3088828,3378688,21.9918,0
73793,1.17988,70,60,847,3088819,3378703,17.1456,0
73833,1.17988,70,20,847,3088807,3378711,11.9961,0
73873,1.17988,70,827,847,3088800,3378713,6.05846,0
73913,1.17988,70,787,847,3088808,3378681,0.958779,0
73953,1.20149,72,624,832,3088686,3378469,-7.9307,1
73993,1.20149,72,584,832,3088621,3378321,-31.1783,0
74033,1.20149,72,544,832,3088624,3378361,-63.2112,0
74073,1.20149,72,504,832,3088641,3378411,-83.5288,0
74117,1.20149,72,460,832,3088680,3378522,-78.186,0
74157,1.20149,72,420,832,3088710,3378616,-47.1253,0
74197,1.20149,72,380,832,3088704,3378637,-3.25253,0
74237,1.20149,72,340,832,3088693,3378620,35.0837,0
74277,1.20149,72,300,832,3088686,3378637,56.3518,0
74323,1.20149,72,254,832,3088687,3378672,60.2746,0
74363,1.20149,72,214,832,3088684,3378682,53.1112,0
74403,1.20149,72,174,832,3088685,3378724,41.8387,0
74443,1.20149,72,134,832,3088692,3378734,31.8769,0
74483,1.20149,72,94,832,3088678,3378747,25.0951,0
74530,1.20149,72,47,832,3088678,3378748,19.9817,0
74570,1.20149,72,7,832,3088663,3378766,14.8276,0
74610,1.20149,72,799,832,3088653,3378779,8.38797,0
74650,1.20149,72,759,832,3088655,3378780,1.28878,0
74690,1.21579,72,616,822,3088629,3378758,-5.43529,1
74732,1.21579,72,574,822,3088545,3378570,-16.7028,0
74772,1.21579,72,534,822,3088471,3378404,-39.6016,0
74812,1.21579,72,494,822,3088477,3378430,-68.4948,0
74852,1.21579,72,454,822,3088501,3378501,-85.1154,0
74892,1.21579,72,414,822,3088533,3378613,-76.6168,0
74933,1.21579,72,373,822,3088556,3378713,-44.8138,0
74973,1.21579,72,333,822,3088537,3378700,-3.7502,0
75013,1.21579,72,293,822,3088527,3378703,29.3626,0
75053,1.21579,72,253,822,3088530,3378720,46.592,0
75093,1.21579,72,213,822,3088530,3378762,50.4179,0
75136,1.21579,72,170,822,3088536,3378778,46.8211,0
75176,1.21579,72,130,822,3088529,3378800,40.6674,0
75216,1.21579,72,90,822,3088527,3378811,34.107,0
75256,1.21579,72,50,822,3088529,3378815,28.2732,0
75296,1.21579,72,10,822,3088519,3378833,23.4451,0
75341,1.21579,72,787,822,3088520,3378848,18.8481,0
75381,1.21579,72,747,822,3088508,3378854,13.9145,0
75421,1.21579,72,707,822,3088479,3378791,6.83851,0
75461,1.2202,73,614,819,3088369,3378570,-9.23897,1
75501,1.2202,73,574,819,3088319,3378452,-39.5322,0
75548,1.2202,73,527,819,3088342,3378516,-72.1468,0
75588,1.2202,73,487,819,3088368,3378591,-85.91,0
75628,1.2202,73,447,819,3088400,3378696,-71.538,0
75668,1.2202,73,407,819,3088413,3378756,-35.6857,0
75708,1.2202,73,367,819,3088409,3378779,5.8919,0
75752,1.2202,73,323,819,3088387,3378764,37.1192,0
75792,1.2202,73,283,819,3088391,3378768,50.5968,0
75832,1.2202,73,243,819,3088405,3378805,50.6196,0
75872,1.2202,73,203,819,3088398,3378818,44.9284,0
75912,1.2202,73,163,819,3088388,3378841,36.9473,0
75955,1.2202,73,120,819,3088399,3378863,28.7553,0
75995,1.2202,73,80,819,3088397,3378874,22.9717,0
76035,1.2202,73,40,819,3088384,3378882,19.0182,0
76075,1.2202,73,0,819,3088383,3378902,14.6358,0
76115,1.2202,73,779,819,3088380,3378906,9.67296,0
76158,1.2202,73,736,819,3088369,3378901,4.47147,0
76198,1.23702,74,606,808,3088320,3378782,-3.60768,1
76238,1.23702,74,566,808,3088192,3378493,-23.2848,0
76278,1.23702,74,526,808,3088157,3378426,-58.2939,0
76318,1.23702,74,486,808,3088178,3378487,-92.2021,0
76362,1.23702,74,442,808,3088203,3378552,-102.726,0
76402,1.23702,74,402,808,3088224,3378660,-83.1892,0
76442,1.23702,74,362,808,3088261,3378744,-41.4232,0
76482,1.23702,74,322,808,3088256,3378745,7.67217,0
76522,1.23702,74,282,808,3088251,3378750,47.4511,0
76568,1.23702,74,236,808,3088248,3378762,68.4288,0
76608,1.23702,74,196,808,3088247,3378796,71.4756,0
76648,1.23702,74,156,808,3088262,3378840,63.8295,0
76688,1.23702,74,116,808,3088267,3378868,53.7708,0
76728,1.23702,74,76,808,3088252,3378869,44.4982,0
76768,1.23702,74,36,808,3088265,3378890,35.899,0
76776,1.23702,74,28,808,3088254,3378905,28.4068,0
76816,1.23702,74,796,808,3088250,3378919,21.1575,0
76856,1.23702,74,756,808,3088249,3378939,13.454,0
76896,1.23702,74,716,808,3088247,3378933,6.14819,0
76936,1.24796,74,600,801,3088190,3378818,-3.18331,1
76981,1.24796,74,555,801,3088051,3378480,-25.1041,0
77021,1.24796,74,515,801,3087988,3378356,-65.8887,0
77061,1.24796,74,475,801,3088000,3378401,-109.442,0
77101,1.24796,74,435,801,3088031,3378483,-129.263,0
77141,1.24796,74,395,801,3088061,3378584,-112.995,0
77183,1.24796,74,353,801,3088079,3378673,-67.9616,0
77223,1.24796,74,313,801,3088082,3378685,-12.6254,0
77263,1.24796,74,273,801,3088084,3378685,34.9224,0
77303,1.24796,74,233,801,3088069,3378710,63.9716,0
77343,1.24796,74,193,801,3088089,3378734,73.9215,0
77387,1.24796,74,149,801,3088084,3378768,71.6439,0
77427,1.24796,74,109,801,3088092,3378809,63.9084,0
77467,1.24796,74,69,801,3088103,3378831,55.6754,0
77507,1.24796,74,29,801,3088101,3378840,49.4694,0
77547,1.24796,74,790,801,3088100,3378865,44.134,0
77591,1.24796,74,746,801,3088098,3378875,37.8749,0
77631,1.24796,74,706,801,3088107,3378897,30.6805,0
77671,1.24796,74,666,801,3088109,3378910,23.7334,0
77711,1.24796,74,626,801,3088064,3378852,14.7738,0
77751,1.2392,74,604,806,3087936,3378560,-6.45958,1
77797,1.2392,74,558,806,3087830,3378308,-49.2389,0
77837,1.2392,74,518,806,3087828,3378279,-102.42,0
77877,1.2392,74,478,806,3087857,3378341,-137.402,0
77917,1.2392,74,438,806,3087879,3378461,-135.028,0
77957,1.2392,74,398,806,3087932,3378570,-96.3959,0
78001,1.2392,74,354,806,3087932,3378618,-36.8195,0
78041,1.2392,74,314,806,3087918,3378603,20.4567,0
78081,1.2392,74,274,806,3087921,3378621,58.1921,0
78121,1.2392,74,234,806,3087926,3378658,73.9943,0
78161,1.2392,74,194,806,3087925,3378693,73.8848,0
78207,1.2392,74,148,806,3087956,3378781,66.8292,0
78247,1.2392,74,108,806,3087949,3378796,60.1591,0
78287,1.2392,74,68,806,3087952,3378793,54.71,0
78327,1.2392,74,28,806,3087938,3378799,48.0138,0
78367,1.2392,74,794,806,3087952,3378829,39.4265,0
78409,1.2392,74,752,806,3087944,3378850,30.3471,0
78449,1.2392,74,712,806,3087950,3378857,21.6504,0
78489,1.2392,74,672,806,3087916,3378768,11.9331,0
78529,1.24742,74,600,801,3087776,3378454,-8.28996,1
78569,1.24742,74,560,801,3087662,3378198,-50.6278,0
78612,1.24742,74,517,801,3087665,3378205,-104.895,0
78652,1.24742,74,477,801,3087707,3378303,-140.095,0
78692,1.24742,74,437,801,3087748,3378409,-134.291,0
78732,1.24742,74,397,801,3087785,3378519,-89.7942,0
78772,1.24742,74,357,801,3087777,3378539,-27.0245,0
78818,1.24742,74,311,801,3087763,3378530,28.5203,0
78858,1.24742,74,271,801,3087757,3378536,61.2998,0
78898,1.24742,74,231,801,3087768,3378580,71.4726,0
78938,1.24742,74,191,801,3087781,3378618,68.5052,0
78978,1.24742,74,151,801,3087788,3378670,61.7304,0
79024,1.24742,74,105,801,3087783,3378679,55.1372,0
79064,1.24742,74,65,801,3087796,3378701,49.4395,0
79104,1.24742,74,25,801,3087783,3378712,44.1901,0
79144,1.24742,74,786,801,3087800,3378746,38.5199,0
79184,1.24742,74,746,801,3087791,3378753,32.4826,0
79229,1.24742,74,701,801,3087792,3378771,25.5067,0
79269,1.24742,74,661,801,3087788,3378787,17.1704,0
79309,1.24742,74,621,801,3087758,3378731,6.63778,0
79349,1.24117,74,603,805,3087635,3378435,-13.506,1
79389,1.24117,74,563,805,3087528,3378195,-52.5158,0
79430,1.24117,74,522,805,3087539,3378222,-100.908,0
79470,1.24117,74,482,805,3087584,3378314,-130.14,0
79510,1.24117,74,442,805,3087624,3378443,-120.679,0
79550,1.24117,74,402,805,3087656,3378544,-76.4319,0
79590,1.24117,74,362,805,3087651,3378558,-17.4505,0
79632,1.24117,74,320,805,3087647,3378540,33.4613,0
79672,1.24117,74,280,805,3087642,3378549,63.2646,0
79712,1.24117,74,240,805,3087657,3378603,72.3325,0
79752,1.24117,74,200,805,3087663,3378647,68.7883,0
79792,1.24117,74,160,805,3087671,3378669,60.5726,0
79835,1.24117,74,117,805,3087674,3378703,52.1626,0
79875,1.24117,74,77,805,3087673,3378708,44.7945,0
79915,1.24117,74,37,805,3087668,3378728,37.5286,0
79955,1.24117,74,802,805,3087673,3378737,29.7422,0
79995,1.24117,74,762,805,3087665,3378758,21.6164,0
80038,1.24117,74,719,805,3087659,3378797,12.8013,0
80078,1.24117,74,679,805,3087644,3378729,2.78279,0
80118,1.25178,75,598,798,3087514,3378434,-14.9932,1
80158,1.25178,75,558,798,3087391,3378136,-52.2625,0
80198,1.25178,75,518,798,3087395,3378120,-102.289,0
80241,1.25178,75,475,798,3087433,3378201,-135.853,0
80281,1.25178,75,435,798,3087466,3378302,-131.224,0
80321,1.25178,75,395,798,3087508,3378428,-89.7067,0
80361,1.25178,75,355,798,3087514,3378459,-28.6386,0
80401,1.25178,75,315,798,3087506,3378456,28.8178,0
