Time (ms),Estimated HR (Hz),Estimated HR (bpm),Time to next peak (ms),Heart rate pulse interval (ms),Red LED ADC,IR LED ADC,Filtered,ZeroCross
21313,0.969721,58,907,1031,2807264,3093072,235.598,0
21358,0.969721,58,862,1031,2807258,3093125,249.401,0
21398,0.969721,58,822,1031,2807291,3093189,244.889,0
21438,0.969721,58,782,1031,2807308,3093249,231.848,0
21478,0.969721,58,742,1031,2807304,3093290,214.753,0
21518,0.969721,58,702,1031,2807316,3093337,192.913,0
21558,0.969721,58,662,1031,2807338,3093393,167.744,0
21564,0.969721,58,656,1031,2807346,3093439,141.695,0
21604,0.969721,58,616,1031,2807352,3093484,114.805,0
21644,0.969721,58,576,1031,2807362,3093534,86.7795,0
21684,0.969721,58,536,1031,2807377,3093591,59.1599,0
21724,0.969721,58,496,1031,2807387,3093633,33.9773,0
21764,0.969721,58,456,1031,2807394,3093668,11.9439,0
21804,0.980263,58,765,1020,2807348,3093587,-10.152,1
21844,0.980263,58,725,1020,2807230,3093248,-42.3648,0
21884,0.980263,58,685,1020,2807126,3092982,-93.0215,0
21924,0.980263,58,645,1020,2807095,3092907,-152.636,0
21970,0.980263,58,599,1020,2807075,3092892,-197.862,0
22010,0.980263,58,559,1020,2807080,3092923,-211.155,0
22050,0.980263,58,519,1020,2807091,3092967,-189.125,0
22090,0.980263,58,479,1020,2807112,3093028,-139.794,0
22130,0.980263,58,439,1020,2807107,3093059,-78.404,0
22170,0.980263,58,399,1020,2807112,3093077,-21.1205,0
22210,0.980263,58,359,1020,2807123,3093092,22.8804,0
22250,0.980263,58,319,1020,2807137,3093165,52.7177,0
22290,0.980263,58,279,1020,2807149,3093224,71.2443,0
22330,0.980263,58,239,1020,2807174,3093268,82.508,0
22378,0.980263,58,191,1020,2807184,3093322,89.7083,0
22418,0.980263,58,151,1020,2807197,3093404,93.3169,0
22458,0.980263,58,111,1020,2807216,3093435,93.2032,0
22498,0.980263,58,71,1020,2807219,3093486,89.3727,0
22538,0.980263,58,31,1020,2807223,3093532,80.8317,0
22582,0.980263,58,1007,1020,2807251,3093574,68.9159,0
22622,0.980263,58,967,1020,2807256,3093611,56.7933,0
22662,0.980263,58,927,1020,2807274,3093682,45.4629,0
22702,0.980263,58,887,1020,2807274,3093721,34.3354,0
22742,0.980263,58,847,1020,2807257,3093664,21.0596,0
22786,0.984364,59,761,1015,2807148,3093382,-2.16284,1
22826,0.984364,59,721,1015,2807028,3093078,-45.4922,0
22866,0.984364,59,681,1015,2806980,3092961,-104.786,0
22906,0.984364,59,641,1015,2806984,3092942,-156.346,0
22946,0.984364,59,601,1015,2806983,3092952,-177.23,0
22992,0.984364,59,555,1015,2807012,3093006,-160.837,0
23032,0.984364,59,515,1015,2807011,3093074,-115.746,0
23072,0.984364,59,475,1015,2807020,3093111,-59.1703,0
23112,0.984364,59,435,1015,2807029,3093117,-6.65509,0
23152,0.984364,59,395,1015,2807036,3093167,33.447,0
23192,0.984364,59,355,1015,2807051,3093221,59.2187,0
23196,0.984364,59,351,1015,2807075,3093286,74.0183,0
23236,0.984364,59,311,1015,2807075,3093359,81.6334,0
23276,0.984364,59,271,1015,2807097,3093406,83.8998,0
23316,0.984364,59,231,1015,2807109,3093469,82.9203,0
23356,0.984364,59,191,1015,2807109,3093510,79.2176,0
23399,0.984364,59,148,1015,2807137,3093572,72.8597,0
23439,0.984364,59,108,1015,2807148,3093618,65.8093,0
23479,0.984364,59,68,1015,2807156,3093648,58.2493,0
23519,0.984364,59,28,1015,2807157,3093689,48.4449,0
23559,0.984364,59,1003,1015,2807186,3093750,37.053,0
23602,0.984364,59,960,1015,2807191,3093793,26.6113,0
23642,0.984364,59,920,1015,2807182,3093773,16.2954,0
23682,1.00171,60,748,998,2807066,3093483,-2.84152,1
23722,1.00171,60,708,998,2806958,3093191,-42.613,0
23762,1.00171,60,668,998,2806927,3093086,-98.1133,0
23803,1.00171,60,627,998,2806900,3093069,-146.804,0
23843,1.00171,60,587,998,2806905,3093081,-169.282,0
23883,1.00171,60,547,998,2806924,3093144,-158.291,0
23923,1.00171,60,507,998,2806933,3093188,-118.943,0
23963,1.00171,60,467,998,2806935,3093210,-65.9434,0
24004,1.00171,60,426,998,2806917,3093207,-16.1219,0
24044,1.00171,60,386,998,2806928,3093248,20.0968,0
24084,1.00171,60,346,998,2806936,3093285,42.5024,0
24124,1.00171,60,306,998,2806948,3093343,55.7049,0
24164,1.00171,60,266,998,2806962,3093387,64.0266,0
24208,1.00171,60,222,998,2806960,3093405,69.3777,0
24248,1.00171,60,182,998,2806966,3093472,71.187,0
24288,1.00171,60,142,998,2806970,3093490,69.3177,0
24328,1.00171,60,102,998,2806980,3093539,64.8242,0
24368,1.00171,60,62,998,2806993,3093559,59.3013,0
24412,1.00171,60,18,998,2806993,3093597,53.3364,0
24452,1.00171,60,976,998,2806997,3093629,45.9364,0
24492,1.00171,60,936,998,2807007,3093683,37.0986,0
24532,1.00171,60,896,998,2807007,3093697,27.7667,0
24572,1.00171,60,856,998,2806960,3093565,15.3332,0
24616,1.00591,60,745,994,2806826,3093231,-10.3827,1
24656,1.00591,60,705,994,2806751,3093039,-56.2498,0
24696,1.00591,60,665,994,2806739,3092985,-108.633,0
24736,1.00591,60,625,994,2806725,3092987,-143.653,0
24776,1.00591,60,585,994,2806733,3093012,-148.274,0
24818,1.00591,60,543,994,2806749,3093080,-122.961,0
24858,1.00591,60,503,994,2806762,3093146,-77.2393,0
24898,1.00591,60,463,994,2806764,3093163,-25.5596,0
24938,1.00591,60,423,994,2806769,3093176,19.0454,0
24978,1.00591,60,383,994,2806770,3093216,49.6983,0
25022,1.00591,60,339,994,2806788,3093254,66.5724,0
25062,1.00591,60,299,994,2806800,3093302,74.2946,0
25102,1.00591,60,259,994,2806809,3093360,76.9924,0
25142,1.00591,60,219,994,2806823,3093408,76.7865,0
25182,1.00591,60,179,994,2806818,3093449,73.9996,0
25222,1.00591,60,139,994,2806831,3093474,68.0607,0
25227,1.00591,60,134,994,2806833,3093520,59.6869,0
25267,1.00591,60,94,994,2806852,3093559,50.5743,0
25307,1.00591,60,54,994,2806858,3093609,42.2231,0
25347,1.00591,60,14,994,2806866,3093625,34.5831,0
25387,1.00591,60,968,994,2806872,3093684,26.759,0
25432,1.00591,60,923,994,2806875,3093670,18.2739,0
25472,1.00591,60,883,994,2806778,3093421,3.3675,0
25512,1.01877,61,735,981,2806660,3093103,-29.8372,1
25552,1.01877,61,695,981,2806607,3092962,-81.5123,0
25592,1.01877,61,655,981,2806591,3092921,-131.977,0
25636,1.01877,61,611,981,2806589,3092932,-159.052,0
25676,1.01877,61,571,981,2806596,3092957,-153.452,0
25716,1.01877,61,531,981,2806615,3093027,-119.129,0
25756,1.01877,61,491,981,2806626,3093071,-67.9278,0
25796,1.01877,61,451,981,2806618,3093093,-15.2824,0
25843,1.01877,61,404,981,2806628,3093116,26.4977,0
25883,1.01877,61,364,981,2806636,3093170,53.7335,0
25923,1.01877,61,324,981,2806646,3093225,68.6569,0
25963,1.01877,61,284,981,2806658,3093284,75.2355,0
26003,1.01877,61,244,981,2806685,3093347,78.128,0
26044,1.01877,61,203,981,2806692,3093403,80.2308,0
26084,1.01877,61,163,981,2806702,3093459,80.6512,0
26124,1.01877,61,123,981,2806709,3093484,77.5149,0
26164,1.01877,61,83,981,2806728,3093527,70.9596,0
26204,1.01877,61,43,981,2806729,3093577,61.9534,0
26244,1.01877,61,3,981,2806749,3093634,51.3055,0
26284,1.01877,61,944,981,2806755,3093679,40.323,0
26324,1.01877,61,904,981,2806776,3093720,30.2169,0
26364,1.01877,61,864,981,2806748,3093693,19.5773,0
26404,1.01877,61,824,981,2806649,3093390,-0.298602,0
26450,1.02083,61,734,979,2806530,3093116,-40.436,1
26490,1.02083,61,694,979,2806492,3092983,-96.6253,0
26530,1.02083,61,654,979,2806496,3092959,-145.478,0
26570,1.02083,61,614,979,2806485,3092977,-165.555,0
26610,1.02083,61,574,979,2806511,3093028,-151.723,0
26655,1.02083,61,529,979,2806527,3093091,-110.554,0
26695,1.02083,61,489,979,2806525,3093115,-56.5812,0
26735,1.02083,61,449,979,2806522,3093122,-6.59872,0
26775,1.02083,61,409,979,2806534,3093185,29.883,0
26815,1.02083,61,369,979,2806559,3093232,53.2687,0
26855,1.02083,61,329,979,2806570,3093303,67.9596,0
26857,1.02083,61,327,979,2806583,3093363,76.594,0
26897,1.02083,61,287,979,2806588,3093409,80.0096,0
26937,1.02083,61,247,979,2806613,3093452,79.5636,0
26977,1.02083,61,207,979,2806617,3093489,76.8735,0
27017,1.02083,61,167,979,2806603,3093509,70.3661,0
27063,1.02083,61,121,979,2806614,3093541,58.4194,0
27103,1.02083,61,81,979,2806629,3093591,44.3646,0
27143,1.02083,61,41,979,2806624,3093639,31.5364,0
27183,1.02083,61,1,979,2806645,3093709,20.8069,0
27223,1.02083,61,940,979,2806654,3093708,13.3137,0
27264,1.02083,61,899,979,2806575,3093530,3.79223,0
27304,1.04069,62,720,960,2806456,3093203,-21.6605,1
27344,1.04069,62,680,960,2806393,3093048,-67.6233,0
27384,1.04069,62,640,960,2806386,3093030,-117.21,0
27424,1.04069,62,600,960,2806378,3093044,-147.139,0
27468,1.04069,62,556,960,2806401,3093102,-145.573,0
27508,1.04069,62,516,960,2806426,3093171,-113.641,0
27548,1.04069,62,476,960,2806426,3093199,-63.3035,0
27588,1.04069,62,436,960,2806418,3093192,-12.4991,0
27628,1.04069,62,396,960,2806431,3093219,26.2395,0
27673,1.04069,62,351,960,2806454,3093269,51.4274,0
27713,1.04069,62,311,960,2806437,3093301,65.227,0
27753,1.04069,62,271,960,2806457,3093358,69.257,0
27793,1.04069,62,231,960,2806459,3093405,67.626,0
27833,1.04069,62,191,960,2806473,3093464,64.2296,0
27874,1.04069,62,150,960,2806478,3093508,60.6504,0
27914,1.04069,62,110,960,2806477,3093543,56.3824,0
27954,1.04069,62,70,960,2806494,3093594,50.7833,0
27994,1.04069,62,30,960,2806513,3093659,45.5337,0
28034,1.04069,62,950,960,2806524,3093713,41.7575,0
28074,1.04069,62,910,960,2806541,3093765,38.616,0
28114,1.04069,62,870,960,2806519,3093730,33.1827,0
28154,1.04069,62,830,960,2806405,3093444,15.6439,0
28194,1.04599,62,717,956,2806287,3093137,-25.7162,1
28234,1.04599,62,677,956,2806234,3093001,-86.0564,0
28275,1.04599,62,636,956,2806225,3092972,-141.26,0
28315,1.04599,62,596,956,2806235,3092988,-167.126,0
28355,1.04599,62,556,956,2806245,3093041,-155.23,0
28395,1.04599,62,516,956,2806257,3093091,-113.524,0
28435,1.04599,62,476,956,2806266,3093131,-57.9835,0
28479,1.04599,62,432,956,2806264,3093130,-4.71916,0
28519,1.04599,62,392,956,2806273,3093166,35.6679,0
28559,1.04599,62,352,956,2806286,3093207,60.9945,0
28599,1.04599,62,312,956,2806293,3093278,74.2163,0
28639,1.04599,62,272,956,2806313,3093313,79.6385,0
28684,1.04599,62,227,956,2806327,3093366,81.4843,0
28724,1.04599,62,187,956,2806339,3093410,81.7002,0
28764,1.04599,62,147,956,2806350,3093465,80.0081,0
28804,1.04599,62,107,956,2806360,3093494,75.7204,0
28844,1.04599,62,67,956,2806369,3093524,68.5114,0
28891,1.04599,62,20,956,2806364,3093575,57.8997,0
28931,1.04599,62,936,956,2806389,3093608,44.9024,0
28971,1.04599,62,896,956,2806407,3093654,33.3081,0
29011,1.04599,62,856,956,2806400,3093656,24.0775,0
29051,1.04599,62,816,956,2806305,3093388,8.83025,0
29091,1.05228,63,712,950,2806183,3093095,-25.9237,1
29095,1.05228,63,708,950,2806130,3092953,-80.3525,0
29135,1.05228,63,668,950,2806118,3092921,-133.814,0
29175,1.05228,63,628,950,2806118,3092915,-162.818,0
29215,1.05228,63,588,950,2806117,3092948,-158.279,0
29255,1.05228,63,548,950,2806156,3093021,-124.094,0
29297,1.05228,63,506,950,2806158,3093054,-71.3939,0
29337,1.05228,63,466,950,2806155,3093057,-16.8653,0
29377,1.05228,63,426,950,2806149,3093057,25.1295,0
29417,1.05228,63,386,950,2806156,3093113,49.8907,0
29457,1.05228,63,346,950,2806162,3093138,60.764,0
29506,1.05228,63,297,950,2806182,3093185,64.3762,0
29546,1.05228,63,257,950,2806199,3093249,66.6874,0
29586,1.05228,63,217,950,2806217,3093288,70.3039,0
29626,1.05228,63,177,950,2806206,3093328,72.9958,0
29666,1.05228,63,137,950,2806222,3093379,71.2232,0
29713,1.05228,63,90,950,2806237,3093409,65.5631,0
29753,1.05228,63,50,950,2806235,3093459,57.6579,0
29793,1.05228,63,10,950,2806260,3093499,48.361,0
29833,1.05228,63,920,950,2806258,3093558,39.0833,0
29873,1.05228,63,880,950,2806264,3093568,29.4426,0
29919,1.05228,63,834,950,2806213,3093404,15.7863,0
29959,1.06373,63,705,940,2806072,3093072,-12.3993,1
29999,1.06373,63,665,940,2806013,3092895,-61.0754,0
30039,1.06373,63,625,940,2805984,3092845,-115.255,0
30079,1.06373,63,585,940,2805993,3092834,-150.792,0
30124,1.06373,63,540,940,2805982,3092871,-154.6,0
30164,1.06373,63,500,940,2806022,3092904,-127.649,0
30204,1.06373,63,460,940,2806021,3092961,-79.7056,0
30244,1.06373,63,420,940,2806034,3092959,-26.114,0
30284,1.06373,63,380,940,2806036,3092964,19.5783,0
30324,1.06373,63,340,940,2806042,3093012,50.778,0
30328,1.06373,63,336,940,2806070,3093076,68.3361,0
30368,1.06373,63,296,940,2806074,3093132,77.0632,0
30408,1.06373,63,256,940,2806096,3093160,80.3793,0
30448,1.06373,63,216,940,2806114,3093225,80.9919,0
30488,1.06373,63,176,940,2806113,3093270,79.4696,0
30534,1.06373,63,130,940,2806112,3093324,73.5,0
30574,1.06373,63,90,940,2806145,3093355,63.9411,0
30614,1.06373,63,50,940,2806150,3093402,54.5327,0
30654,1.06373,63,10,940,2806158,3093429,45.6855,0
30694,1.06373,63,910,940,2806169,3093484,36.2412,0
30736,1.06373,63,868,940,2806175,3093551,26.2431,0
30776,1.06373,63,828,940,2806195,3093575,16.604,0
30816,1.06373,63,788,940,2806093,3093351,2.40942,0
30856,1.06672,64,702,937,2805988,3093053,-29.0851,1
30896,1.06672,64,662,937,2805939,3092932,-78.6612,0
30940,1.06672,64,618,937,2805923,3092904,-127.463,0
30980,1.06672,64,578,937,2805933,3092925,-153.97,0
31020,1.06672,64,538,937,2805948,3092982,-147.985,0
31060,1.06672,64,498,937,2805973,3093054,-112.967,0
31100,1.06672,64,458,937,2805959,3093069,-62.9898,0
31141,1.06672,64,417,937,2805965,3093073,-15.1632,0
31181,1.06672,64,377,937,2805961,3093108,20.197,0
31221,1.06672,64,337,937,2805992,3093168,42.5535,0
31261,1.06672,64,297,937,2806000,3093223,56.6292,0
31301,1.06672,64,257,937,2806009,3093270,65.4179,0
31344,1.06672,64,214,937,2806014,3093311,69.3758,0
31384,1.06672,64,174,937,2806031,3093371,69.5975,0
31424,1.06672,64,134,937,2806034,3093417,67.3475,0
31464,1.06672,64,94,937,2806047,3093447,63.0032,0
31504,1.06672,64,54,937,2806053,3093502,56.8786,0
31549,1.06672,64,9,937,2806053,3093547,48.8342,0
31589,1.06672,64,906,937,2806080,3093585,39.8324,0
31629,1.06672,64,866,937,2806078,3093647,31.7759,0
31669,1.06672,64,826,937,2806090,3093646,24.2881,0
31709,1.06672,64,786,937,2806000,3093423,11.3208,0
31755,1.07109,64,699,933,2805873,3093103,-19.8967,1
31795,1.07109,64,659,933,2805832,3092976,-70.9593,0
31835,1.07109,64,619,933,2805817,3092948,-121.647,0
31875,1.07109,64,579,933,2805824,3092962,-148.953,0
31915,1.07109,64,539,933,2805844,3093026,-142.836,0
31955,1.07109,64,499,933,2805864,3093102,-107.145,0
31956,1.07109,64,498,933,2805874,3093119,-55.5011,0
31996,1.07109,64,458,933,2805849,3093125,-5.79438,0
32036,1.07109,64,418,933,2805863,3093156,29.1667,0
32076,1.07109,64,378,933,2805876,3093189,48.8828,0
32116,1.07109,64,338,933,2805901,3093232,59.7054,0
32161,1.07109,64,293,933,2805904,3093308,66.385,0
32202,1.07109,64,252,933,2805923,3093355,70.3679,0
32242,1.07109,64,212,933,2805931,3093406,72.0313,0
32282,1.07109,64,172,933,2805934,3093463,70.6916,0
32321,1.07109,64,133,933,2805951,3093500,65.8877,0
32362,1.07109,64,92,933,2805966,3093551,59.3071,0
32402,1.07109,64,52,933,2805980,3093601,52.496,0
32442,1.07109,64,12,933,2805983,3093652,45.1057,0
32481,1.07109,64,906,933,2805995,3093704,36.2635,0
32522,1.07109,64,865,933,2805990,3093692,25.6353,0
32563,1.07109,64,824,933,2805886,3093409,7.0861,0
32603,1.08492,65,690,921,2805766,3093102,-31.07,1
32643,1.08492,65,650,921,2805716,3092969,-87.1788,0
32682,1.08492,65,611,921,2805705,3092913,-139.605,0
32723,1.08492,65,570,921,2805701,3092918,-165.878,0
32765,1.08492,65,528,921,2805705,3092948,-158.322,0
32805,1.08492,65,488,921,2805722,3093022,-122.561,0
32845,1.08492,65,448,921,2805739,3093069,-70.5367,0
32885,1.08492,65,408,921,2805738,3093063,-16.4937,0
32925,1.08492,65,368,921,2805750,3093102,27.7835,0
32966,1.08492,65,327,921,2805754,3093144,57.408,0
33006,1.08492,65,287,921,2805766,3093194,73.2801,0
33046,1.08492,65,247,921,2805791,3093248,80.1471,0
33086,1.08492,65,207,921,2805802,3093297,83.1253,0
33126,1.08492,65,167,921,2805815,3093364,83.9078,0
33173,1.08492,65,120,921,2805834,3093383,82.6443,0
33213,1.08492,65,80,921,2805835,3093437,78.8838,0
33253,1.08492,65,40,921,2805835,3093475,70.7672,0
33293,1.08492,65,0,921,2805852,3093521,58.4847,0
33333,1.08492,65,881,921,2805867,3093577,45.4397,0
33377,1.08492,65,837,921,2805890,3093636,34.86,0
33417,1.08492,65,797,921,2805889,3093663,26.9063,0
33457,1.08492,65,757,921,2805820,3093467,14.7044,0
33497,1.08502,65,690,921,2805695,3093121,-14.8316,1
33537,1.08502,65,650,921,2805628,3092971,-65.7728,0
33578,1.08502,65,609,921,2805616,3092925,-121.099,0
33618,1.08502,65,569,921,2805624,3092915,-155.566,0
33658,1.08502,65,529,921,2805615,3092941,-156.888,0
33698,1.08502,65,489,921,2805640,3093024,-128.698,0
33738,1.08502,65,449,921,2805656,3093073,-81.5015,0
33778,1.08502,65,409,921,2805648,3093077,-29.6401,0
33818,1.08502,65,369,921,2805657,3093100,13.4223,0
33858,1.08502,65,329,921,2805664,3093130,42.4064,0
33898,1.08502,65,289,921,2805688,3093209,59.48,0
33938,1.08502,65,249,921,2805710,3093256,69.8844,0
33984,1.08502,65,203,921,2805706,3093313,76.122,0
34024,1.08502,65,163,921,2805726,3093357,77.7385,0
34064,1.08502,65,123,921,2805750,3093425,76.5606,0
34104,1.08502,65,83,921,2805753,3093483,74.1026,0
34144,1.08502,65,43,921,2805768,3093525,69.1929,0
34189,1.08502,65,919,921,2805764,3093586,60.6875,0
34229,1.08502,65,879,921,2805786,3093657,49.1454,0
34269,1.08502,65,839,921,2805809,3093719,37.9592,0
34309,1.08502,65,799,921,2805826,3093769,29.9666,0
34349,1.08502,65,759,921,2805783,3093664,21.3325,0
34389,1.0888,65,688,918,2805655,3093324,-1.07085,1
34396,1.0888,65,681,918,2805569,3093066,-47.0687,0
34436,1.0888,65,641,918,2805537,3093000,-105.486,0
34476,1.0888,65,601,918,2805532,3092985,-151.302,0
34516,1.0888,65,561,918,2805528,3093002,-166.766,0
34556,1.0888,65,521,918,2805546,3093077,-149.181,0
34597,1.0888,65,480,918,2805576,3093133,-105.716,0
34637,1.0888,65,440,918,2805569,3093164,-50.2746,0
34677,1.0888,65,400,918,2805573,3093165,0.536723,0
34717,1.0888,65,360,918,2805587,3093208,37.381,0
34757,1.0888,65,320,918,2805604,3093254,60.3384,0
34804,1.0888,65,273,918,2805622,3093321,73.3285,0
34844,1.0888,65,233,918,2805636,3093373,80.0823,0
34884,1.0888,65,193,918,2805645,3093438,82.4106,0
34924,1.0888,65,153,918,2805657,3093469,80.8862,0
34964,1.0888,65,113,918,2805676,3093505,76.6528,0
35008,1.0888,65,69,918,2805693,3093566,71.3086,0
35048,1.0888,65,29,918,2805691,3093602,64.4478,0
35088,1.0888,65,907,918,2805707,3093642,54.7719,0
35128,1.0888,65,867,918,2805726,3093715,43.762,0
35168,1.0888,65,827,918,2805752,3093798,34.4514,0
35214,1.0888,65,781,918,2805737,3093763,26.3363,0
35254,1.0888,65,741,918,2805625,3093491,9.19099,0
35294,1.08961,65,687,917,2805522,3093216,-29.9311,1
35334,1.08961,65,647,917,2805480,3093122,-86.5707,0
35374,1.08961,65,607,917,2805490,3093123,-136.839,0
35420,1.08961,65,561,917,2805493,3093174,-158.279,0
35460,1.08961,65,521,917,2805520,3093265,-144.602,0
35500,1.08961,65,481,917,2805543,3093318,-103.079,0
35540,1.08961,65,441,917,2805537,3093309,-49.559,0
35580,1.08961,65,401,917,2805533,3093322,-1.9235,0
35622,1.08961,65,359,917,2805553,3093420,30.8592,0
35662,1.08961,65,319,917,2805574,3093471,50.687,0
35702,1.08961,65,279,917,2805594,3093537,62.7358,0
35742,1.08961,65,239,917,2805591,3093569,69.2703,0
35782,1.08961,65,199,917,2805602,3093606,70.1467,0
35829,1.08961,65,152,917,2805611,3093653,66.5808,0
35869,1.08961,65,112,917,2805616,3093675,60.4491,0
35909,1.08961,65,72,917,2805631,3093732,53.1287,0
35949,1.08961,65,32,917,2805634,3093778,45.6552,0
35989,1.08961,65,909,917,2805664,3093834,39.1397,0
36031,1.08961,65,867,917,2805670,3093839,34.6163,0
36071,1.08961,65,827,917,2805592,3093685,25.6823,0
36111,1.10892,66,675,901,2805464,3093352,-2.30843,1
36151,1.10892,66,635,901,2805408,3093173,-53.1877,0
36191,1.10892,66,595,901,2805383,3093126,-108.88,0
36238,1.10892,66,548,901,2805394,3093151,-144.665,0
36278,1.10892,66,508,901,2805406,3093202,-146.731,0
36318,1.10892,66,468,901,2805435,3093271,-116.358,0
36358,1.10892,66,428,901,2805442,3093294,-66.053,0
36398,1.10892,66,388,901,2805439,3093295,-13.4652,0
36442,1.10892,66,344,901,2805450,3093302,27.7592,0
36482,1.10892,66,304,901,2805453,3093347,53.2644,0
36522,1.10892,66,264,901,2805451,3093390,64.2442,0
36562,1.10892,66,224,901,2805469,3093426,65.2441,0
