2024-05-19T17:04:43.375Z,65,
2024-05-19T17:04:44.884Z,65,
2024-05-19T17:04:45.430Z,65,
2024-05-19T17:04:46.525Z,66,
2024-05-19T17:04:47.621Z,66,
2024-05-19T17:04:48.715Z,66,
2024-05-19T17:04:49.811Z,66,
2024-05-19T17:04:50.906Z,66,
2024-05-19T17:04:51.455Z,66,
2024-05-19T17:04:52.548Z,65,
2024-05-19T17:04:53.643Z,65,
2024-05-19T17:04:54.739Z,64,
2024-05-19T17:04:55.834Z,64,Waypoint1
2024-05-19T17:04:56.929Z,64,
2024-05-19T17:04:57.474Z,65,
2024-05-19T17:04:58.571Z,65,Waypoint2
2024-05-19T17:04:59.664Z,65,
2024-05-19T17:05:00.761Z,65,
2024-05-19T17:05:01.856Z,65,
2024-05-19T17:05:02.404Z,65,
2024-05-19T17:05:03.498Z,66,
2024-05-19T17:05:04.592Z,67,
2024-05-19T17:05:05.689Z,67,
2024-05-19T17:05:06.783Z,68,
2024-05-19T17:05:07.878Z,68,
2024-05-19T17:05:08.425Z,68,
2024-05-19T17:05:09.522Z,68,
2024-05-19T17:05:10.615Z,69,
2024-05-19T17:05:11.711Z,69,
2024-05-19T17:05:12.806Z,69,
2024-05-19T17:05:13.900Z,70,
2024-05-19T17:05:14.454Z,70,
2024-05-19T17:05:15.542Z,70,
2024-05-19T17:05:16.639Z,69,
2024-05-19T17:05:17.732Z,69,
2024-05-19T17:05:18.828Z,70,
2024-05-19T17:05:19.922Z,70,
2024-05-19T17:05:20.471Z,71,
2024-05-19T17:05:21.566Z,72,
2024-05-19T17:05:22.660Z,72,
2024-05-19T17:05:23.756Z,72,
2024-05-19T17:05:24.849Z,72,
2024-05-19T17:05:25.945Z,72,
2024-05-19T17:05:26.493Z,72,
2024-05-19T17:05:27.589Z,72,
2024-05-19T17:05:28.682Z,72,
2024-05-19T17:05:29.777Z,72,
2024-05-19T17:05:30.872Z,71,
2024-05-19T17:05:31.971Z,71,
2024-05-19T17:05:32.516Z,71,
2024-05-19T17:05:33.610Z,69,
2024-05-19T17:05:34.707Z,69,
2024-05-19T17:05:35.800Z,68,
2024-05-19T17:05:36.894Z,68,
2024-05-19T17:05:37.442Z,66,
2024-05-19T17:05:38.539Z,66,
2024-05-19T17:05:39.632Z,65,
2024-05-19T17:05:40.727Z,65,
2024-05-19T17:05:41.822Z,64,
2024-05-19T17:05:42.918Z,64,
2024-05-19T17:05:43.465Z,64,
2024-05-19T17:05:44.560Z,64,
2024-05-19T17:05:45.655Z,64,
2024-05-19T17:05:46.750Z,64,
2024-05-19T17:05:47.845Z,64,
2024-05-19T17:05:48.940Z,64,
2024-05-19T17:05:49.488Z,63,
2024-05-19T17:05:50.583Z,63,
2024-05-19T17:05:51.684Z,63,
2024-05-19T17:05:52.773Z,63,
2024-05-19T17:05:53.871Z,63,
2024-05-19T17:05:54.962Z,63,
2024-05-19T17:05:55.510Z,63,
2024-05-19T17:05:56.606Z,63,
2024-05-19T17:05:57.701Z,63,
2024-05-19T17:05:58.795Z,63,
2024-05-19T17:05:59.889Z,63,
2024-05-19T17:06:00.986Z,63,
2024-05-19T17:06:01.532Z,63,
2024-05-19T17:06:02.628Z,64,
2024-05-19T17:06:03.722Z,64,
2024-05-19T17:06:04.818Z,64,
2024-05-19T17:06:05.912Z,64,
2024-05-19T17:06:07.006Z,64,
2024-05-19T17:06:07.555Z,64,
2024-05-19T17:06:08.650Z,64,
2024-05-19T17:06:09.749Z,64,
2024-05-19T17:06:10.840Z,64,
2024-05-19T17:06:11.940Z,64,
2024-05-19T17:06:13.031Z,64,
2024-05-19T17:06:13.577Z,64,
2024-05-19T17:06:14.684Z,64,
2024-05-19T17:06:15.775Z,64,
2024-05-19T17:06:16.863Z,64,
2024-05-19T17:06:17.958Z,64,
2024-05-19T17:06:18.506Z,64,
2024-05-19T17:06:19.614Z,64,
2024-05-19T17:06:20.695Z,64,
2024-05-19T17:06:21.793Z,64,
2024-05-19T17:06:22.887Z,64,
2024-05-19T17:06:23.981Z,64,
2024-05-19T17:06:24.527Z,65,
2024-05-19T17:06:25.623Z,67,
2024-05-19T17:06:26.719Z,67,
2024-05-19T17:06:27.812Z,67,
2024-05-19T17:06:28.908Z,67,
2024-05-19T17:06:30.006Z,67,
2024-05-19T17:06:30.550Z,67,
2024-05-19T17:06:31.645Z,67,
2024-05-19T17:06:32.740Z,67,
2024-05-19T17:06:33.840Z,67,
2024-05-19T17:06:34.930Z,67,
2024-05-19T17:06:36.025Z,67,
2024-05-19T17:06:36.575Z,66,
2024-05-19T17:06:37.668Z,66,
2024-05-19T17:06:38.763Z,66,
2024-05-19T17:06:39.857Z,66,
2024-05-19T17:06:40.956Z,66,
2024-05-19T17:06:42.048Z,66,
2024-05-19T17:06:42.595Z,66,
2024-05-19T17:06:43.689Z,66,
2024-05-19T17:06:44.788Z,66,
2024-05-19T17:06:45.880Z,67,
2024-05-19T17:06:46.975Z,67,
2024-05-19T17:06:48.071Z,68,
2024-05-19T17:06:48.621Z,69,
2024-05-19T17:06:49.712Z,69,
2024-05-19T17:06:50.807Z,70,
2024-05-19T17:06:51.905Z,72,
2024-05-19T17:06:52.998Z,72,
2024-05-19T17:06:53.545Z,74,
2024-05-19T17:06:54.641Z,76,
2024-05-19T17:06:55.735Z,76,
2024-05-19T17:06:56.829Z,77,
2024-05-19T17:06:57.925Z,78,
2024-05-19T17:06:59.027Z,78,
2024-05-19T17:06:59.569Z,78,
2024-05-19T17:07:01.210Z,78,
2024-05-19T17:07:01.758Z,78,
2024-05-19T17:07:02.855Z,78,
2024-05-19T17:07:03.954Z,78,
2024-05-19T17:07:05.043Z,76,
2024-05-19T17:07:05.590Z,76,
2024-05-19T17:07:06.697Z,74,
2024-05-19T17:07:07.780Z,72,
2024-05-19T17:07:08.875Z,72,
2024-05-19T17:07:09.971Z,70,
2024-05-19T17:07:11.065Z,70,
2024-05-19T17:07:11.613Z,68,
2024-05-19T17:07:12.707Z,68,
2024-05-19T17:07:13.803Z,67,
2024-05-19T17:07:14.897Z,67,
2024-05-19T17:07:15.993Z,67,
2024-05-19T17:07:17.093Z,68,
2024-05-19T17:07:17.635Z,68,
2024-05-19T17:07:18.730Z,69,
2024-05-19T17:07:19.826Z,70,
2024-05-19T17:07:20.922Z,70,
2024-05-19T17:07:22.022Z,71,
2024-05-19T17:07:23.110Z,71,
2024-05-19T17:07:23.657Z,72,
2024-05-19T17:07:24.755Z,72,
2024-05-19T17:07:25.848Z,72,
2024-05-19T17:07:26.946Z,71,
2024-05-19T17:07:28.040Z,71,
2024-05-19T17:07:29.133Z,70,
2024-05-19T17:07:29.691Z,70,
2024-05-19T17:07:30.775Z,69,
2024-05-19T17:07:31.873Z,69,
2024-05-19T17:07:32.966Z,68,
2024-05-19T17:07:34.060Z,67,
2024-05-19T17:07:34.607Z,67,
2024-05-19T17:07:35.706Z,66,
2024-05-19T17:07:36.799Z,66,
2024-05-19T17:07:37.892Z,66,
2024-05-19T17:07:38.989Z,66,
2024-05-19T17:07:40.082Z,66,
2024-05-19T17:07:40.631Z,66,
2024-05-19T17:07:41.726Z,66,
2024-05-19T17:07:42.822Z,67,
2024-05-19T17:07:43.919Z,67,
2024-05-19T17:07:45.010Z,67,
2024-05-19T17:07:46.107Z,69,
2024-05-19T17:07:46.655Z,69,
2024-05-19T17:07:47.747Z,70,
2024-05-19T17:07:48.843Z,72,
2024-05-19T17:07:49.939Z,72,
2024-05-19T17:07:51.033Z,74,
2024-05-19T17:07:52.128Z,77,
2024-05-19T17:07:52.675Z,77,
2024-05-19T17:07:53.773Z,78,
2024-05-19T17:07:54.869Z,80,
2024-05-19T17:07:55.960Z,80,
2024-05-19T17:07:57.057Z,80,
2024-05-19T17:07:58.152Z,81,
2024-05-19T17:07:58.699Z,81,
2024-05-19T17:07:59.794Z,81,
2024-05-19T17:08:00.893Z,81,
2024-05-19T17:08:01.983Z,81,
2024-05-19T17:08:03.078Z,82,
2024-05-19T17:08:04.173Z,82,
2024-05-19T17:08:04.723Z,82,
2024-05-19T17:08:05.815Z,81,
2024-05-19T17:08:06.910Z,81,
2024-05-19T17:08:08.005Z,79,
2024-05-19T17:08:09.101Z,77,
2024-05-19T17:08:09.648Z,77,
2024-05-19T17:08:10.742Z,76,
2024-05-19T17:08:12.387Z,74,
2024-05-19T17:08:12.935Z,74,
2024-05-19T17:08:14.029Z,73,
2024-05-19T17:08:15.123Z,73,
2024-05-19T17:08:15.672Z,72,
2024-05-19T17:08:17.312Z,72,
2024-05-19T17:08:17.860Z,71,
2024-05-19T17:08:18.957Z,70,
2024-05-19T17:08:20.049Z,70,
2024-05-19T17:08:21.144Z,69,
2024-05-19T17:08:21.692Z,69,
2024-05-19T17:08:22.789Z,68,
