Time (s),Red,IR
70.211,3089654,3378070
70.252,3089666,3378170
70.292,3089697,3378259
70.332,3089698,3378297
70.372,3089684,3378308
70.412,3089665,3378308
70.453,3089665,3378338
70.493,3089670,3378370
70.533,3089664,3378394
70.573,3089648,3378423
70.613,3089636,3378427
70.657,3089628,3378441
70.697,3089622,3378452
70.737,3089608,3378458
70.777,3089600,3378485
70.817,3089570,3378455
70.857,3089525,3378346
70.897,3089423,3378114
70.937,3089369,3378029
70.977,3089377,3378066
71.017,3089390,3378133
71.059,3089420,3378234
71.099,3089449,3378319
71.139,3089437,3378336
71.179,3089423,3378342
71.219,3089414,3378357
71.259,3089423,3378387
71.299,3089408,3378411
71.339,3089406,3378434
71.379,3089417,3378459
71.419,3089402,3378469
71.463,3089388,3378490
71.503,3089386,3378499
71.543,3089373,3378527
71.583,3089376,3378541
71.623,3089349,3378509
71.669,3089170,3378108
71.709,3089153,3378095
71.749,3089163,3378151
71.789,3089194,3378225
71.829,3089207,3378322
71.871,3089226,3378401
71.911,3089217,3378392
71.951,3089198,3378402
71.991,3089211,3378440
72.031,3089203,3378464
72.076,3089205,3378479
72.116,3089202,3378516
72.156,3089204,3378541
72.196,3089195,3378544
72.236,3089190,3378568
72.281,3089176,3378574
72.321,3089179,3378588
72.361,3089164,3378591
72.401,3089134,3378528
72.441,3089019,3378291
72.485,3088961,3378165
72.525,3088978,3378220
72.565,3088993,3378275
72.605,3089010,3378376
72.645,3089039,3378471
72.69,3089028,3378472
72.73,3089011,3378472
72.77,3089006,3378479
72.81,3089016,3378520
72.85,3089017,3378541
72.892,3089007,3378568
72.932,3089004,3378588
72.972,3088995,3378594
73.012,3088990,3378609
73.052,3088987,3378619
73.098,3088969,3378645
73.138,3088970,3378635
73.178,3088936,3378593
73.218,3088840,3378365
73.258,3088774,3378237
73.302,3088804,3378350
73.342,3088829,3378457
73.382,3088861,3378537
73.422,3088872,3378557
73.462,3088850,3378560
73.506,3088846,3378563
73.546,3088833,3378595
73.586,3088844,3378623
73.626,3088846,3378644
73.666,3088836,3378678
73.713,3088832,3378658
73.753,3088828,3378688
73.793,3088819,3378703
73.833,3088807,3378711
73.873,3088800,3378713
73.913,3088808,3378681
73.953,3088686,3378469
73.993,3088621,3378321
74.033,3088624,3378361
74.073,3088641,3378411
74.117,3088680,3378522
74.157,3088710,3378616
74.197,3088704,3378637
74.237,3088693,3378620
74.277,3088686,3378637
74.323,3088687,3378672
74.363,3088684,3378682
74.403,3088685,3378724
74.443,3088692,3378734
74.483,3088678,3378747
74.53,3088678,3378748
74.57,3088663,3378766
74.61,3088653,3378779
74.65,3088655,3378780
74.69,3088629,3378758
74.732,3088545,3378570
74.772,3088471,3378404
74.812,3088477,3378430
74.852,3088501,3378501
74.892,3088533,3378613
74.933,3088556,3378713
74.973,3088537,3378700
75.013,3088527,3378703
75.053,3088530,3378720
75.093,3088530,3378762
75.136,3088536,3378778
75.176,3088529,3378800
75.216,3088527,3378811
75.256,3088529,3378815
75.296,3088519,3378833
75.341,3088520,3378848
75.381,3088508,3378854
75.421,3088479,3378791
75.461,3088369,3378570
75.501,3088319,3378452
75.548,3088342,3378516
75.588,3088368,3378591
75.628,3088400,3378696
75.668,3088413,3378756
75.708,3088409,3378779
75.752,3088387,3378764
75.792,3088391,3378768
75.832,3088405,3378805
75.872,3088398,3378818
75.912,3088388,3378841
75.955,3088399,3378863
75.995,3088397,3378874
76.035,3088384,3378882
76.075,3088383,3378902
76.115,3088380,3378906
76.158,3088369,3378901
76.198,3088320,3378782
76.238,3088192,3378493
76.278,3088157,3378426
76.318,3088178,3378487
76.362,3088203,3378552
76.402,3088224,3378660
76.442,3088261,3378744
76.482,3088256,3378745
76.522,3088251,3378750
76.568,3088248,3378762
76.608,3088247,3378796
76.648,3088262,3378840
76.688,3088267,3378868
76.728,3088252,3378869
76.768,3088265,3378890
76.776,3088254,3378905
76.816,3088250,3378919
76.856,3088249,3378939
76.896,3088247,3378933
76.936,3088190,3378818
76.981,3088051,3378480
77.021,3087988,3378356
77.061,3088000,3378401
77.101,3088031,3378483
77.141,3088061,3378584
77.183,3088079,3378673
77.223,3088082,3378685
77.263,3088084,3378685
77.303,3088069,3378710
77.343,3088089,3378734
77.387,3088084,3378768
77.427,3088092,3378809
77.467,3088103,3378831
77.507,3088101,3378840
77.547,3088100,3378865
77.591,3088098,3378875
77.631,3088107,3378897
77.671,3088109,3378910
77.711,3088064,3378852
77.751,3087936,3378560
77.797,3087830,3378308
77.837,3087828,3378279
77.877,3087857,3378341
77.917,3087879,3378461
77.957,3087932,3378570
78.001,3087932,3378618
78.041,3087918,3378603
78.081,3087921,3378621
78.121,3087926,3378658
78.161,3087925,3378693
78.207,3087956,3378781
78.247,3087949,3378796
78.287,3087952,3378793
78.327,3087938,3378799
78.367,3087952,3378829
78.409,3087944,3378850
78.449,3087950,3378857
78.489,3087916,3378768
78.529,3087776,3378454
78.569,3087662,3378198
78.612,3087665,3378205
78.652,3087707,3378303
78.692,3087748,3378409
78.732,3087785,3378519
78.772,3087777,3378539
78.818,3087763,3378530
78.858,3087757,3378536
78.898,3087768,3378580
78.938,3087781,3378618
78.978,3087788,3378670
79.024,3087783,3378679
79.064,3087796,3378701
79.104,3087783,3378712
79.144,3087800,3378746
79.184,3087791,3378753
79.229,3087792,3378771
79.269,3087788,3378787
79.309,3087758,3378731
79.349,3087635,3378435
79.389,3087528,3378195
79.43,3087539,3378222
79.47,3087584,3378314
79.51,3087624,3378443
79.55,3087656,3378544
79.59,3087651,3378558
79.632,3087647,3378540
79.672,3087642,3378549
79.712,3087657,3378603
79.752,3087663,3378647
79.792,3087671,3378669
79.835,3087674,3378703
79.875,3087673,3378708
79.915,3087668,3378728
79.955,3087673,3378737
79.995,3087665,3378758
80.038,3087659,3378797
80.078,3087644,3378729
80.118,3087514,3378434
80.158,3087391,3378136
80.198,3087395,3378120
80.241,3087433,3378201
80.281,3087466,3378302
80.321,3087508,3378428
80.361,3087514,3378459
80.401,3087506,3378456
80.441,3087500,3378464
80.481,3087510,3378496
80.521,3087524,3378548
80.561,3087522,3378575
80.601,3087537,3378614
80.646,3087536,3378635
80.686,3087535,3378639
80.726,3087540,3378667
80.766,3087525,3378686
80.806,3087534,3378701
80.853,3087535,3378702
80.893,3087525,3378727
80.933,3087493,3378593
80.973,3087317,3378224
81.013,3087219,3377957
81.057,3087230,3377961
81.097,3087261,3378044
81.137,3087296,3378150
81.177,3087330,3378260
81.217,3087339,3378299
81.261,3087327,3378286
81.301,3087322,3378296
81.341,3087336,3378356
81.381,3087348,3378394
81.421,3087356,3378440
81.466,3087367,3378465
81.506,3087369,3378492
81.546,3087361,3378507
81.586,3087368,3378519
81.626,3087367,3378527
81.667,3087366,3378555
81.707,3087373,3378573
81.747,3087381,3378596
81.787,3087335,3378517
81.827,3087201,3378197
81.868,3087098,3377919
81.908,3087094,3377916
81.948,3087119,3377999
81.988,3087163,3378122
82.028,3087206,3378247
82.073,3087220,3378287
82.113,3087222,3378307
82.153,3087219,3378350
82.193,3087230,3378385
82.233,3087243,3378421
82.279,3087247,3378456
82.319,3087248,3378480
82.359,3087250,3378491
82.399,3087255,3378519
82.439,3087243,3378524
82.485,3087245,3378532
82.525,3087246,3378545
82.565,3087255,3378570
82.605,3087241,3378572
82.645,3087164,3378384
82.69,3087025,3378078
82.73,3087011,3378020
82.77,3087038,3378096
82.81,3087073,3378176
82.85,3087108,3378291
82.894,3087122,3378386
82.934,3087146,3378385
82.974,3087136,3378400
83.014,3087145,3378419
83.054,3087155,3378466
83.096,3087158,3378501
83.136,3087162,3378541
83.176,3087171,3378565
83.216,3087157,3378566
83.256,3087163,3378594
83.303,3087173,3378603
83.343,3087165,3378628
83.383,3087168,3378631
83.423,3087165,3378645
83.463,3087154,3378642
83.505,3087120,3378561
83.545,3087006,3378288
83.585,3086949,3378150
83.625,3086956,3378200
83.665,3086996,3378269
83.705,3087020,3378380
83.709,3087058,3378485
83.749,3087068,3378498
83.789,3087059,3378510
83.829,3087062,3378524
83.869,3087075,3378560
83.915,3087087,3378599
83.955,3087081,3378633
83.995,3087088,3378657
84.035,3087093,3378674
84.075,3087099,3378680
84.119,3087096,3378707
84.159,3087097,3378718
84.199,3087088,3378723
84.239,3087092,3378740
84.279,3087089,3378750
84.323,3087071,3378704
84.363,3086977,3378467
84.403,3086892,3378295
84.443,3086913,3378328
84.483,3086935,3378403
84.527,3086974,3378510
84.567,3087011,3378607
84.607,3087014,3378649
84.647,3087007,3378627
84.687,3086997,3378643
84.731,3087014,3378679
84.771,3087033,3378719
84.811,3087036,3378746
84.851,3087034,3378761
84.891,3087025,3378807
84.933,3087048,3378822
84.973,3087039,3378841
85.013,3087046,3378850
85.053,3087040,3378850
85.093,3087043,3378868
85.133,3087038,3378876
85.173,3087004,3378813
85.213,3086911,3378577
85.253,3086842,3378430
85.293,3086859,3378481
85.335,3086881,3378545
85.375,3086924,3378657
85.415,3086959,3378747
85.455,3086959,3378765
85.495,3086944,3378758
85.541,3086963,3378765
85.581,3086957,3378804
85.621,3086971,3378836
85.661,3086966,3378867
85.701,3086971,3378882
85.741,3086980,3378907
85.744,3086973,3378917
85.784,3086969,3378926
85.824,3086971,3378936
85.864,3086973,3378949
85.904,3086966,3378979
85.95,3086960,3378930
85.99,3086861,3378702
86.03,3086786,3378531
86.07,3086793,3378578
86.11,3086820,3378649
86.157,3086861,3378764
86.197,3086887,3378848
86.237,3086898,3378857
86.277,3086880,3378853
86.317,3086878,3378870
86.361,3086891,3378895
86.401,3086902,3378927
86.441,3086912,3378956
86.481,3086897,3378966
86.521,3086908,3379002
86.563,3086917,3379005
86.603,3086903,3379013
86.643,3086908,3379023
86.683,3086911,3379041
86.723,3086905,3379036
86.771,3086829,3378834
86.811,3086709,3378571
86.851,3086689,3378512
86.891,3086692,3378561
86.931,3086725,3378643
86.973,3086768,3378749
87.013,3086790,3378825
87.053,3086782,3378830
87.093,3086769,3378819
87.133,3086782,3378857
87.173,3086786,3378888
87.173,3086809,3378931
87.213,3086810,3378978
87.253,3086820,3378988
87.293,3086819,3379009
87.333,3086828,3379028
87.381,3086827,3379043
87.421,3086818,3379054
87.461,3086830,3379071
87.501,3086798,3378997
87.541,3086667,3378687
87.587,3086532,3378313
87.627,3086520,3378254
87.667,3086537,3378318
87.707,3086579,3378411
87.747,3086620,3378541
87.79,3086659,3378608
87.83,3086641,3378606
87.87,3086638,3378614
87.91,3086660,3378663
87.95,3086664,3378716
87.99,3086672,3378759
88.03,3086679,3378788
88.07,3086685,3378819
88.11,3086685,3378833
88.15,3086686,3378851
88.191,3086689,3378858
88.231,3086690,3378897
88.271,3086689,3378891
88.311,3086647,3378810
88.351,3086505,3378471
88.397,3086371,3378077
88.437,3086343,3378002
88.477,3086371,3378092
88.517,3086432,3378242
88.557,3086476,3378379
88.603,3086501,3378431
88.643,3086500,3378441
88.683,3086501,3378458
88.723,3086504,3378510
88.763,3086532,3378568
88.804,3086536,3378617
88.844,3086549,3378658
88.884,3086553,3378682
88.924,3086554,3378710
88.964,3086559,3378727
89.007,3086570,3378760
89.047,3086565,3378794
89.087,3086564,3378795
89.127,3086543,3378742
89.167,3086450,3378523
89.207,3086383,3378371
89.214,3086393,3378401
89.254,3086419,3378490
89.294,3086455,3378614
89.334,3086482,3378705
89.374,3086505,3378732
89.422,3086490,3378726
89.462,3086485,3378728
89.502,3086495,3378758
89.542,3086506,3378790
89.582,3086513,3378836
89.626,3086519,3378845
89.666,3086522,3378860
89.706,3086517,3378880
89.746,3086517,3378882
89.786,3086528,3378902
89.826,3086525,3378920
89.866,3086507,3378896
89.906,3086439,3378735
89.946,3086320,3378424
89.986,3086275,3378339
90.033,3086292,3378395
90.073,3086329,3378480
90.113,3086375,3378624
90.153,3086409,3378687
90.193,3086404,3378708
90.241,3086395,3378699
90.281,3086387,3378725
90.321,3086404,3378746
90.361,3086412,3378800
90.401,3086430,3378830
90.441,3086435,3378881
90.481,3086443,3378894
90.521,3086456,3378919
90.561,3086449,3378938
90.601,3086449,3378950
90.645,3086435,3378891
90.685,3086312,3378620
90.725,3086174,3378273
90.765,3086143,3378170
90.805,3086184,3378234
90.848,3086228,3378358
90.888,3086283,3378513
90.928,3086303,3378593
90.968,3086289,3378611
91.008,3086308,3378624
91.054,3086295,3378659
91.094,3086323,3378731
91.134,3086334,3378769
91.174,3086322,3378809
91.214,3086328,3378827
91.255,3086336,3378845
91.295,3086330,3378868
91.335,3086337,3378890
91.375,3086335,3378911
91.415,3086341,3378907
91.456,3086322,3378888
91.496,3086225,3378651
91.536,3086107,3378359
91.576,3086084,3378304
91.616,3086125,3378371
91.658,3086157,3378469
91.698,3086208,3378618
91.738,3086227,3378676
91.778,3086230,3378697
91.818,3086229,3378718
91.859,3086233,3378742
91.899,3086239,3378773
91.939,3086235,3378816
91.979,3086245,3378854
92.019,3086253,3378868
92.065,3086249,3378882
