Time (s),Red,IR
12.671,2811921,3097441
12.711,2813107,3099488
12.752,2813739,3100616
12.792,2813763,3100731
12.832,2813155,3099614
12.872,2812759,3098750
12.912,2812585,3098321
12.958,2812518,3098160
12.998,2812238,3097798
13.038,2812134,3097707
13.078,2811897,3097446
13.118,2811524,3096924
13.158,2811587,3096853
13.162,2812427,3098157
13.202,2813119,3099453
13.242,2813348,3099952
13.282,2813139,3099582
13.322,2813118,3099409
13.368,2813737,3100162
13.408,2814105,3100620
13.448,2814101,3100707
13.488,2814036,3100680
13.528,2813735,3100145
13.57,2812826,3098399
13.61,2813111,3098885
13.65,2813934,3100364
13.69,2814388,3101350
13.73,2814861,3102308
13.774,2814932,3102514
13.814,2814069,3100835
13.854,2813505,3099695
13.894,2813431,3099468
13.934,2813151,3099137
13.976,2812909,3098768
14.016,2812499,3098267
14.056,2811943,3097688
14.096,2811781,3097481
14.136,2812193,3097939
14.181,2812995,3099208
14.221,2813264,3099661
14.261,2813247,3099633
14.301,2813072,3099364
14.341,2812540,3098412
14.387,2812458,3098278
14.427,2812937,3099061
14.467,2813049,3099251
14.507,2813657,3100304
14.547,2813967,3100774
14.595,2813079,3099417
14.635,2812811,3099006
14.675,2813109,3099391
14.715,2814395,3101473
14.755,2815139,3102777
14.795,2815192,3102812
14.802,2814980,3102122
14.842,2814790,3101570
14.882,2814761,3101430
14.922,2814978,3101912
14.962,2814441,3101272
15.005,2813908,3100626
15.045,2813250,3099628
15.085,2812845,3098927
15.125,2812698,3098571
15.165,2812909,3098936
15.21,2813415,3099935
15.25,2813652,3100541
15.29,2813235,3099963
15.33,2812881,3099351
15.37,2813078,3099502
15.417,2812936,3098898
15.457,2812760,3098472
15.497,2812286,3097817
15.537,2812084,3097670
15.577,2811779,3097265
15.624,2811691,3097227
15.664,2811864,3097539
15.704,2812584,3098883
15.744,2813133,3099951
15.784,2813247,3100238
15.827,2812895,3099584
15.867,2812374,3098626
15.907,2812088,3097951
15.947,2812308,3098200
15.987,2812528,3098570
16.027,2812520,3098557
16.032,2812338,3098179
16.072,2811840,3097378
16.112,2811744,3097161
16.152,2812393,3098027
16.192,2813092,3099308
16.234,2813275,3099793
16.274,2813175,3099810
16.314,2812850,3099249
16.354,2812883,3099097
16.394,2813450,3099897
16.438,2813804,3100451
16.478,2813653,3100317
16.518,2813456,3100224
16.558,2812812,3099276
16.598,2812205,3098157
16.643,2812005,3097465
16.683,2812324,3097810
16.723,2812637,3098402
16.763,2812727,3098705
16.803,2812562,3098629
16.846,2812406,3098493
16.886,2812209,3098066
16.926,2812486,3098439
16.966,2812630,3098679
17.006,2812552,3098669
17.046,2812386,3098542
17.086,2811886,3097722
17.126,2811718,3097415
17.166,2811910,3097579
17.206,2812304,3098111
17.254,2812330,3098087
17.294,2811900,3097368
17.334,2811580,3096914
17.374,2811623,3097013
17.414,2811930,3097548
17.456,2812324,3098276
17.496,2812367,3098468
17.536,2812307,3098568
17.576,2811846,3097934
17.616,2811540,3097467
17.656,2811636,3097489
17.696,2812267,3098419
17.736,2812920,3099584
17.776,2813232,3100190
17.816,2813239,3100145
17.863,2812961,3099515
17.903,2812740,3098975
17.943,2812855,3098950
17.983,2812902,3099058
18.023,2813098,3099551
18.063,2813426,3100378
18.068,2812630,3099133
18.108,2811917,3098013
18.148,2812028,3098022
18.188,2812652,3098987
18.228,2813135,3099940
18.275,2813077,3099956
18.315,2812902,3099736
18.355,2812733,3099261
18.395,2812750,3098821
18.435,2812938,3098807
18.475,2812807,3098648
18.515,2812720,3098832
18.555,2812313,3098314
18.595,2811686,3097482
18.635,2811528,3097262
18.677,2811709,3097476
18.717,2812309,3098350
18.757,2812744,3099132
18.797,2812623,3099125
18.837,2812056,3098268
18.882,2812090,3098213
18.922,2812790,3099104
18.962,2813275,3099690
19.002,2813140,3099388
19.042,2813153,3099516
19.085,2812327,3098258
19.125,2811525,3097163
19.165,2811482,3097085
19.205,2811884,3097634
19.245,2812554,3098763
19.287,2812874,3099399
19.327,2812584,3098891
19.367,2812331,3098319
19.407,2812484,3098444
19.447,2812780,3098927
19.487,2812951,3099446
19.527,2813096,3099938
19.567,2812263,3098519
19.607,2811252,3096840
19.647,2811014,3096360
19.692,2811511,3096981
19.732,2812230,3098156
19.772,2812690,3099053
19.812,2812765,3099301
19.852,2812439,3098639
19.892,2812404,3098422
19.932,2812537,3098763
19.972,2812827,3099601
20.012,2812382,3099161
20.052,2811799,3098199
20.098,2811731,3097647
20.138,2812008,3097740
20.178,2812457,3098472
20.218,2812935,3099397
20.258,2813050,3099685
20.303,2812691,3099089
20.343,2812771,3099075
20.383,2813094,3099473
20.423,2813079,3099436
20.463,2813107,3099742
20.504,2812758,3099309
20.544,2812133,3098370
20.584,2812009,3098086
20.624,2812111,3098194
20.664,2812136,3098264
20.709,2812309,3098401
20.749,2812404,3098402
20.789,2812194,3098052
20.829,2812294,3098231
20.869,2812822,3099135
20.913,2813011,3099669
20.953,2812956,3099792
20.993,2812381,3098917
21.033,2811995,3098217
21.073,2812167,3098236
21.116,2812558,3098758
21.156,2813023,3099637
21.196,2813200,3100227
21.236,2812982,3099803
21.276,2812476,3098445
21.32,2812712,3098508
21.36,2812726,3098483
21.4,2812862,3098811
21.44,2813113,3099620
21.48,2813164,3099860
21.521,2812644,3098964
21.561,2812241,3098213
21.601,2812192,3098119
21.641,2812740,3099106
21.681,2813128,3099956
21.722,2813092,3099938
21.762,2812750,3099214
21.802,2812244,3098139
21.842,2812099,3097619
21.882,2812223,3097750
21.928,2812393,3098214
21.968,2812214,3098129
22.008,2812053,3097991
22.048,2811972,3097909
22.088,2812093,3098125
22.128,2812528,3098975
22.128,2812897,3099727
22.168,2812946,3099806
22.208,2812466,3098893
22.248,2812510,3098816
22.288,2812859,3099346
22.331,2812814,3099093
22.371,2812334,3098108
22.411,2811968,3097361
22.451,2811669,3096911
22.491,2811838,3097287
22.538,2812490,3098570
22.578,2812935,3099517
22.618,2812924,3099496
22.658,2812516,3098650
22.698,2812244,3098088
22.743,2812191,3098040
22.783,2812363,3098351
22.823,2812278,3098433
22.863,2811960,3097940
22.903,2811579,3097154
22.946,2811439,3096811
22.986,2811510,3096876
23.026,2811741,3097230
23.066,2812119,3097910
23.106,2812031,3097902
23.15,2811830,3097582
23.19,2811906,3097630
23.23,2812108,3097831
23.27,2812244,3098150
23.31,2812564,3098876
23.352,2812149,3098386
23.392,2811870,3097963
23.432,2811677,3097490
23.472,2811830,3097408
23.512,2812293,3098114
23.555,2812881,3099178
23.595,2812769,3099090
23.635,2812204,3098322
23.675,2811954,3098009
23.715,2812263,3098410
23.759,2812882,3099522
23.799,2812915,3099666
23.839,2812339,3098875
23.879,2812050,3098310
23.919,2812048,3098180
23.959,2812380,3098680
23.963,2812582,3098942
24.003,2812342,3098443
24.043,2811909,3097584
24.083,2811500,3096700
24.123,2811330,3096332
24.167,2811684,3096922
24.207,2812141,3097899
24.247,2812109,3097964
24.287,2811748,3097312
24.327,2811661,3097041
24.37,2811944,3097414
24.41,2812327,3098148
24.45,2812539,3098724
24.49,2812436,3098705
24.53,2811838,3097385
24.571,2811550,3096470
24.611,2811754,3096590
24.651,2811810,3096665
24.691,2811788,3096845
24.731,2812110,3097746
24.772,2811507,3096951
24.812,2811097,3096294
24.852,2811162,3096184
24.892,2811777,3097186
24.932,2812506,3098719
24.975,2812716,3099283
25.015,2812612,3099149
25.055,2812303,3098364
25.095,2811907,3097152
25.135,2812020,3097148
25.179,2812118,3097386
25.219,2812088,3097550
25.259,2811410,3096655
25.299,2811170,3096231
25.339,2811318,3096339
25.38,2811754,3097126
25.42,2812388,3098429
25.46,2812786,3099351
25.5,2812726,3099341
25.54,2812567,3098865
25.584,2812351,3098330
25.624,2812510,3098546
25.664,2812422,3098267
25.704,2812449,3098248
25.744,2811681,3097012
25.784,2811287,3096419
25.824,2811249,3096434
25.864,2811479,3096955
25.904,2812097,3098190
25.944,2812480,3099046
25.986,2812378,3098920
26.026,2811911,3098081
26.066,2811716,3097612
26.106,2811753,3097576
26.146,2811703,3097603
26.191,2811380,3097130
26.231,2810703,3095675
26.271,2810468,3095090
26.311,2810821,3095558
26.351,2811448,3096664
26.392,2811855,3097666
26.432,2811670,3097594
26.472,2811238,3096976
26.512,2811191,3096720
26.552,2811515,3097156
26.596,2812212,3098480
26.636,2812584,3099434
26.676,2812001,3098647
26.716,2811226,3097284
26.756,2810732,3096002
26.797,2811140,3096305
26.837,2811983,3097734
26.877,2812296,3098357
26.917,2812217,3098285
26.957,2811644,3097550
26.999,2811470,3097266
27.039,2811891,3097747
27.079,2812384,3098573
27.119,2812552,3099185
27.159,2811948,3098319
27.206,2811422,3097372
27.246,2811415,3097148
27.286,2811876,3097738
27.326,2812323,3098419
27.366,2812228,3098190
27.41,2811716,3097308
27.45,2811272,3096516
27.49,2811294,3096568
27.53,2811891,3097499
27.57,2812393,3098476
27.616,2812399,3098841
27.656,2811796,3098027
27.696,2811163,3096921
27.736,2810992,3096441
27.776,2811169,3096658
27.819,2811759,3097747
27.859,2812301,3098894
27.899,2812079,3098436
27.939,2811356,3096831
27.979,2811003,3096030
28.02,2811436,3096652
28.06,2811896,3097623
28.1,2812382,3098832
28.14,2811980,3098345
28.18,2811467,3097399
28.22,2811121,3096728
28.227,2811224,3096873
28.267,2811951,3098228
28.307,2812292,3098886
28.347,2812283,3098961
28.387,2811678,3097864
28.434,2811224,3096694
28.474,2811393,3096419
28.514,2811255,3096111
28.554,2811237,3096234
28.594,2810840,3095889
28.64,2810729,3095738
28.68,2810632,3095455
28.72,2810841,3095734
28.76,2811601,3097183
28.8,2811924,3098057
28.845,2812206,3098651
28.885,2811830,3098038
28.925,2811528,3097490
28.965,2811456,3097215
29.005,2811726,3097364
29.045,2811792,3097341
29.085,2811272,3096617
29.125,2810688,3095868
29.165,2810663,3095768
29.205,2811059,3096376
29.248,2811773,3097679
29.288,2812117,3098466
29.328,2811919,3098222
29.368,2811505,3097527
29.408,2811171,3096845
29.449,2811351,3097029
29.489,2811798,3097777
29.529,2812240,3098773
29.569,2811782,3097872
29.609,2810778,3095799
29.655,2810732,3095345
29.695,2811339,3096147
29.735,2811908,3097403
29.775,2812125,3098097
29.815,2812295,3098607
29.855,2812058,3098119
29.86,2812077,3097829
29.9,2812161,3097837
29.94,2812459,3098388
29.98,2813004,3099746
30.02,2812496,3099089
30.064,2811432,3097290
30.104,2810843,3095854
30.144,2810592,3095086
30.184,2810891,3095580
30.224,2811353,3096568
30.266,2811620,3097313
30.306,2811456,3097183
30.346,2811466,3097190
30.386,2811597,3097325
30.426,2811802,3097719
30.471,2811942,3098185
30.511,2811641,3097975
30.551,2811242,3097356
30.591,2811157,3097032
30.631,2811234,3097007
30.677,2811703,3097641
30.717,2812051,3098161
30.757,2811921,3097995
30.797,2811634,3097494
30.837,2811373,3097077
30.88,2811350,3097000
30.92,2811804,3097809
30.96,2812102,3098425
31,2812174,3098705
31.04,2811582,3097826
31.081,2811208,3097091
31.121,2811223,3096875
31.161,2811723,3097543
31.201,2812260,3098685
31.241,2812425,3099013
31.283,2812143,3098291
31.323,2811556,3096983
31.363,2811438,3096616
31.403,2811616,3096926
31.443,2812080,3097950
31.486,2812255,3098558
31.526,2811964,3098279
31.566,2811409,3097282
31.606,2811207,3096755
31.646,2811405,3096937
31.687,2812568,3099289
31.727,2812623,3099506
31.767,2812191,3098527
31.807,2811429,3096718
31.847,2811436,3096472
31.89,2811968,3097361
31.93,2811988,3097628
31.97,2811727,3097607
32.01,2811174,3096888
32.05,2811099,3096543
32.094,2811187,3096576
32.134,2811856,3097780
32.174,2812330,3098843
32.214,2812438,3099205
32.254,2812379,3099072
32.298,2812306,3098755
32.338,2812042,3097835
32.378,2812219,3097790
32.418,2812013,3097468
32.458,2811836,3097503
32.503,2811244,3096919
32.543,2811031,3096560
32.583,2811148,3096624
32.623,2811708,3097476
32.663,2812053,3098268
32.706,2812123,3098557
32.746,2811910,3098285
32.786,2811794,3097982
32.826,2811758,3097703
32.866,2812105,3098214
32.909,2812003,3098050
32.949,2811531,3097083
32.989,2810672,3095644
33.029,2810401,3095057
33.069,2810348,3094951
33.112,2810547,3095347
33.152,2811130,3096575
33.192,2811272,3097088
33.232,2811346,3097326
33.272,2811154,3096898
33.318,2811010,3096487
33.358,2811141,3096561
33.398,2811323,3096965
33.438,2811329,3097284
33.478,2810625,3096096
33.52,2810165,3094807
33.56,2810151,3094607
33.6,2810695,3095613
33.64,2811432,3097153
33.68,2811653,3097789
33.72,2811796,3098138
33.724,2811594,3097816
33.764,2811323,3097059
33.804,2811215,3096707
33.844,2811453,3097131
33.884,2811705,3097717
33.925,2811392,3097295
33.965,2811138,3096777
34.005,2810613,3095530
34.045,2810472,3094975
34.085,2811070,3096028
34.127,2811481,3096969
34.167,2811507,3097145
34.207,2811247,3096636
34.247,2811003,3096066
34.287,2810888,3095770
34.333,2811026,3095983
34.373,2811207,3096442
34.413,2811596,3097432
34.453,2811263,3096966
34.493,2810868,3096244
34.534,2810770,3095930
34.574,2810725,3095599
34.614,2811192,3096240
34.654,2811564,3096867
34.694,2811499,3096883
34.736,2811244,3096414
34.776,2810984,3095917
34.816,2810911,3095825
34.856,2811160,3096268
34.896,2811232,3096482
34.936,2811332,3096886
34.976,2810886,3096222
35.016,2810609,3095633
35.056,2810545,3095422
35.096,2810742,3095712
35.14,2811043,3096064
35.18,2811311,3096423
35.22,2811417,3096652
35.26,2811215,3096274
35.3,2810843,3095592
35.346,2811026,3095919
35.386,2811256,3096359
35.426,2811517,3097009
35.466,2811206,3096660
35.506,2810777,3095933
35.55,2810662,3095643
35.59,2810803,3095822
35.63,2811325,3096870
35.67,2811919,3098080
35.71,2811556,3097275
35.754,2810848,3095716
35.794,2810505,3094961
35.834,2810677,3095170
35.874,2811045,3095963
35.914,2811573,3097261
35.954,2811112,3096814
35.961,2810690,3095963
36.001,2810498,3095433
36.041,2810483,3095381
36.081,2811163,3096587
36.121,2811922,3098107
36.165,2812146,3098729
36.205,2811639,3097594
36.245,2810750,3095512
36.285,2810626,3095025
36.325,2810840,3095434
36.369,2811164,3096211
36.409,2810787,3096048
36.449,2810512,3095666
36.489,2810592,3095606
36.529,2810770,3095894
36.573,2811335,3097057
36.613,2811910,3098344
36.653,2812028,3098773
36.693,2811866,3098496
36.733,2811563,3097616
36.777,2811184,3096445
36.817,2811391,3096410
36.857,2811578,3096847
36.897,2811630,3097274
36.937,2811340,3097079
36.979,2811001,3096515
37.019,2810755,3096111
37.059,2810817,3096189
37.099,2811616,3097559
37.139,2812125,3098597
37.185,2812267,3099044
37.225,2811932,3098457
37.265,2811887,3098201
37.305,2811929,3098002
37.345,2812338,3098347
37.385,2811608,3097176
37.425,2811015,3096126
37.465,2810869,3096020
37.505,2811069,3096563
37.545,2811696,3097787
37.592,2812155,3098723
37.632,2811990,3098493
37.672,2811570,3097744
37.712,2811487,3097445
37.752,2811785,3097892
37.793,2811957,3098387
37.833,2811651,3098065
37.873,2810920,3096535
37.913,2810637,3095634
37.953,2810809,3095778
38,2811499,3097012
38.04,2812056,3098282
38.08,2812205,3098739
38.12,2812034,3098497
38.16,2811804,3097947
38.206,2811319,3096807
38.246,2811687,3097344
38.286,2812000,3098020
38.326,2811848,3098097
38.366,2811602,3097735
38.41,2810912,3096019
38.45,2810582,3095059
38.49,2810814,3095496
38.53,2811537,3096901
38.57,2812074,3098173
38.614,2812071,3098405
38.654,2811732,3097870
38.694,2811486,3097288
38.734,2811527,3097247
38.774,2811491,3097500
38.819,2811090,3097298
38.859,2811026,3097022
38.899,2811087,3096937
38.939,2811221,3096941
38.979,2811766,3097768
39.022,2811792,3097976
39.062,2811286,3096863
39.102,2810983,3096286
39.142,2811240,3096649
39.182,2811587,3097578
39.226,2811301,3097415
39.266,2810959,3096653
39.306,2810833,3096425
39.346,2811526,3097746
39.386,2812041,3099005
39.428,2811869,3098772
39.468,2811336,3097392
39.508,2810828,3095909
39.548,2810966,3095843
39.588,2810992,3095977
39.629,2811214,3096889
39.669,2810619,3096136
39.709,2810358,3095507
39.749,2810595,3095840
39.789,2811851,3098299
39.831,2812442,3099614
39.871,2812305,3099462
39.911,2811403,3097849
39.951,2810783,3096483
39.991,2810841,3096195
40.038,2811224,3096780
40.078,2810874,3096323
40.118,2810248,3095197
40.158,2810222,3095331
40.198,2810926,3096746
40.238,2811827,3098558
40.278,2812042,3099006
40.318,2811728,3098478
40.358,2811325,3097528
40.398,2811027,3096630
40.444,2811285,3097023
40.484,2811843,3098377
40.524,2810985,3097141
40.564,2810058,3094857
40.604,2809987,3094352
40.649,2810735,3095685
40.689,2811451,3097527
40.729,2811771,3098464
40.769,2811430,3097877
40.809,2810840,3096562
40.854,2810510,3095727
40.894,2810913,3096336
40.934,2811018,3096798
40.974,2810404,3096140
41.014,2810070,3095334
41.054,2809938,3094568
41.058,2810475,3095230
41.098,2810789,3095857
41.138,2810776,3096051
41.178,2810392,3095420
41.218,2810338,3095248
41.263,2810446,3095421
41.303,2810850,3096175
41.343,2810854,3096584
41.383,2810237,3095750
41.423,2810048,3095372
41.469,2810188,3095570
41.509,2811007,3097057
41.549,2811674,3098279
41.589,2811544,3097806
41.629,2811065,3096764
41.675,2810475,3095438
41.715,2810359,3095174
41.755,2810688,3095810
41.795,2811212,3097253
41.835,2810510,3096436
41.882,2810245,3095859
41.922,2810660,3096511
41.962,2811578,3098335
42.002,2812113,3099512
42.042,2812237,3099982
42.088,2811579,3098644
42.128,2810529,3095908
42.168,2810383,3095269
42.208,2810922,3096209
42.248,2810885,3096657
42.288,2810339,3096391
42.29,2810086,3095853
42.33,2810130,3095685
42.37,2810988,3097117
42.41,2811550,3098493
42.45,2811475,3098625
42.495,2811532,3098717
42.535,2811200,3097900
42.575,2811101,3097181
42.615,2811404,3097304
42.655,2811652,3097953
42.701,2810672,3096544
42.741,2810158,3095583
42.781,2810252,3095752
42.821,2810897,3096943
42.861,2811435,3098066
42.907,2811373,3098073
42.947,2811117,3097666
42.987,2810758,3096811
43.027,2810681,3096445
43.067,2811086,3096998
43.112,2810858,3096559
43.152,2809865,3094956
43.192,2809535,3094095
43.232,2809679,3094117
43.272,2809947,3094648
43.314,2810781,3096511
43.354,2811281,3097742
43.394,2810920,3097302
43.434,2810573,3096550
43.474,2810457,3096097
43.519,2810755,3096472
43.559,2811186,3097328
43.599,2811218,3097642
43.639,2809984,3095178
43.679,2809627,3094030
43.721,2809870,3094168
43.761,2810457,3095223
43.801,2810876,3096343
43.841,2811366,3097699
43.881,2811094,3097215
43.928,2810982,3096391
43.968,2811340,3097277
44.008,2811937,3098825
44.048,2811267,3097946
44.088,2810135,3095512
44.13,2809618,3094101
44.17,2809853,3094375
44.21,2810756,3096019
44.25,2811055,3096796
44.29,2811068,3097134
44.337,2810789,3096567
44.377,2810524,3095962
44.417,2810952,3096784
44.457,2811323,3097662
44.497,2810773,3097183
44.538,2810350,3096512
44.578,2810102,3095578
44.618,2810365,3095414
44.658,2810915,3096413
44.698,2810961,3096666
44.743,2810492,3095952
44.783,2810481,3095684
44.823,2810250,3095189
44.863,2810859,3096314
44.903,2811504,3097701
44.944,2811266,3097815
44.984,2810409,3096628
45.024,2810222,3096166
45.064,2810265,3096088
45.104,2810838,3096708
45.148,2811103,3096930
45.188,2811081,3096867
45.228,2810847,3096408
45.268,2810465,3095668
45.308,2810521,3095810
45.349,2811131,3096913
45.389,2811714,3098382
45.429,2810809,3097487
45.469,2810300,3096504
45.509,2810343,3096303
45.555,2810852,3097140
45.595,2811385,3098109
45.635,2811125,3097363
45.675,2810864,3096522
45.715,2810532,3095765
45.755,2810574,3095784
45.76,2811067,3096751
45.8,2811235,3097513
45.84,2810427,3096955
45.88,2810141,3096438
45.92,2810403,3096536
45.965,2811350,3098159
46.005,2811557,3098671
46.045,2811439,3098479
46.085,2810916,3097313
46.125,2810586,3096150
46.17,2810571,3096090
46.21,2810971,3096729
46.25,2811506,3098036
46.29,2810769,3097316
46.33,2810445,3096834
46.373,2810366,3096473
46.413,2810615,3096854
46.453,2811175,3097946
46.493,2811171,3098184
46.533,2811016,3097941
46.576,2810527,3096585
46.616,2810479,3096051
46.656,2811211,3097287
46.696,2811503,3097980
46.736,2810974,3097521
46.783,2810428,3096926
46.823,2810308,3096541
46.863,2810371,3096469
46.903,2810816,3097151
46.943,2811190,3097990
46.986,2811210,3098235
47.026,2811282,3098179
47.066,2810750,3096687
47.106,2810596,3096067
47.146,2810993,3096724
47.189,2811234,3097458
47.229,2810707,3097347
47.269,2810456,3097128
47.309,2810439,3096979
47.349,2810829,3097383
47.389,2811213,3098220
47.391,2811388,3098657
47.431,2811468,3098796
47.471,2811184,3098249
47.511,2810854,3097286
47.551,2811169,3097362
47.597,2811403,3097861
47.637,2811003,3097425
47.677,2810513,3096954
47.717,2810348,3096603
47.757,2810373,3096375
47.8,2810981,3097372
47.84,2811448,3098408
47.88,2811460,3098586
47.92,2811492,3098702
47.96,2811404,3098432
48.005,2810821,3096781
48.045,2810772,3096257
48.085,2810881,3096488
48.125,2810552,3096272
48.165,2810151,3095871
48.212,2810116,3095782
48.252,2810362,3096037
48.292,2810858,3096980
48.332,2811357,3098114
48.372,2811378,3098287
48.414,2811087,3097789
48.454,2810689,3097009
48.494,2810494,3096152
48.534,2810620,3096005
48.574,2810645,3096294
48.619,2810229,3096142
48.659,2810051,3096111
48.699,2810031,3096137
48.739,2810408,3096698
48.779,2811533,3098859
48.821,2811787,3099468
48.861,2811605,3099237
48.901,2811765,3099536
48.941,2811217,3098283
48.981,2810342,3096074
49.022,2810584,3096096
49.062,2811439,3097786
49.102,2811252,3097791
49.142,2810532,3096859
49.182,2810348,3096502
49.222,2810506,3096722
49.227,2811376,3098308
49.267,2811609,3098814
49.307,2811858,3099354
49.347,2811844,3099337
49.387,2810876,3097132
49.43,2810196,3095149
49.47,2810318,3095030
49.51,2810618,3095633
49.55,2810769,3096220
49.59,2810137,3095605
49.637,2810052,3095421
49.677,2810118,3095355
49.717,2810493,3095937
49.757,2811075,3097077
49.797,2811222,3097611
49.842,2810987,3097343
49.882,2810648,3096150
49.922,2810436,3095343
49.962,2810936,3096218
50.002,2811038,3096686
50.048,2810576,3096373
50.088,2810027,3095648
50.128,2809995,3095320
50.168,2810288,3095642
50.208,2811047,3097112
50.248,2811322,3097804
50.288,2811122,3097542
50.328,2810755,3096838
50.368,2810344,3095379
50.408,2810166,3094645
50.45,2810583,3095243
50.49,2810601,3095333
50.53,2810460,3095360
50.57,2810288,3095273
50.61,2810160,3095054
50.654,2810017,3094757
50.694,2809841,3094530
50.734,2809865,3094720
50.774,2810152,3095373
50.814,2810061,3095301
50.86,2809470,3094025
50.9,2809159,3093278
50.94,2809121,3093170
50.98,2809163,3093363
51.02,2809300,3093823
51.06,2809592,3094656
51.065,2809836,3095345
51.105,2809852,3095491
51.145,2809797,3095526
51.185,2809842,3095714
51.225,2809963,3095945
51.269,2810165,3096195
51.309,2810094,3095577
51.349,2809833,3094836
51.389,2809768,3094773
51.429,2809819,3094904
51.472,2809981,3095373
51.512,2810130,3095821
51.552,2810230,3096063
51.592,2810248,3096087
51.632,2810269,3096157
51.674,2810373,3096427
51.714,2810511,3096843
51.754,2810547,3096783
51.794,2810197,3095622
51.834,2810009,3095117
51.875,2810017,3095154
51.915,2810113,3095415
51.955,2810239,3095777
51.995,2810339,3096023
52.035,2810356,3096044
52.081,2810338,3096018
52.121,2810340,3096003
52.161,2810343,3095998
52.201,2810272,3095853
52.241,2809920,3094947
52.286,2809521,3093886
52.326,2809418,3093638
52.366,2809420,3093698
52.406,2809514,3093974
52.446,2809648,3094417
52.488,2809811,3094732
52.528,2809800,3094757
52.568,2809787,3094782
52.608,2809866,3094891
52.648,2809957,3095047
52.694,2809797,3094308
52.734,2809725,3093860
52.774,2809905,3094098
52.814,2810114,3094562
52.854,2810175,3094817
52.899,2810172,3094915
52.939,2810251,3095038
