Time (s),Red,IR
1085.798,2817143,3099102
1085.838,2817136,3099127
1085.878,2817133,3099168
1085.918,2817139,3099166
1085.958,2817069,3098936
1086.005,2816927,3098507
1086.045,2816854,3098317
1086.085,2816863,3098326
1086.125,2816861,3098349
1086.165,2816845,3098356
1086.209,2816892,3098509
1086.249,2816960,3098654
1086.289,2816963,3098688
1086.329,2816965,3098724
1086.369,2816989,3098782
1086.416,2817011,3098831
1086.456,2817042,3098915
1086.496,2817046,3098973
1086.536,2817081,3099037
1086.576,2817096,3099086
1086.62,2817112,3099109
1086.66,2817094,3099129
1086.7,2817100,3099184
1086.74,2817132,3099249
1086.78,2817139,3099294
1086.82,2817124,3099305
1086.823,2817132,3099323
1086.863,2817126,3099361
1086.903,2817125,3099374
1086.943,2817072,3099232
1086.983,2816931,3098857
1087.027,2816817,3098553
1087.067,2816775,3098469
1087.107,2816765,3098448
1087.147,2816785,3098475
1087.187,2816832,3098587
1087.227,2816848,3098704
1087.267,2816866,3098734
1087.307,2816868,3098755
1087.347,2816879,3098818
1087.387,2816919,3098878
1087.428,2816931,3098951
1087.468,2816966,3098998
1087.508,2816972,3099046
1087.548,2816981,3099100
1087.588,2816986,3099118
1087.634,2816986,3099158
1087.674,2817004,3099196
1087.714,2817022,3099234
1087.754,2817038,3099258
1087.794,2817041,3099272
1087.834,2817054,3099313
1087.874,2817051,3099357
1087.914,2817068,3099381
1087.954,2817030,3099266
1087.994,2816901,3098882
1088.039,2816801,3098626
1088.079,2816792,3098587
1088.119,2816772,3098575
1088.159,2816778,3098576
1088.199,2816821,3098692
1088.244,2816871,3098832
1088.284,2816868,3098859
1088.324,2816865,3098870
1088.364,2816891,3098924
1088.404,2816919,3099016
1088.445,2816946,3099061
1088.485,2816944,3099111
1088.525,2816975,3099162
1088.565,2816993,3099208
1088.605,2816992,3099228
1088.651,2816976,3099246
1088.691,2817000,3099285
1088.731,2817008,3099311
1088.771,2816995,3099348
1088.811,2817003,3099370
1088.851,2817011,3099398
1088.857,2817024,3099424
1088.897,2817018,3099406
1088.937,2816920,3099137
1088.977,2816765,3098723
1089.017,2816712,3098592
1089.064,2816689,3098579
1089.104,2816684,3098544
1089.144,2816684,3098566
1089.184,2816723,3098683
1089.224,2816746,3098789
1089.264,2816751,3098813
1089.304,2816755,3098843
1089.344,2816764,3098884
1089.384,2816791,3098941
1089.424,2816815,3099015
1089.468,2816839,3099072
1089.508,2816858,3099122
1089.548,2816870,3099193
1089.588,2816884,3099237
1089.628,2816906,3099290
1089.672,2816920,3099305
1089.712,2816924,3099321
1089.752,2816921,3099347
1089.792,2816928,3099386
1089.832,2816939,3099421
1089.874,2816947,3099433
1089.914,2816901,3099322
1089.954,2816759,3098941
1089.994,2816670,3098697
1090.034,2816654,3098635
1090.08,2816628,3098633
1090.12,2816644,3098632
1090.16,2816667,3098687
1090.2,2816705,3098821
1090.24,2816714,3098858
1090.287,2816733,3098885
1090.327,2816756,3098939
1090.367,2816772,3098990
1090.407,2816798,3099059
1090.447,2816814,3099123
1090.487,2816865,3099212
1090.489,2816880,3099288
1090.529,2816898,3099328
1090.569,2816903,3099354
1090.609,2816929,3099381
1090.649,2816918,3099411
1090.691,2816941,3099444
1090.731,2816946,3099492
1090.771,2816951,3099512
1090.811,2816927,3099446
1090.851,2816813,3099125
1090.898,2816684,3098814
1090.938,2816651,3098699
1090.978,2816644,3098695
1091.018,2816640,3098674
1091.058,2816653,3098731
1091.101,2816699,3098869
1091.141,2816730,3098934
1091.181,2816723,3098923
1091.221,2816729,3098955
1091.261,2816756,3099018
1091.303,2816770,3099075
1091.343,2816787,3099173
1091.383,2816824,3099244
1091.423,2816833,3099305
1091.463,2816845,3099336
1091.511,2816870,3099378
1091.551,2816883,3099428
1091.591,2816890,3099459
1091.631,2816904,3099484
1091.671,2816921,3099532
1091.716,2816932,3099582
1091.756,2816921,3099546
1091.796,2816797,3099231
1091.836,2816660,3098888
1091.876,2816616,3098788
1091.918,2816615,3098751
1091.958,2816596,3098732
1091.998,2816605,3098751
1092.038,2816633,3098886
1092.078,2816664,3098938
1092.121,2816684,3098998
1092.161,2816715,3099065
1092.201,2816716,3099110
1092.241,2816738,3099188
1092.281,2816760,3099254
1092.323,2816776,3099321
1092.363,2816788,3099361
1092.403,2816817,3099402
1092.443,2816831,3099458
1092.483,2816838,3099489
1092.524,2816851,3099528
1092.564,2816876,3099557
1092.604,2816891,3099606
1092.644,2816894,3099638
1092.684,2816860,3099549
1092.731,2816721,3099162
1092.771,2816618,3098881
1092.811,2816581,3098827
1092.851,2816565,3098801
1092.891,2816580,3098815
1092.933,2816612,3098919
1092.973,2816658,3099035
1093.013,2816656,3099064
1093.053,2816663,3099076
1093.093,2816679,3099149
1093.139,2816707,3099220
1093.179,2816731,3099265
1093.219,2816736,3099357
1093.259,2816781,3099419
1093.299,2816813,3099476
1093.343,2816823,3099505
1093.383,2816817,3099552
1093.423,2816841,3099585
1093.463,2816838,3099595
1093.503,2816850,3099641
1093.55,2816873,3099667
1093.59,2816881,3099728
1093.63,2816897,3099747
1093.67,2816852,3099676
1093.71,2816734,3099341
1093.753,2816622,3099037
1093.793,2816581,3098936
1093.833,2816565,3098920
1093.873,2816578,3098933
1093.913,2816599,3099013
1093.953,2816617,3099125
1093.958,2816657,3099171
1093.998,2816664,3099178
1094.038,2816638,3099190
1094.078,2816666,3099229
1094.118,2816671,3099297
1094.159,2816680,3099352
1094.199,2816711,3099411
1094.239,2816735,3099442
1094.279,2816723,3099462
1094.319,2816737,3099507
1094.362,2816736,3099538
1094.402,2816748,3099588
1094.442,2816767,3099614
1094.482,2816770,3099642
1094.522,2816767,3099661
1094.568,2816773,3099685
1094.608,2816781,3099691
1094.648,2816709,3099499
1094.688,2816559,3099090
1094.728,2816481,3098930
1094.771,2816466,3098880
1094.811,2816474,3098890
1094.851,2816487,3098923
1094.891,2816512,3099032
1094.931,2816526,3099109
1094.976,2816531,3099107
1095.016,2816537,3099138
1095.056,2816552,3099179
1095.096,2816579,3099229
1095.136,2816596,3099291
1095.182,2816594,3099333
1095.222,2816621,3099367
1095.262,2816643,3099428
1095.302,2816650,3099441
1095.342,2816645,3099472
1095.382,2816678,3099548
1095.422,2816700,3099580
1095.462,2816703,3099616
1095.502,2816715,3099684
1095.542,2816751,3099737
1095.587,2816781,3099796
1095.627,2816730,3099648
1095.667,2816576,3099238
1095.707,2816483,3099016
1095.747,2816464,3098975
1095.787,2816464,3098976
1095.788,2816463,3099010
1095.828,2816506,3099112
1095.868,2816533,3099190
1095.908,2816547,3099209
1095.948,2816560,3099221
1095.993,2816559,3099278
1096.033,2816592,3099352
1096.073,2816616,3099418
1096.113,2816634,3099485
1096.153,2816666,3099518
1096.199,2816693,3099579
1096.239,2816705,3099622
1096.279,2816708,3099642
1096.319,2816744,3099703
1096.359,2816739,3099726
1096.406,2816753,3099752
1096.446,2816781,3099795
1096.486,2816789,3099827
1096.526,2816784,3099855
1096.566,2816739,3099706
1096.613,2816571,3099277
1096.653,2816489,3099027
1096.693,2816440,3098961
1096.733,2816447,3098932
1096.773,2816458,3098948
1096.816,2816472,3099022
1096.856,2816504,3099123
1096.896,2816494,3099150
1096.936,2816505,3099152
1096.976,2816535,3099208
1097.021,2816561,3099262
1097.061,2816583,3099333
1097.101,2816611,3099397
1097.141,2816631,3099453
1097.181,2816632,3099506
1097.221,2816663,3099547
1097.224,2816678,3099584
1097.264,2816682,3099620
1097.304,2816682,3099646
1097.344,2816719,3099710
1097.384,2816740,3099756
1097.428,2816754,3099789
1097.468,2816762,3099857
1097.508,2816773,3099861
1097.548,2816680,3099590
1097.588,2816526,3099175
1097.632,2816448,3099012
1097.672,2816431,3098970
1097.712,2816448,3098974
1097.752,2816428,3098979
1097.792,2816473,3099111
1097.836,2816519,3099227
1097.876,2816515,3099234
1097.916,2816523,3099241
1097.956,2816554,3099298
1097.996,2816584,3099362
1098.041,2816602,3099438
1098.081,2816622,3099508
1098.121,2816648,3099573
1098.161,2816670,3099614
1098.201,2816674,3099648
1098.242,2816692,3099685
1098.282,2816697,3099744
1098.322,2816707,3099792
1098.362,2816747,3099849
1098.402,2816772,3099883
1098.444,2816756,3099922
1098.484,2816779,3099970
1098.524,2816775,3099944
1098.564,2816651,3099612
1098.604,2816513,3099241
1098.645,2816443,3099094
1098.685,2816436,3099038
1098.725,2816441,3099023
1098.765,2816443,3099051
1098.805,2816484,3099179
1098.848,2816521,3099261
1098.888,2816511,3099262
1098.928,2816522,3099286
1098.968,2816546,3099347
1099.008,2816564,3099415
1099.051,2816578,3099473
1099.091,2816591,3099543
1099.131,2816620,3099615
1099.171,2816644,3099677
1099.211,2816666,3099722
1099.256,2816676,3099757
1099.296,2816675,3099792
1099.336,2816673,3099827
1099.376,2816702,3099871
1099.416,2816718,3099901
1099.456,2816724,3099943
1099.461,2816720,3099966
1099.501,2816729,3099950
1099.541,2816620,3099612
1099.581,2816447,3099205
1099.621,2816381,3099063
1099.665,2816369,3099037
1099.705,2816372,3099036
1099.745,2816387,3099076
1099.785,2816432,3099197
1099.825,2816457,3099262
1099.867,2816443,3099274
1099.907,2816469,3099306
1099.947,2816500,3099367
1099.987,2816517,3099444
1100.027,2816532,3099513
1100.068,2816551,3099575
1100.108,2816578,3099654
1100.148,2816594,3099694
1100.188,2816612,3099730
1100.228,2816628,3099786
1100.27,2816644,3099834
1100.31,2816668,3099874
1100.35,2816671,3099914
1100.39,2816704,3099974
1100.43,2816738,3100030
1100.473,2816748,3100038
1100.513,2816691,3099871
1100.553,2816510,3099426
1100.593,2816433,3099202
1100.633,2816414,3099145
1100.675,2816412,3099140
1100.715,2816407,3099157
1100.755,2816464,3099266
1100.795,2816501,3099383
1100.835,2816508,3099396
1100.881,2816499,3099391
1100.921,2816538,3099474
1100.961,2816564,3099523
1101.001,2816585,3099578
1101.041,2816622,3099660
1101.085,2816626,3099719
1101.125,2816646,3099768
1101.165,2816686,3099831
1101.205,2816684,3099855
1101.245,2816711,3099901
1101.291,2816735,3099976
1101.331,2816757,3100031
1101.371,2816775,3100072
1101.411,2816801,3100113
1101.451,2816769,3100053
1101.493,2816618,3099644
1101.533,2816476,3099270
1101.573,2816415,3099149
1101.613,2816402,3099110
1101.653,2816417,3099123
1101.699,2816414,3099144
1101.739,2816459,3099264
1101.779,2816468,3099328
1101.819,2816483,3099337
1101.859,2816510,3099389
1101.906,2816538,3099451
1101.946,2816556,3099512
1101.986,2816588,3099593
1102.026,2816608,3099668
1102.066,2816636,3099731
1102.108,2816659,3099788
1102.148,2816693,3099837
1102.188,2816715,3099880
1102.228,2816715,3099918
1102.268,2816727,3099955
1102.313,2816746,3100001
1102.353,2816779,3100056
1102.393,2816789,3100101
1102.433,2816795,3100111
1102.473,2816767,3100031
1102.515,2816609,3099609
1102.555,2816484,3099278
1102.595,2816422,3099168
1102.635,2816408,3099130
1102.675,2816410,3099134
1102.72,2816421,3099161
1102.76,2816467,3099285
1102.8,2816484,3099362
1102.84,2816498,3099376
1102.88,2816519,3099417
1102.924,2816568,3099548
1102.964,2816572,3099625
1103.004,2816624,3099709
1103.044,2816658,3099768
1103.084,2816668,3099807
1103.129,2816668,3099839
1103.169,2816691,3099904
1103.209,2816723,3099952
1103.249,2816746,3099983
1103.289,2816745,3100010
1103.33,2816762,3100080
1103.37,2816797,3100123
1103.41,2816798,3100144
1103.45,2816781,3100147
1103.49,2816710,3099887
1103.531,2816529,3099427
1103.571,2816449,3099242
1103.611,2816426,3099163
1103.651,2816411,3099147
1103.691,2816420,3099130
1103.736,2816420,3099233
1103.776,2816468,3099330
1103.816,2816477,3099346
1103.856,2816496,3099395
1103.896,2816530,3099442
1103.938,2816542,3099486
1103.978,2816552,3099567
1104.018,2816601,3099652
1104.058,2816629,3099709
1104.098,2816637,3099745
1104.144,2816649,3099801
1104.184,2816671,3099845
1104.224,2816691,3099893
1104.264,2816698,3099916
1104.304,2816711,3099968
1104.347,2816734,3099993
1104.387,2816765,3100045
1104.427,2816772,3100082
1104.467,2816799,3100111
1104.507,2816757,3100056
1104.554,2816601,3099633
1104.594,2816449,3099251
1104.634,2816419,3099149
1104.674,2816385,3099104
1104.714,2816378,3099054
1104.754,2816397,3099106
1104.757,2816439,3099219
1104.797,2816453,3099281
1104.837,2816464,3099304
1104.877,2816478,3099342
1104.917,2816477,3099407
1104.961,2816500,3099477
1105.001,2816548,3099537
1105.041,2816557,3099578
1105.081,2816581,3099645
1105.121,2816605,3099698
1105.165,2816602,3099721
1105.205,2816624,3099794
1105.245,2816660,3099871
1105.285,2816692,3099935
1105.325,2816701,3099977
1105.366,2816707,3100012
1105.406,2816740,3100077
1105.446,2816766,3100138
1105.486,2816767,3100143
1105.526,2816704,3099972
1105.57,2816515,3099507
1105.61,2816411,3099219
1105.65,2816382,3099153
1105.69,2816361,3099137
1105.73,2816361,3099130
1105.773,2816394,3099207
1105.813,2816439,3099336
1105.853,2816447,3099339
1105.893,2816443,3099354
1105.933,2816466,3099401
1105.979,2816503,3099473
1106.019,2816533,3099545
1106.059,2816561,3099613
1106.099,2816564,3099667
1106.139,2816593,3099733
1106.183,2816612,3099782
1106.223,2816636,3099828
1106.263,2816650,3099884
1106.303,2816652,3099924
1106.343,2816689,3099970
1106.383,2816703,3100018
1106.423,2816716,3100056
1106.463,2816741,3100104
1106.503,2816748,3100142
1106.543,2816710,3100014
1106.588,2816532,3099577
1106.628,2816395,3099270
1106.668,2816359,3099194
1106.708,2816360,3099178
1106.748,2816353,3099182
1106.788,2816401,3099290
1106.794,2816438,3099391
1106.834,2816438,3099418
1106.874,2816445,3099435
1106.914,2816482,3099491
1106.954,2816513,3099573
1106.994,2816525,3099649
1107.034,2816579,3099729
1107.074,2816609,3099803
1107.114,2816641,3099860
1107.154,2816654,3099893
1107.197,2816669,3099932
1107.237,2816695,3099988
1107.277,2816717,3100028
1107.317,2816724,3100067
1107.357,2816741,3100118
1107.397,2816763,3100161
1107.437,2816788,3100209
1107.477,2816791,3100196
1107.517,2816670,3099853
1107.557,2816496,3099415
1107.597,2816415,3099246
1107.637,2816399,3099206
1107.677,2816408,3099217
1107.717,2816411,3099240
1107.757,2816446,3099354
1107.804,2816472,3099435
1107.844,2816495,3099455
1107.884,2816505,3099472
1107.924,2816520,3099549
1107.964,2816545,3099619
1108.008,2816575,3099700
1108.048,2816603,3099774
1108.088,2816649,3099867
1108.128,2816685,3099910
1108.168,2816696,3099959
1108.21,2816705,3100006
1108.25,2816745,3100069
1108.29,2816782,3100132
1108.33,2816798,3100177
1108.37,2816816,3100231
1108.416,2816847,3100263
1108.456,2816859,3100295
1108.496,2816820,3100197
1108.536,2816647,3099743
1108.576,2816488,3099370
1108.621,2816434,3099270
1108.661,2816417,3099225
1108.701,2816433,3099208
1108.741,2816446,3099254
1108.781,2816477,3099371
1108.821,2816497,3099420
1108.826,2816504,3099445
1108.866,2816532,3099475
1108.906,2816553,3099530
1108.946,2816558,3099601
1108.986,2816594,3099678
1109.028,2816620,3099760
1109.068,2816665,3099818
1109.108,2816657,3099853
1109.148,2816687,3099893
1109.188,2816697,3099957
1109.232,2816718,3100005
1109.272,2816749,3100063
1109.312,2816782,3100110
1109.352,2816780,3100140
1109.392,2816813,3100215
1109.435,2816839,3100265
1109.475,2816797,3100167
1109.515,2816629,3099713
1109.555,2816486,3099345
1109.595,2816425,3099237
1109.635,2816399,3099136
1109.675,2816374,3099103
1109.715,2816399,3099134
1109.755,2816412,3099211
1109.795,2816400,3099222
1109.843,2816390,3099227
1109.883,2816421,3099284
1109.923,2816443,3099344
1109.963,2816484,3099433
1110.003,2816536,3099553
1110.048,2816574,3099667
1110.088,2816646,3099772
1110.128,2816676,3099843
1110.168,2816718,3099885
1110.208,2816758,3099945
1110.252,2816755,3099995
1110.292,2816762,3100017
1110.332,2816800,3100068
1110.372,2816828,3100124
1110.412,2816865,3100179
1110.453,2816892,3100130
1110.493,2816716,3099679
1110.533,2816558,3099317
1110.573,2816515,3099231
1110.613,2816480,3099203
1110.656,2816441,3099181
1110.696,2816465,3099255
1110.736,2816554,3099436
1110.776,2816602,3099537
1110.816,2816623,3099550
1110.862,2816634,3099575
1110.902,2816646,3099613
1110.942,2816667,3099675
1110.982,2816686,3099742
1111.022,2816731,3099818
1111.064,2816766,3099884
1111.104,2816798,3099937
1111.144,2816815,3100022
1111.184,2816851,3100086
1111.224,2816888,3100157
1111.27,2816913,3100218
1111.31,2816956,3100287
1111.35,2817006,3100352
1111.39,2817020,3100413
1111.43,2817015,3100411
1111.473,2816930,3100166
1111.513,2816722,3099713
1111.553,2816654,3099517
1111.593,2816626,3099470
1111.633,2816622,3099451
1111.675,2816631,3099506
1111.715,2816699,3099646
1111.755,2816736,3099726
1111.795,2816723,3099712
1111.835,2816750,3099743
1111.876,2816801,3099826
1111.916,2816830,3099897
1111.956,2816857,3099985
1111.996,2816903,3100043
1112.036,2816941,3100119
1112.078,2816968,3100150
1112.118,2816975,3100192
1112.158,2816984,3100252
1112.198,2817025,3100297
1112.238,2817059,3100362
1112.282,2817062,3100402
1112.322,2817087,3100453
1112.362,2817099,3100493
1112.402,2817099,3100435
1112.442,2816955,3100068
1112.486,2816762,3099639
1112.526,2816688,3099502
1112.566,2816680,3099464
1112.606,2816683,3099449
1112.646,2816694,3099482
1112.686,2816760,3099646
1112.691,2816797,3099719
1112.731,2816797,3099739
1112.771,2816829,3099788
1112.811,2816861,3099872
1112.851,2816895,3099947
1112.893,2816936,3100025
1112.933,2816958,3100094
1112.973,2817000,3100162
1113.013,2817046,3100232
1113.053,2817051,3100286
1113.099,2817076,3100324
1113.139,2817093,3100381
1113.179,2817112,3100427
1113.219,2817127,3100485
1113.259,2817158,3100518
1113.305,2817176,3100558
1113.345,2817182,3100541
1113.385,2817053,3100236
1113.425,2816845,3099764
1113.465,2816760,3099603
1113.512,2816747,3099526
1113.552,2816733,3099507
1113.592,2816743,3099541
1113.632,2816803,3099661
1113.672,2816859,3099784
1113.718,2816873,3099792
1113.758,2816868,3099808
1113.798,2816913,3099886
1113.838,2816940,3099949
1113.878,2816977,3100021
1113.918,2817011,3100076
1113.958,2817019,3100142
1113.998,2817042,3100184
1114.038,2817066,3100205
1114.078,2817090,3100267
1114.125,2817088,3100306
1114.165,2817102,3100330
1114.205,2817107,3100372
1114.245,2817143,3100420
1114.285,2817157,3100465
1114.325,2817156,3100469
1114.33,2817043,3100195
1114.37,2816833,3099694
1114.41,2816748,3099467
1114.45,2816706,3099417
1114.49,2816691,3099391
1114.536,2816690,3099390
1114.576,2816730,3099517
1114.616,2816770,3099664
1114.656,2816801,3099695
1114.696,2816819,3099718
1114.741,2816855,3099793
1114.781,2816880,3099858
1114.821,2816902,3099944
1114.861,2816950,3100019
1114.901,2816976,3100090
1114.947,2817003,3100139
1114.987,2817012,3100195
1115.027,2817053,3100231
1115.067,2817064,3100297
1115.107,2817090,3100336
1115.152,2817109,3100395
1115.192,2817125,3100447
1115.232,2817164,3100495
1115.272,2817158,3100515
1115.312,2817088,3100301
1115.352,2816887,3099832
1115.392,2816764,3099584
1115.432,2816744,3099551
1115.472,2816746,3099537
1115.512,2816753,3099574
