Time (s),Red,IR
1258.464,2813895,3096885
1258.509,2813938,3097008
1258.549,2814003,3097145
1258.589,2814034,3097253
1258.629,2814092,3097392
1258.669,2814138,3097501
1258.715,2814165,3097579
1258.755,2814175,3097632
1258.795,2814212,3097700
1258.835,2814269,3097787
1258.875,2814311,3097843
1258.915,2814300,3097848
1258.918,2814210,3097579
1258.958,2814116,3097265
1258.998,2814055,3097100
1259.038,2814066,3097090
1259.078,2814110,3097175
1259.122,2814122,3097255
1259.162,2814182,3097407
1259.202,2814232,3097499
1259.242,2814238,3097534
1259.282,2814253,3097569
1259.328,2814269,3097616
1259.368,2814300,3097661
1259.408,2814292,3097698
1259.448,2814316,3097746
1259.488,2814291,3097735
1259.534,2814258,3097676
1259.574,2814248,3097628
1259.614,2814252,3097637
1259.654,2814233,3097631
1259.694,2814250,3097661
1259.736,2814236,3097670
1259.776,2814242,3097671
1259.816,2814228,3097662
1259.856,2814202,3097635
1259.896,2814129,3097392
1259.941,2813964,3096838
1259.981,2813774,3096403
1260.021,2813708,3096216
1260.061,2813635,3096044
1260.101,2813547,3095885
1260.142,2813506,3095843
1260.182,2813521,3095932
1260.222,2813531,3095967
1260.262,2813507,3095941
1260.302,2813504,3095923
1260.344,2813477,3095892
1260.384,2813383,3095778
1260.424,2813235,3095611
1260.464,2813100,3095419
1260.504,2813012,3095295
1260.545,2812986,3095225
1260.585,2812952,3095198
1260.625,2812909,3095152
1260.665,2812873,3095124
1260.705,2812880,3095145
1260.746,2812889,3095151
1260.786,2812854,3095138
1260.826,2812827,3095129
1260.866,2812763,3095053
1260.906,2812638,3094693
1260.948,2812416,3094188
1260.988,2812223,3093751
1261.028,2812029,3093434
1261.068,2811871,3093140
1261.108,2811734,3092897
1261.148,2811574,3092709
1261.153,2811443,3092559
1261.193,2811300,3092374
1261.233,2811200,3092186
1261.273,2811106,3092067
1261.313,2811028,3091951
1261.36,2810925,3091839
1261.4,2810804,3091744
1261.44,2810681,3091669
1261.48,2810574,3091557
1261.52,2810488,3091414
1261.561,2810388,3091310
1261.601,2810318,3091224
1261.641,2810256,3091137
1261.681,2810190,3091031
1261.721,2810117,3090961
1261.765,2810046,3090890
1261.805,2809978,3090804
1261.845,2809839,3090515
1261.885,2809624,3089948
1261.925,2809419,3089355
1261.97,2809198,3088856
1262.01,2809007,3088364
1262.05,2808844,3087873
1262.09,2808714,3087546
1262.13,2808671,3087360
1262.176,2808637,3087181
1262.216,2808639,3087039
1262.256,2808705,3087021
1262.296,2808768,3087066
1262.336,2808843,3087158
1262.377,2809014,3087365
1262.417,2809184,3087585
1262.457,2809324,3087770
1262.497,2809458,3087961
1262.537,2809586,3088152
1262.583,2809745,3088343
1262.623,2809915,3088578
1262.663,2810063,3088796
1262.703,2810245,3089077
1262.743,2810437,3089366
1262.783,2810616,3089676
1262.786,2810806,3089937
1262.826,2810842,3089807
1262.866,2810881,3089597
1262.906,2810993,3089639
1262.946,2811135,3089782
1262.99,2811260,3089976
1263.03,2811413,3090197
1263.07,2811562,3090527
1263.11,2811716,3090841
1263.15,2811857,3091058
1263.191,2812001,3091306
1263.231,2812142,3091623
1263.271,2812286,3091952
1263.311,2812425,3092297
1263.351,2812565,3092600
1263.396,2812676,3092861
1263.436,2812774,3093057
1263.476,2812790,3093144
1263.516,2812767,3093138
1263.556,2812718,3093040
1263.602,2812617,3092906
1263.642,2812584,3092781
1263.682,2812535,3092645
1263.722,2812426,3092430
1263.762,2812302,3092215
1263.806,2812130,3091814
1263.846,2811872,3091136
1263.886,2811642,3090518
1263.926,2811448,3090103
1263.966,2811267,3089772
1264.009,2811123,3089480
1264.049,2811012,3089248
1264.089,2810933,3089107
1264.129,2810848,3088946
1264.169,2810772,3088791
1264.209,2810740,3088679
1264.249,2810703,3088568
1264.289,2810652,3088513
1264.329,2810626,3088450
1264.369,2810621,3088428
1264.416,2810595,3088373
1264.456,2810554,3088321
1264.496,2810529,3088283
1264.536,2810508,3088244
1264.576,2810491,3088213
1264.616,2810475,3088192
1264.617,2810461,3088189
1264.657,2810465,3088192
1264.697,2810476,3088205
1264.737,2810479,3088194
1264.777,2810424,3087979
1264.818,2810263,3087466
1264.858,2810118,3086985
1264.898,2810020,3086638
1264.938,2809957,3086389
1264.978,2809921,3086199
1265.02,2809930,3086108
1265.06,2809981,3086099
1265.1,2810002,3086071
1265.14,2810053,3086076
1265.18,2810110,3086112
1265.221,2810148,3086142
1265.261,2810251,3086246
1265.301,2810333,3086366
1265.341,2810419,3086488
1265.381,2810484,3086583
1265.424,2810574,3086710
1265.464,2810667,3086861
1265.504,2810745,3086967
1265.544,2810841,3087095
1265.584,2810943,3087249
1265.63,2811069,3087448
