Time (s),Red,IR
7.31,1988935,1993038
7.35,1988911,1993051
7.45,1989039,1993345
7.49,1989110,1993554
7.53,1989083,1993661
7.57,1989166,1993908
7.61,1989312,1994179
7.67,1989230,1994166
7.71,1989235,1994368
7.75,1989400,1994530
7.79,1989363,1994625
7.83,1989368,1994713
7.89,1989532,1995111
7.93,1989573,1995191
7.97,1989700,1995455
8.01,1989717,1995481
8.05,1989413,1994881
8.11,1989190,1994210
8.15,1989001,1993668
8.19,1988785,1993182
8.23,1988622,1992893
8.27,1988624,1992931
8.31,1988788,1993286
8.35,1988828,1993303
8.39,1988832,1993328
8.43,1988893,1993444
8.53,1988976,1993736
8.57,1989060,1993901
8.61,1989072,1993953
8.65,1989058,1993954
8.69,1989127,1994103
8.73,1989099,1994119
8.77,1989164,1994253
8.81,1989233,1994392
8.85,1989281,1994544
8.89,1989289,1994613
8.95,1989334,1994707
8.99,1989360,1994793
9.03,1989378,1994757
9.07,1989174,1994142
9.11,1988848,1993344
9.17,1988579,1992803
9.21,1988526,1992606
9.25,1988579,1992655
9.29,1988619,1992815
9.33,1988687,1992996
9.37,1988716,1993038
9.38,1988812,1993174
9.42,1988867,1993311
9.46,1988950,1993488
9.50,1989076,1993737
9.54,1989139,1993953
9.60,1989208,1994045
9.64,1989179,1994104
9.68,1989261,1994266
9.72,1989402,1994413
9.76,1989303,1994590
9.80,1989434,1994810
9.84,1989507,1995050
9.88,1989586,1995271
9.92,1989656,1995466
9.96,1989656,1995634
10.00,1989759,1995803
10.04,1989772,1995745
10.08,1989433,1994954
10.12,1989203,1994333
10.16,1989093,1994025
10.21,1989016,1993872
10.25,1989094,1994011
10.29,1989196,1994312
10.33,1989309,1994551
10.37,1989348,1994609
10.41,1989331,1994664
10.42,1989426,1994892
10.46,1989504,1995039
10.50,1989562,1995230
10.54,1989681,1995462
10.58,1989703,1995524
10.64,1989681,1995562
10.68,1989707,1995718
10.72,1989732,1995798
10.76,1989834,1995968
10.80,1989872,1996059
10.86,1989900,1996172
10.90,1989969,1996338
10.94,1990005,1996459
10.98,1990057,1996577
11.02,1990036,1996534
11.06,1989796,1995974
11.08,1989464,1995146
11.12,1989306,1994671
11.16,1989196,1994423
11.20,1989133,1994347
11.24,1989321,1994673
11.30,1989379,1994882
11.34,1989337,1994815
11.38,1989348,1994847
11.42,1989437,1995002
11.46,1989400,1995051
11.50,1989496,1995289
11.50,1989586,1995470
11.54,1989599,1995567
11.58,1989654,1995719
11.62,1989692,1995795
11.66,1989761,1995853
11.72,1989767,1995997
11.76,1989854,1996169
11.80,1989906,1996324
11.84,1989998,1996492
11.88,1990036,1996615
11.94,1990096,1996775
11.98,1990177,1996925
12.02,1990043,1996577
12.06,1989702,1995697
12.10,1989422,1994945
12.14,1989266,1994533
12.16,1989185,1994370
12.20,1989242,1994484
12.24,1989340,1994699
12.28,1989392,1994843
12.32,1989426,1994889
12.38,1989475,1994979
12.42,1989586,1995220
12.46,1989681,1995430
12.50,1989687,1995535
12.54,1989752,1995722
12.59,1989851,1995967
12.63,1989889,1996085
12.67,1989982,1996230
12.71,1989914,1996304
12.81,1990141,1996705
12.85,1990135,1996775
12.89,1990117,1996849
12.93,1990283,1997142
12.97,1990223,1997069
13.03,1989955,1996413
13.07,1989602,1995524
13.11,1989412,1994974
13.15,1989245,1994637
13.19,1989073,1994372
13.23,1989280,1994823
13.27,1989259,1994864
13.31,1989298,1994910
13.35,1989387,1995079
13.45,1989459,1995345
13.49,1989520,1995520
13.53,1989706,1995840
13.57,1989658,1995863
13.61,1989694,1995834
